step,Episode/rew_acceleration,Episode/rew_action_rate,Episode/rew_action_smoothness2,Episode/rew_alive,Episode/rew_ang_vel_xy,Episode/rew_base_height,Episode/rew_contact_no_vel,Episode/rew_dof_pos_error,Episode/rew_dof_vel,Episode/rew_drift,Episode/rew_feet_air_time,Episode/rew_feet_clearance,Episode/rew_feet_orientation,Episode/rew_gait_contact,Episode/rew_gait_swing,Episode/rew_heading_drift,Episode/rew_hip_pos,Episode/rew_joint_torques,Episode/rew_leg_load_balance,Episode/rew_lin_vel_z,Episode/rew_orientation,Episode/rew_similar_to_default,Episode/rew_torque_limits,Episode/rew_tracking_ang_vel,Episode/rew_tracking_lin_vel,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_episode_length/time,Train/mean_reward,Train/mean_reward/time
215,-1.540676474571228,-0.030047547072172165,-0.04455086588859558,0.5005067586898804,-0.07558568567037582,-1.4973057659517508e-05,-0.009066564962267876,-0.013856793753802776,-0.013034148141741753,-1.1554279327392578,-0.023319061845541,0.9920611381530762,-0.009373918175697327,0.49583932757377625,-0.062466323375701904,-0.10097621381282806,-0.013859379105269909,-0.0024245702661573887,-0.023168321698904037,-0.00017189692880492657,-0.008691789582371712,-0.016407445073127747,-0.7311808466911316,0.644753098487854,3.311699867248535,-8.896185874938965,0.0008779149502515793,-0.009472385048866272,0.04216737300157547,0.6999030113220215,0.10457229614257812,122196.0,0.1624804139137268,1001.0,1001.0,41.194881439208984,67.52237701416016
216,-1.5249027013778687,-0.029707230627536774,-0.044042374938726425,0.5005067586898804,-0.07537505030632019,-1.4705976354889572e-05,-0.008823971264064312,-0.013663000427186489,-0.012878790497779846,-1.1605894565582275,-0.023183181881904602,0.9924144744873047,-0.009277391247451305,0.49880164861679077,-0.06164344400167465,-0.09521357715129852,-0.014300024136900902,-0.0023958911187946796,-0.022479023784399033,-0.00017018911603372544,-0.009149832651019096,-0.016475524753332138,-0.7070847749710083,0.6468023657798767,3.266416549682617,-8.99493408203125,0.0008779149502515793,-0.008193842135369778,0.040179211646318436,0.7008225917816162,0.10399580001831055,122144.0,0.16189242899417877,1001.0,1001.0,41.18560028076172,66.84028625488281
217,-1.456489086151123,-0.02818223088979721,-0.04172594100236893,0.4796522557735443,-0.07369963824748993,-1.438890649296809e-05,-0.00848848931491375,-0.0129630696028471,-0.012347462587058544,-1.0870614051818848,-0.02242458239197731,0.9522957801818848,-0.00883124116808176,0.47734546661376953,-0.059261828660964966,-0.08665581047534943,-0.013415148481726646,-0.0022782250307500362,-0.018705030903220177,-0.00016605939890723675,-0.008715285919606686,-0.015738509595394135,-0.6622322797775269,0.6231262683868408,3.192946434020996,-9.060834884643555,0.0005852766335010529,-0.007924174889922142,0.03755144402384758,0.7115836143493652,0.11317110061645508,119191.0,0.16128699481487274,1001.0,1001.0,43.289512634277344,68.3486328125
218,-1.5056705474853516,-0.029092757031321526,-0.04305374249815941,0.5005067586898804,-0.07479433715343475,-1.503477687947452e-05,-0.008833304047584534,-0.013388380408287048,-0.012767881155014038,-1.1472262144088745,-0.022590089589357376,0.9959996938705444,-0.00969134084880352,0.5007266998291016,-0.06110868975520134,-0.09251435101032257,-0.014264049008488655,-0.002357837511226535,-0.02303982526063919,-0.00017058580124285072,-0.008884739130735397,-0.0165408868342638,-0.6777961254119873,0.6495658755302429,3.2549285888671875,-9.115561485290527,0.0008779149502515793,-0.009567176923155785,0.04219033941626549,0.7521042823791504,0.10663604736328125,114474.0,0.1610003411769867,1001.0,1001.0,42.36024475097656,68.49468994140625
219,-1.4867351055145264,-0.02884019911289215,-0.04271891713142395,0.5005067586898804,-0.07236918807029724,-1.4847149941488169e-05,-0.008826358243823051,-0.013330001384019852,-0.01259559951722622,-1.143054723739624,-0.022161807864904404,0.9929760694503784,-0.009876415133476257,0.5065168142318726,-0.059500258415937424,-0.0926068127155304,-0.013841306790709496,-0.0023591178469359875,-0.02279849350452423,-0.00016256762319244444,-0.008744880557060242,-0.016471441835165024,-0.678460955619812,0.6489194631576538,3.297048568725586,-9.203948974609375,0.0008779149502515793,-0.007710631936788559,0.03902461752295494,0.7224471569061279,0.10668206214904785,118562.0,0.16025099158287048,1001.0,1001.0,43.96589660644531,68.1864242553711
220,-1.483579397201538,-0.02850951813161373,-0.042155902832746506,0.5005067586898804,-0.07449492812156677,-1.5078609067131765e-05,-0.008721678517758846,-0.013120762072503567,-0.01262732781469822,-1.1311371326446533,-0.021442633122205734,0.9997057914733887,-0.009620631113648415,0.5028844475746155,-0.06050930544734001,-0.09270806610584259,-0.014239504933357239,-0.0023198944982141256,-0.023334041237831116,-0.00017091954941861331,-0.008893420919775963,-0.01660742796957493,-0.653477668762207,0.6517339944839478,3.263010025024414,-9.287203788757324,0.001316872425377369,-0.007685547228902578,0.037942253053188324,0.7030718326568604,0.10518813133239746,121624.0,0.15955723822116852,1001.0,1001.0,44.41862869262695,69.9719467163086
221,-1.4111595153808594,-0.027090251445770264,-0.040053196251392365,0.4796522557735443,-0.0698002502322197,-1.4899174857418984e-05,-0.00834864191710949,-0.012475013732910156,-0.012033361941576004,-1.0484013557434082,-0.02089020237326622,0.9580397605895996,-0.009469578042626381,0.4828922152519226,-0.057721059769392014,-0.08048984408378601,-0.013207669369876385,-0.0022130953148007393,-0.0220929067581892,-0.00015989335952326655,-0.008277712389826775,-0.015812035650014877,-0.6178818941116333,0.6300843954086304,3.1401844024658203,-9.375499725341797,0.001316872425377369,-0.009003505110740662,0.03589659184217453,0.6994357109069824,0.10388326644897461,122372.0,0.15880165994167328,1001.0,1001.0,45.80098342895508,69.32280731201172
222,-1.4624812602996826,-0.0280116256326437,-0.04142702743411064,0.5005067586898804,-0.07399909943342209,-1.4823351193626877e-05,-0.008637158200144768,-0.012885896489024162,-0.012464484199881554,-1.119665503501892,-0.0221669040620327,0.9977392554283142,-0.009646977297961712,0.5036841630935669,-0.06028714403510094,-0.08380715548992157,-0.013962766155600548,-0.0022856274154037237,-0.021175919100642204,-0.0001648259931243956,-0.009086091071367264,-0.016541646793484688,-0.6263695359230042,0.6526891589164734,3.2924270629882812,-9.4642915725708,0.001316872425377369,-0.007831376045942307,0.03639807552099228,0.7183210849761963,0.09770774841308594,120466.0,0.15836921334266663,1001.0,1001.0,46.540771484375,70.05683135986328
223,-1.3890527486801147,-0.026523500680923462,-0.039234135299921036,0.4796522557735443,-0.06804966926574707,-1.4662811736343428e-05,-0.008256353437900543,-0.01218092255294323,-0.01182456873357296,-1.0329127311706543,-0.02076217532157898,0.955157458782196,-0.009668132290244102,0.48658451437950134,-0.05669539421796799,-0.08302824944257736,-0.01327535044401884,-0.002165202982723713,-0.020824553444981575,-0.00015735294437035918,-0.00840845424681902,-0.015903472900390625,-0.581253707408905,0.6337352991104126,3.139533758163452,-9.538069725036621,0.001316872425377369,-0.007182131055742502,0.039596475660800934,0.7020540237426758,0.0992133617401123,122685.0,0.15775886178016663,1001.0,1001.0,47.70039749145508,70.52151489257812
224,-1.4399617910385132,-0.027389690279960632,-0.04045078530907631,0.5005067586898804,-0.07203643023967743,-1.541383971925825e-05,-0.008620364591479301,-0.012613661587238312,-0.0122737567871809,-1.0904960632324219,-0.021055448800325394,0.9981279373168945,-0.010087464936077595,0.5082878470420837,-0.05900833010673523,-0.09136788547039032,-0.013887259177863598,-0.0022464129142463207,-0.021141018718481064,-0.0001634218788240105,-0.008853055536746979,-0.016615446656942368,-0.5983302593231201,0.6597658395767212,3.2822470664978027,-9.630452156066895,0.001316872425377369,-0.008521610870957375,0.033858247101306915,0.694988489151001,0.09928679466247559,123765.0,0.1572340577840805,1001.0,1001.0,48.312503814697266,70.83232116699219
225,-1.374188780784607,-0.02606966346502304,-0.0384855791926384,0.4796522557735443,-0.06930594146251678,-1.420757962478092e-05,-0.00811093021184206,-0.011961663141846657,-0.011772386729717255,-1.0384256839752197,-0.02041475474834442,0.9600605964660645,-0.009274480864405632,0.48683783411979675,-0.05662503093481064,-0.08562171459197998,-0.013368993997573853,-0.002133323345333338,-0.019291359931230545,-0.00015809014439582825,-0.008367199450731277,-0.015909608453512192,-0.560161828994751,0.6320270299911499,3.183683156967163,-9.72203254699707,0.001316872425377369,-0.00960475206375122,0.03635207563638687,0.6942954063415527,0.0990443229675293,123911.0,0.15629251301288605,1001.0,1001.0,49.5377311706543,71.56608581542969
226,-1.4218900203704834,-0.026940351352095604,-0.039757996797561646,0.5005067586898804,-0.07216307520866394,-1.5581417756038718e-05,-0.008469030261039734,-0.012397633865475655,-0.012182089500129223,-1.0891015529632568,-0.02032358944416046,1.0032994747161865,-0.010209951549768448,0.5102805495262146,-0.058454811573028564,-0.08431975543498993,-0.013741180300712585,-0.0022192562464624643,-0.019868727773427963,-0.0001624981960048899,-0.008732514455914497,-0.01657692715525627,-0.579088568687439,0.658446729183197,3.345165252685547,-9.812667846679688,0.001316872425377369,-0.007722150068730116,0.0363599956035614,0.7014141082763672,0.09951496124267578,122737.0,0.15588340163230896,1001.0,1001.0,50.132511138916016,72.38973999023438
227,-1.405213713645935,-0.026599902659654617,-0.039221685379743576,0.5005067586898804,-0.07111406326293945,-1.5374502254417166e-05,-0.008450113236904144,-0.012272395193576813,-0.012063618749380112,-1.1065747737884521,-0.02008545771241188,1.003753423690796,-0.010487954132258892,0.513425350189209,-0.05758123844861984,-0.08641929924488068,-0.01406930387020111,-0.002207215642556548,-0.020492855459451675,-0.00015804640133865178,-0.008940823376178741,-0.016716109588742256,-0.567829966545105,0.6557564735412598,3.308448314666748,-9.896259307861328,0.001316872425377369,-0.007784354966133833,0.03444642946124077,0.6940515041351318,0.09914398193359375,123934.0,0.15536049008369446,1001.0,1001.0,49.86039733886719,71.69205474853516
228,-1.3373124599456787,-0.025245463475584984,-0.03722938150167465,0.4796522557735443,-0.06723993271589279,-1.4778453987673856e-05,-0.00799507275223732,-0.01163761131465435,-0.011479010805487633,-1.0349116325378418,-0.01931598037481308,0.9605600237846375,-0.010081732645630836,0.49250659346580505,-0.055050335824489594,-0.08189637213945389,-0.013089830987155437,-0.0020959354005753994,-0.020580876618623734,-0.0001521779631730169,-0.00835086964070797,-0.01593947969377041,-0.5316943526268005,0.6318109035491943,3.1680173873901367,-9.970003128051758,0.001316872425377369,-0.006636154372245073,0.03476233407855034,0.7066428661346436,0.09965348243713379,121920.0,0.1547193080186844,1001.0,1001.0,50.508331298828125,71.5952377319336
229,-1.3916511535644531,-0.026056747883558273,-0.03836895152926445,0.5005067586898804,-0.07091833651065826,-1.545384293422103e-05,-0.008154063485562801,-0.011937282979488373,-0.011956642381846905,-1.0523319244384766,-0.01981954276561737,1.0098152160644531,-0.010372132062911987,0.5121671557426453,-0.05793076008558273,-0.0863620862364769,-0.013569384813308716,-0.00214463472366333,-0.019755423069000244,-0.0001598802045919001,-0.008845699951052666,-0.016659129410982132,-0.5303872227668762,0.6646381616592407,3.3201541900634766,-10.056316375732422,0.001316872425377369,-0.00778539665043354,0.03340856358408928,0.7055015563964844,0.09711861610412598,122478.0,0.1540803462266922,1001.0,1001.0,52.109798431396484,72.68829345703125
230,-1.3796803951263428,-0.02593958005309105,-0.03819455951452255,0.5005067586898804,-0.07015721499919891,-1.548364343761932e-05,-0.008266270160675049,-0.011979232542216778,-0.011848047375679016,-1.0770710706710815,-0.01923634670674801,1.0032854080200195,-0.010843509808182716,0.5177230834960938,-0.05638739466667175,-0.08133157342672348,-0.013674244284629822,-0.0021645198576152325,-0.02058275043964386,-0.0001563581172376871,-0.008439434692263603,-0.01668146438896656,-0.5418853163719177,0.6606950759887695,3.300379514694214,-10.125994682312012,0.001316872425377369,-0.007615166716277599,0.0374721884727478,0.6988918781280518,0.09943652153015137,123137.0,0.153590589761734,1001.0,1001.0,52.15630340576172,72.72747039794922
231,-1.3705509901046753,-0.02565859816968441,-0.037774570286273956,0.5005067586898804,-0.06919719278812408,-1.500105281593278e-05,-0.008231163956224918,-0.011800898239016533,-0.011788129806518555,-1.064035177230835,-0.018985677510499954,1.0039986371994019,-0.010217679664492607,0.5162531137466431,-0.05679572746157646,-0.07676052302122116,-0.01388348825275898,-0.0021331175230443478,-0.020540963858366013,-0.00015665110549889505,-0.008785330690443516,-0.01676677167415619,-0.5189041495323181,0.6634925007820129,3.2829341888427734,-10.20804500579834,0.001316872425377369,-0.006778836715966463,0.03829615190625191,0.7047450542449951,0.10224199295043945,121816.0,0.1531960815191269,1001.0,1001.0,52.325355529785156,73.8066177368164
232,-1.3616845607757568,-0.025436948984861374,-0.03736903518438339,0.5005067586898804,-0.07059933245182037,-1.5869823982939124e-05,-0.008309165015816689,-0.011754661798477173,-0.011804777197539806,-1.052964448928833,-0.01847773790359497,1.0084421634674072,-0.01079030241817236,0.5188809633255005,-0.05606576427817345,-0.08332201838493347,-0.013879476115107536,-0.0021324502304196358,-0.019395869225263596,-0.00015867681941017509,-0.008924126625061035,-0.016821298748254776,-0.5177443027496338,0.6661701202392578,3.2669758796691895,-10.275197982788086,0.001316872425377369,-0.008540242910385132,0.03707193210721016,0.6965320110321045,0.10446953773498535,122726.0,0.15241944789886475,1001.0,1001.0,52.54542922973633,74.18819427490234
233,-1.3487242460250854,-0.02517150156199932,-0.037003837525844574,0.5005067586898804,-0.06690492480993271,-1.5198156688711606e-05,-0.008141858503222466,-0.011661199852824211,-0.011649183928966522,-1.0413532257080078,-0.01837535947561264,1.0032334327697754,-0.010892878286540508,0.521451473236084,-0.05535168573260307,-0.07476656883955002,-0.013472318649291992,-0.0021231258288025856,-0.021157097071409225,-0.00015261047519743443,-0.008377093821763992,-0.0167493037879467,-0.5103146433830261,0.6659430265426636,3.2986602783203125,-10.368195533752441,0.001316872425377369,-0.006396269425749779,0.03775496780872345,0.7067134380340576,0.10474729537963867,121144.0,0.15193124115467072,1001.0,1001.0,54.20174026489258,74.85653686523438
234,-1.2874631881713867,-0.02392951026558876,-0.03513267636299133,0.4796522557735443,-0.06555396318435669,-1.4865122466289904e-05,-0.007813498377799988,-0.01104944758117199,-0.011168316006660461,-1.0040061473846436,-0.017456287518143654,0.9670965671539307,-0.010243145748972893,0.49814099073410034,-0.0534851998090744,-0.0737827718257904,-0.01320161297917366,-0.0020111100748181343,-0.01830783300101757,-0.00014886254211887717,-0.00817662663757801,-0.016135595738887787,-0.47560757398605347,0.6393803358078003,3.1609630584716797,-10.448125839233398,0.001316872425377369,-0.0058888401836156845,0.03760826215147972,0.7010142803192139,0.10445737838745117,122045.0,0.15144126117229462,1001.0,1001.0,54.583091735839844,74.54811096191406
235,-1.3303029537200928,-0.024756066501140594,-0.036336518824100494,0.5005067586898804,-0.06742265075445175,-1.5315985365305096e-05,-0.008216781541705132,-0.011490389704704285,-0.011578856036067009,-1.0785554647445679,-0.018256373703479767,1.0068401098251343,-0.011002454906702042,0.5236643552780151,-0.05473696440458298,-0.08514738082885742,-0.013952327892184258,-0.0021016038954257965,-0.019519761204719543,-0.0001511452574050054,-0.008531454019248486,-0.016886726021766663,-0.4935278296470642,0.6607898473739624,3.335742473602295,-10.529041290283203,0.0008779149502515793,-0.008602851070463657,0.03369283676147461,0.6988940238952637,0.10613656044006348,122112.0,0.15087179839611053,1001.0,1001.0,54.99885559082031,74.436279296875
236,-1.3219631910324097,-0.024442628026008606,-0.03584820032119751,0.5005067586898804,-0.0681028962135315,-1.6020103430491872e-05,-0.008043868467211723,-0.011303691193461418,-0.011514890938997269,-1.0465617179870605,-0.0175907164812088,1.0143402814865112,-0.01110952626913786,0.5220367908477783,-0.055189087986946106,-0.08117038011550903,-0.0135696642100811,-0.002066523302346468,-0.018766053020954132,-0.0001545423292554915,-0.008682128973305225,-0.01689574494957924,-0.4741721749305725,0.6666268706321716,3.314152479171753,-10.633428573608398,0.0008779149502515793,-0.007041071075946093,0.036563947796821594,0.6987395286560059,0.1048741340637207,122327.0,0.15024931728839874,1001.0,1001.0,56.03438186645508,75.12510681152344
237,-1.2563443183898926,-0.023168189451098442,-0.03392694890499115,0.4796522557735443,-0.06340301036834717,-1.4764641491638031e-05,-0.007572446018457413,-0.010763809084892273,-0.01093811821192503,-0.9924062490463257,-0.016451576724648476,0.9682697653770447,-0.010469622910022736,0.5029911994934082,-0.05213790386915207,-0.07811702787876129,-0.012643063440918922,-0.0019740888383239508,-0.019098900258541107,-0.0001436111342627555,-0.008072521537542343,-0.016079489141702652,-0.4494085907936096,0.6395583152770996,3.179508686065674,-10.730887413024902,0.0008779149502515793,-0.007815741933882236,0.03482401371002197,0.7003254890441895,0.10410499572753906,122203.0,0.1495765894651413,1001.0,1001.0,56.4091911315918,75.31635284423828
238,-1.30815589427948,-0.024030834436416626,-0.035207897424697876,0.5005067586898804,-0.06740372627973557,-1.5758663721499033e-05,-0.007879375480115414,-0.011077700182795525,-0.011391863226890564,-1.0073660612106323,-0.016403373330831528,1.0154201984405518,-0.01086466759443283,0.5236698985099792,-0.05473547801375389,-0.08322418481111526,-0.013525999151170254,-0.002028462942689657,-0.018612708896398544,-0.00015333396731875837,-0.008675310760736465,-0.0169526319950819,-0.4492863118648529,0.6735903024673462,3.352534770965576,-10.796982765197754,0.001316872425377369,-0.0056742276065051556,0.034118033945560455,0.7064740657806396,0.1047830581665039,121174.0,0.1490420252084732,1001.0,1001.0,58.1627082824707,75.42919158935547
239,-1.2926101684570312,-0.023750966414809227,-0.03479607403278351,0.5005067586898804,-0.06669925898313522,-1.597150185261853e-05,-0.00791764073073864,-0.010986300185322762,-0.011286841705441475,-0.9983557462692261,-0.016710078343749046,1.0127514600753784,-0.011275194585323334,0.524796724319458,-0.05442246049642563,-0.07784264534711838,-0.013581648468971252,-0.0020201876759529114,-0.02018924430012703,-0.00014933159400243312,-0.008324334397912025,-0.016950301826000214,-0.44527071714401245,0.6752588152885437,3.3162219524383545,-10.898271560668945,0.0008779149502515793,-0.006569845601916313,0.035131797194480896,0.6986687183380127,0.10389447212219238,122487.0,0.14864586293697357,1001.0,1001.0,58.32670593261719,75.60824584960938
240,-1.231825351715088,-0.022635534405708313,-0.03313538804650307,0.4796522557735443,-0.06290041655302048,-1.4941731933504343e-05,-0.007615420967340469,-0.010521404445171356,-0.01075956504791975,-0.968058705329895,-0.015977870672941208,0.9681269526481628,-0.010917861014604568,0.5076387524604797,-0.050846874713897705,-0.07284235209226608,-0.012809237465262413,-0.0019409050000831485,-0.018942734226584435,-0.0001406835945090279,-0.008128371089696884,-0.016276760026812553,-0.4269584119319916,0.6449048519134521,3.180147171020508,-10.931818962097168,0.0008779149502515793,-0.008138631470501423,0.03244710713624954,0.6931257247924805,0.10632061958312988,122965.0,0.14838513731956482,1001.0,1001.0,58.33150863647461,76.13817596435547
241,-1.2839648723602295,-0.02342286705970764,-0.034257277846336365,0.5005067586898804,-0.06743833422660828,-1.6115558537421748e-05,-0.007970284670591354,-0.01081344485282898,-0.011255348101258278,-0.9955719709396362,-0.015989473089575768,1.0206947326660156,-0.011502276174724102,0.5283422470092773,-0.05343756824731827,-0.07676326483488083,-0.014103624038398266,-0.001990851014852524,-0.018779536709189415,-0.0001502743107266724,-0.008605166338384151,-0.01716608926653862,-0.42379817366600037,0.6739324331283569,3.331699848175049,-10.97834587097168,0.001316872425377369,-0.007307570893317461,0.03658759221434593,0.7036402225494385,0.10513925552368164,121546.0,0.1477956771850586,1001.0,1001.0,59.86335372924805,76.02315521240234
242,-1.2191851139068604,-0.022249363362789154,-0.03253529965877533,0.4796522557735443,-0.06335290521383286,-1.560017881274689e-05,-0.007502091582864523,-0.010309682227671146,-0.010690960101783276,-0.959586501121521,-0.015415461733937263,0.9754904508590698,-0.011173284612596035,0.507046639919281,-0.05101136118173599,-0.07194104790687561,-0.01288372278213501,-0.001903884462080896,-0.01741134375333786,-0.0001417693856637925,-0.008103027939796448,-0.01637796126306057,-0.4032731056213379,0.6464933753013611,3.1907176971435547,-11.066349029541016,0.001316872425377369,-0.007355490233749151,0.03593192994594574,0.7006583213806152,0.10557675361633301,121929.0,0.14717769622802734,1001.0,1001.0,59.177276611328125,76.01795196533203
243,-1.2664718627929688,-0.02297237515449524,-0.03356410935521126,0.5005067586898804,-0.06721365451812744,-1.6559491996304132e-05,-0.007751794066280127,-0.01061318814754486,-0.011142482981085777,-0.9875224828720093,-0.015943480655550957,1.022960901260376,-0.011389408260583878,0.5272918939590454,-0.0537293516099453,-0.08106067031621933,-0.013300939463078976,-0.0019583734683692455,-0.01867534965276718,-0.00015171733684837818,-0.008631112053990364,-0.017057478427886963,-0.40232861042022705,0.6765278577804565,3.3208835124969482,-11.16600513458252,0.001316872425377369,-0.0062284208834171295,0.03543936833739281,0.705005407333374,0.10392236709594727,121523.0,0.14669346809387207,1001.0,1001.0,60.218116760253906,77.70331573486328
244,-1.2558577060699463,-0.022800669074058533,-0.03328666090965271,0.5005067586898804,-0.06486000120639801,-1.674766099313274e-05,-0.007830426096916199,-0.010565286502242088,-0.011080579832196236,-0.9822421073913574,-0.015149116516113281,1.021580457687378,-0.011867477558553219,0.5317186713218689,-0.05249965190887451,-0.07430320233106613,-0.013400952331721783,-0.0019598982762545347,-0.020553572103381157,-0.00014835066394880414,-0.008428812958300114,-0.017116189002990723,-0.4018753468990326,0.6781360507011414,3.3275694847106934,-11.233400344848633,0.001316872425377369,-0.006817331071943045,0.0355195626616478,0.7124769687652588,0.1068878173828125,119975.0,0.14612622559070587,1001.0,1001.0,61.02827835083008,77.54757690429688
245,-1.2448704242706299,-0.022558148950338364,-0.0329071469604969,0.5005067586898804,-0.06528418511152267,-1.6187452274607494e-05,-0.007805672939866781,-0.010513986460864544,-0.011016540229320526,-0.9900730848312378,-0.015548071824014187,1.0174235105514526,-0.011685853824019432,0.5325231552124023,-0.05227615684270859,-0.07546379417181015,-0.013063371181488037,-0.0019568209536373615,-0.01971394568681717,-0.00014651654055342078,-0.008447923697531223,-0.017073163762688637,-0.4011688232421875,0.6762051582336426,3.3279623985290527,-11.316450119018555,0.0008779149502515793,-0.007510240189731121,0.032805897295475006,0.7035501003265381,0.10518884658813477,121552.0,0.14570073783397675,1001.0,1001.0,61.07126998901367,77.0151596069336
246,-1.238137125968933,-0.022440537810325623,-0.03273653984069824,0.5005067586898804,-0.06440384685993195,-1.640018672333099e-05,-0.007842403836548328,-0.01046165730804205,-0.010946221649646759,-1.0081290006637573,-0.014971802942454815,1.0178128480911255,-0.01182768028229475,0.5350987315177917,-0.05156071484088898,-0.08501692861318588,-0.012944920919835567,-0.0019482914358377457,-0.01993393525481224,-0.00014387379633262753,-0.008652501739561558,-0.017116151750087738,-0.39609694480895996,0.6733023524284363,3.3530421257019043,-11.406515121459961,0.0005852766335010529,-0.008039606735110283,0.032694485038518906,0.7135584354400635,0.11000943183898926,119363.0,0.14518678188323975,1001.0,1001.0,60.88252639770508,78.45430755615234
247,-1.2366294860839844,-0.022252552211284637,-0.03240136057138443,0.5005067586898804,-0.06619259715080261,-1.6537200281163678e-05,-0.007710798643529415,-0.010313652455806732,-0.010999626480042934,-0.9766649603843689,-0.015231084078550339,1.024538516998291,-0.01170123927295208,0.5311976671218872,-0.05264441296458244,-0.07636047154664993,-0.013306144624948502,-0.0019197803921997547,-0.020162414759397507,-0.00014863154501654208,-0.00884469784796238,-0.017140641808509827,-0.37652787566185,0.6793617010116577,3.3243021965026855,-11.45669937133789,0.0008779149502515793,-0.007116950582712889,0.03470535948872566,0.7017056941986084,0.10505533218383789,121850.0,0.1449340581893921,1001.0,1001.0,61.689334869384766,79.14287567138672
248,-1.2277287244796753,-0.022065460681915283,-0.03210067376494408,0.5005067586898804,-0.06674450635910034,-1.656060885579791e-05,-0.00768115883693099,-0.010258369147777557,-0.010937179438769817,-0.9776768684387207,-0.014734453521668911,1.0251202583312988,-0.011521955952048302,0.5313720107078552,-0.052595920860767365,-0.07518722862005234,-0.013176831416785717,-0.0019116264302283525,-0.021473411470651627,-0.00014769690460525453,-0.008903857320547104,-0.017148252576589584,-0.3746095597743988,0.6792523264884949,3.313628911972046,-11.485454559326172,0.0005852766335010529,-0.006656220182776451,0.03639857470989227,0.7056088447570801,0.10673642158508301,121012.0,0.1445925235748291,1001.0,1001.0,61.87358474731445,79.30386352539062
249,-1.1635477542877197,-0.020924415439367294,-0.03042769432067871,0.4796522557735443,-0.060916468501091,-1.542692734801676e-05,-0.007382586598396301,-0.009771144948899746,-0.010338078252971172,-0.9399775266647339,-0.013914432376623154,0.9772260189056396,-0.011242754757404327,0.5141298174858093,-0.04904378578066826,-0.07154164463281631,-0.012443458661437035,-0.0018285861006006598,-0.020556556060910225,-0.00013807261711917818,-0.008239874616265297,-0.016418196260929108,-0.35592639446258545,0.6512625217437744,3.2212512493133545,-11.54490852355957,0.0008779149502515793,-0.007292652036994696,0.034598514437675476,0.7067775726318359,0.10626840591430664,120908.0,0.14426599442958832,1001.0,1001.0,63.18485641479492,79.10955810546875
250,-1.1144447326660156,-0.019973941147327423,-0.029034391045570374,0.458797812461853,-0.06009148806333542,-1.5442792573594488e-05,-0.0071333786472678185,-0.009290063753724098,-0.0099800368770957,-0.8801726698875427,-0.013259973376989365,0.9405290484428406,-0.010964445769786835,0.48954591155052185,-0.04753102362155914,-0.0737302154302597,-0.011968173086643219,-0.0017377734184265137,-0.017561277374625206,-0.00013405601202975959,-0.00821511261165142,-0.015804989263415337,-0.3321712911128998,0.6248984336853027,3.0439507961273193,-11.623663902282715,0.0005852766335010529,-0.008086069487035275,0.035099681466817856,0.6969377994537354,0.10477566719055176,122617.0,0.14382833242416382,1001.0,1001.0,63.25857162475586,80.21775817871094
251,-1.1083645820617676,-0.01978844404220581,-0.02867759019136429,0.458797812461853,-0.0600799135863781,-1.5699879440944642e-05,-0.007032215595245361,-0.009245313704013824,-0.009972518309950829,-0.8970453143119812,-0.012694398872554302,0.9448208212852478,-0.010917949490249157,0.49012503027915955,-0.04737015813589096,-0.0728335902094841,-0.011995835229754448,-0.0017330077243968844,-0.018174132332205772,-0.00013498532644007355,-0.007952463813126087,-0.015810679644346237,-0.3314502239227295,0.6223453283309937,3.0563552379608154,-11.65142822265625,0.0002601229352876544,-0.0067044515162706375,0.03537526726722717,0.69215989112854,0.10378599166870117,123505.0,0.14341381192207336,1001.0,1001.0,63.13630676269531,79.7189712524414
252,-1.1984305381774902,-0.021421318873763084,-0.031078573316335678,0.5005067586898804,-0.06386332213878632,-1.7070266039809212e-05,-0.007692999206483364,-0.010043434798717499,-0.01072855293750763,-0.992952823638916,-0.013454909436404705,1.0293035507202148,-0.012441238388419151,0.5404053926467896,-0.05008663982152939,-0.07416428625583649,-0.013016173616051674,-0.0018898060079663992,-0.01916239783167839,-0.0001419281616108492,-0.0083238510414958,-0.01721903309226036,-0.3593462407588959,0.6748670339584351,3.3667800426483154,-11.744682312011719,0.0005852766335010529,-0.00783642940223217,0.03659561276435852,0.705913782119751,0.10458564758300781,121288.0,0.1430908888578415,1001.0,1001.0,64.12564849853516,80.58219146728516
253,-1.1423295736312866,-0.020413752645254135,-0.029595311731100082,0.4796522557735443,-0.061988621950149536,-1.6837861039675772e-05,-0.007363142445683479,-0.009562958963215351,-0.010283391922712326,-0.9408520460128784,-0.012831248342990875,0.987470805644989,-0.012080477550625801,0.5182837247848511,-0.04788991063833237,-0.0731610655784607,-0.012378307990729809,-0.0018025829922407866,-0.019028987735509872,-0.00013692582433577627,-0.008355202153325081,-0.016521450132131577,-0.33939433097839355,0.6492860317230225,3.2016761302948,-11.771434783935547,0.0008779149502515793,-0.007586750667542219,0.03169795870780945,0.690692663192749,0.09696531295776367,124805.0,0.14281341433525085,1001.0,1001.0,64.23059844970703,80.82968139648438
