step,Episode/rew_acceleration,Episode/rew_action_rate,Episode/rew_action_smoothness2,Episode/rew_alive,Episode/rew_ang_vel_xy,Episode/rew_base_height,Episode/rew_contact_no_vel,Episode/rew_dof_pos_error,Episode/rew_dof_vel,Episode/rew_drift,Episode/rew_feet_air_time,Episode/rew_feet_clearance,Episode/rew_feet_orientation,Episode/rew_gait_contact,Episode/rew_gait_swing,Episode/rew_heading_drift,Episode/rew_hip_pos,Episode/rew_joint_torques,Episode/rew_leg_load_balance,Episode/rew_lin_vel_z,Episode/rew_orientation,Episode/rew_similar_to_default,Episode/rew_torque_limits,Episode/rew_tracking_ang_vel,Episode/rew_tracking_lin_vel,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_episode_length/time,Train/mean_reward,Train/mean_reward/time
287,-1.064447045326233,-0.01838688738644123,-0.02606613002717495,0.5005067586898804,-0.06727754324674606,-5.693842103937641e-05,-0.006852983497083187,-0.008530949242413044,-0.010574553161859512,-0.8544788360595703,-0.010368060320615768,0.5552079677581787,-0.014281551353633404,0.5519366264343262,-0.04688350483775139,-0.08410196006298065,-0.01283314824104309,-0.0016675349324941635,-0.020829226821660995,-0.00015502088353969157,-0.007888383232057095,-0.01748925819993019,-0.22272858023643494,0.7046513557434082,3.3712127208709717,-13.034159660339355,0.0008779149502515793,-0.007717026397585869,0.027820922434329987,0.7266433238983154,0.10241150856018066,118573.0,0.1354382336139679,1001.0,1001.0,63.60910415649414,-20.03681755065918
288,-1.0596894025802612,-0.01833227090537548,-0.025986239314079285,0.5005067586898804,-0.06702527403831482,-5.9891790442634374e-05,-0.007008615415543318,-0.00852877739816904,-0.010545482859015465,-0.8626478910446167,-0.00971602089703083,0.5545405149459839,-0.014613989740610123,0.5533825159072876,-0.04648185521364212,-0.09119751304388046,-0.012746456079185009,-0.0016697233077138662,-0.021704843267798424,-0.0001538394280942157,-0.007951567880809307,-0.017465010285377502,-0.22586238384246826,0.7020664215087891,3.3928487300872803,-13.063753128051758,0.0005852766335010529,-0.0075750937685370445,0.03042200580239296,0.7851135730743408,0.1084742546081543,110010.0,0.13512028753757477,1001.0,1001.0,64.03470611572266,-18.032678604125977
289,-1.0565627813339233,-0.0182309839874506,-0.0258195698261261,0.5005067586898804,-0.06616208702325821,-6.078221485950053e-05,-0.00716216117143631,-0.008491627871990204,-0.01053964626044035,-0.8343714475631714,-0.010202649049460888,0.5528466701507568,-0.015044590458273888,0.5527082681655884,-0.04666914790868759,-0.0970190092921257,-0.012712394818663597,-0.0016636442160233855,-0.021845152601599693,-0.00015690969303250313,-0.007757745683193207,-0.017517760396003723,-0.2195243090391159,0.7078841924667358,3.3535900115966797,-13.105598449707031,0.0005852766335010529,-0.005832728464156389,0.03198825940489769,1.1499693393707275,0.1425313949584961,76057.0,0.13488362729549408,1001.0,,63.822418212890625,
290,-1.0524702072143555,-0.01821392960846424,-0.02578783594071865,0.5005067586898804,-0.0667266771197319,-6.131989357527345e-05,-0.006957452744245529,-0.008485803380608559,-0.010529997758567333,-0.8477687835693359,-0.0092244204133749,0.555342435836792,-0.0149963004514575,0.5553274154663086,-0.045941583812236786,-0.08883427083492279,-0.012808176688849926,-0.0016660222318023443,-0.02189391478896141,-0.0001539539371151477,-0.007842125371098518,-0.01751229353249073,-0.22262999415397644,0.7050630450248718,3.375822067260742,-13.134803771972656,0.0005852766335010529,-0.006954775657504797,0.034063778817653656,1.6141974925994873,0.1485893726348877,55766.0,0.13468962907791138,1001.0,,64.63624572753906,
291,-0.962262749671936,-0.016624169424176216,-0.023502111434936523,0.458797812461853,-0.06098080798983574,-5.689125100616366e-05,-0.0065223220735788345,-0.007773208431899548,-0.009668508544564247,-0.7798852920532227,-0.008618193678557873,0.509056031703949,-0.013751460239291191,0.5097223520278931,-0.041926395148038864,-0.08541607111692429,-0.011583748273551464,-0.0015292414464056492,-0.020425960421562195,-0.00014377468323800713,-0.007107623852789402,-0.016076549887657166,-0.20362067222595215,0.6449025869369507,3.090211868286133,-13.172957420349121,0.0008779149502515793,-0.0058929151855409145,0.027085021138191223,1.1672439575195312,0.31429505348205566,66352.0,0.13453593850135803,1001.0,1001.0,64.02559661865234,-16.848102569580078
292,-0.9999021887779236,-0.017253722995519638,-0.0244392491877079,0.4796522557735443,-0.06265272945165634,-5.6663451687199995e-05,-0.006764743011444807,-0.008042456582188606,-0.009964145720005035,-0.7951545119285583,-0.009327694773674011,0.5225222110748291,-0.014699863269925117,0.5328360199928284,-0.04384757578372955,-0.08900835365056992,-0.012400547973811626,-0.0015799070242792368,-0.02050407975912094,-0.00014632975216954947,-0.007342999335378408,-0.016901249065995216,-0.205839142203331,0.6794247627258301,3.2552077770233154,-13.221444129943848,0.0005852766335010529,-0.007968205027282238,0.02975158765912056,1.6763904094696045,0.14707446098327637,53910.0,0.13421818614006042,1001.0,1001.0,64.59796142578125,-14.054336547851562
293,-0.9598819613456726,-0.01653292030096054,-0.023341378197073936,0.458797812461853,-0.06148447096347809,-5.526472523342818e-05,-0.006527001969516277,-0.007690180093050003,-0.009679986163973808,-0.7736045718193054,-0.008717577904462814,0.5093107223510742,-0.014176888391375542,0.5088348984718323,-0.042172934859991074,-0.09143825620412827,-0.011831503361463547,-0.0015138218877837062,-0.019591553136706352,-0.00014357238251250237,-0.007202134933322668,-0.01615951582789421,-0.1956556737422943,0.6478094458580017,3.082627773284912,-13.2625732421875,0.0005852766335010529,-0.007798163685947657,0.030052537098526955,1.6743419170379639,0.28610968589782715,50143.0,0.13394413888454437,1001.0,,64.40386199951172,
294,-1.00096595287323,-0.017208117991685867,-0.0242680162191391,0.4796522557735443,-0.06513248383998871,-5.929284816375002e-05,-0.006854422390460968,-0.007994333282113075,-0.010143156163394451,-0.7879917621612549,-0.008858822286128998,0.5348228812217712,-0.014728739857673645,0.5313332080841064,-0.044265031814575195,-0.09125411510467529,-0.012369930744171143,-0.0015719335060566664,-0.019067827612161636,-0.0001534696639282629,-0.007489719428122044,-0.016965050250291824,-0.20269477367401123,0.6803379058837891,3.1979689598083496,-13.296289443969727,0.0008779149502515793,-0.006485361140221357,0.02756146714091301,1.664388656616211,0.22536563873291016,52019.0,0.13370852172374725,1001.0,1001.0,64.63731384277344,-13.034429550170898
295,-1.0416234731674194,-0.017907526344060898,-0.02523673139512539,0.5005067586898804,-0.06792525947093964,-6.27720364718698e-05,-0.007025815546512604,-0.008357232436537743,-0.010566542856395245,-0.8339170813560486,-0.009277751669287682,0.5595659017562866,-0.015490246936678886,0.5556780695915222,-0.04584420844912529,-0.10064920037984848,-0.01273439358919859,-0.0016497236210852861,-0.02319616638123989,-0.00015768184675835073,-0.008004317991435528,-0.017641514539718628,-0.21319004893302917,0.7064751386642456,3.3868844509124756,-13.325875282287598,0.0008779149502515793,-0.008376802317798138,0.027400515973567963,1.7018406391143799,0.18038129806518555,52227.0,0.13358180224895477,1001.0,,65.12708282470703,
296,-1.039574146270752,-0.01784851960837841,-0.025178518146276474,0.5005067586898804,-0.0684603825211525,-6.308387673925608e-05,-0.007012454327195883,-0.00825650617480278,-0.01056139450520277,-0.8139971494674683,-0.009499309584498405,0.5622830390930176,-0.014959797263145447,0.5522963404655457,-0.04678358882665634,-0.09907957166433334,-0.012738585472106934,-0.0016246046870946884,-0.023537468165159225,-0.0001609323371667415,-0.008039133623242378,-0.017697907984256744,-0.20225834846496582,0.7118897438049316,3.401553153991699,-13.367154121398926,0.0008779149502515793,-0.007115600164979696,0.02750730700790882,1.521571397781372,0.2859783172607422,54385.0,0.13339707255363464,1001.0,1001.0,66.1669921875,-12.071061134338379
297,-1.0380438566207886,-0.01778607815504074,-0.025015464052557945,0.5005067586898804,-0.0679030567407608,-6.474186375271529e-05,-0.007158780004829168,-0.008250953629612923,-0.010611648671329021,-0.8358618021011353,-0.009190991520881653,0.5625572800636292,-0.01489161141216755,0.5539723634719849,-0.04631802439689636,-0.09808112680912018,-0.013020223006606102,-0.001629315665923059,-0.021430542692542076,-0.00015928014181554317,-0.00813930481672287,-0.017794106155633926,-0.20340248942375183,0.7077421545982361,3.3904776573181152,-13.407585144042969,0.0008779149502515793,-0.006989728659391403,0.02910473197698593,1.688680648803711,0.14782261848449707,53527.0,0.13322032988071442,1001.0,,65.8933334350586,
298,-1.032244086265564,-0.01773545891046524,-0.02496035024523735,0.5005067586898804,-0.06727267056703568,-6.361326086334884e-05,-0.007122398819774389,-0.008254813961684704,-0.010548321530222893,-0.8254720568656921,-0.008595515973865986,0.5588911175727844,-0.01542698498815298,0.5568107962608337,-0.045529525727033615,-0.0970887839794159,-0.0129470806568861,-0.0016331071965396404,-0.020109957084059715,-0.00015716375492047518,-0.00786454789340496,-0.01777346059679985,-0.2057943195104599,0.7095506191253662,3.37866473197937,-13.431233406066895,0.0008779149502515793,-0.007485012523829937,0.030417362228035927,1.7094790935516357,0.14531993865966797,52999.0,0.1330028921365738,1001.0,1001.0,65.45818328857422,-10.175232887268066
299,-1.0283372402191162,-0.017670104280114174,-0.02488110587000847,0.5005067586898804,-0.06577704846858978,-6.340329855447635e-05,-0.006998464465141296,-0.008232520893216133,-0.010477269068360329,-0.8090951442718506,-0.008729539811611176,0.5575459003448486,-0.015362439677119255,0.5566400289535522,-0.045576952397823334,-0.09244045615196228,-0.012835551053285599,-0.001629326492547989,-0.021426841616630554,-0.0001569182932144031,-0.007712263613939285,-0.017768176272511482,-0.20438401401042938,0.7114865779876709,3.3906800746917725,-13.485243797302246,0.0008779149502515793,-0.007249769754707813,0.026962511241436005,1.4368343353271484,0.14937376976013184,61974.0,0.13277560472488403,1001.0,,66.22591400146484,
300,-0.9862727522850037,-0.016931001096963882,-0.023809565231204033,0.4796522557735443,-0.0643615648150444,-6.302839756244794e-05,-0.00679406151175499,-0.007858168333768845,-0.010122020728886127,-0.7732453346252441,-0.008175002411007881,0.5404055714607239,-0.014685697853565216,0.5336138010025024,-0.043631523847579956,-0.09062951803207397,-0.012441102415323257,-0.0015574585413560271,-0.020553335547447205,-0.0001520203659310937,-0.007527276873588562,-0.017052393406629562,-0.19280390441417694,0.6839939951896667,3.282379150390625,-13.544988632202148,0.0008779149502515793,-0.006374104879796505,0.026422565802931786,1.4559240341186523,0.10108423233032227,63136.0,0.13241785764694214,1001.0,1001.0,66.78916931152344,-8.809268951416016
301,-1.0264828205108643,-0.01758483424782753,-0.024681564420461655,0.5005067586898804,-0.0680457353591919,-6.771388871129602e-05,-0.0071478476747870445,-0.008179431781172752,-0.010608997195959091,-0.8004361987113953,-0.008451299741864204,0.5660365223884583,-0.01560099795460701,0.5568181276321411,-0.04552751034498215,-0.09266361594200134,-0.012743490748107433,-0.0016232056077569723,-0.02112361043691635,-0.00016183112165890634,-0.007981422357261181,-0.017792101949453354,-0.20006677508354187,0.7147888541221619,3.426461696624756,-13.60927677154541,0.0008779149502515793,-0.006486881524324417,0.027113188058137894,1.076779842376709,0.2665688991546631,73178.0,0.1321190893650055,1001.0,,67.55865478515625,
302,-1.0242555141448975,-0.017521720379590988,-0.02455570362508297,0.5005067586898804,-0.06933346390724182,-6.759585812687874e-05,-0.007223229389637709,-0.008150916546583176,-0.010647131130099297,-0.8091835379600525,-0.008799027651548386,0.568390965461731,-0.01523074321448803,0.5545769929885864,-0.04615005850791931,-0.10121165215969086,-0.013102196156978607,-0.001621839008294046,-0.021181723102927208,-0.00016288085316773504,-0.008403617888689041,-0.01792103610932827,-0.19824886322021484,0.7113713026046753,3.4092864990234375,-13.639317512512207,0.0008779149502515793,-0.007749706972390413,0.0256276186555624,1.0803866386413574,0.10747289657592773,82757.0,0.13181863725185394,1001.0,1001.0,67.20201873779297,-6.404788017272949
303,-1.0187040567398071,-0.017493991181254387,-0.024532442912459373,0.5005067586898804,-0.06802599132061005,-6.674267933703959e-05,-0.007182206027209759,-0.008193562738597393,-0.010553581640124321,-0.8132573962211609,-0.007949240505695343,0.5637316703796387,-0.015632208436727524,0.5594615340232849,-0.04479321837425232,-0.09327881038188934,-0.013200996443629265,-0.0016349086072295904,-0.020147928968071938,-0.00015592455747537315,-0.008059190586209297,-0.017895860597491264,-0.20323574542999268,0.7126826047897339,3.4265410900115967,-13.696666717529297,0.0008779149502515793,-0.007094892207533121,0.024823684245347977,0.7545568943023682,0.12327075004577637,111985.0,0.13167765736579895,1001.0,,67.40119934082031,
304,-1.018242597579956,-0.017443586140871048,-0.024461902678012848,0.5005067586898804,-0.06811387836933136,-6.879383727209643e-05,-0.007140008267015219,-0.008133797906339169,-0.010544448159635067,-0.7880902290344238,-0.008242933079600334,0.5657283067703247,-0.015859393402934074,0.5569925308227539,-0.04547905921936035,-0.09540417045354843,-0.012796229682862759,-0.0016204094281420112,-0.019195107743144035,-0.00016170754679478705,-0.008056224323809147,-0.017868313938379288,-0.19539710879325867,0.719294548034668,3.4198367595672607,-13.677754402160645,0.0008779149502515793,-0.006724965292960405,0.027150584384799004,0.8577589988708496,0.22706270217895508,90617.0,0.13157151639461517,1001.0,1001.0,68.54855346679688,-4.2652506828308105
305,-0.971367359161377,-0.016608282923698425,-0.02326568216085434,0.4796522557735443,-0.06526796519756317,-6.368297908920795e-05,-0.006858300417661667,-0.007735749240964651,-0.01008377131074667,-0.7674815058708191,-0.0079658143222332,0.5402448177337646,-0.0151209756731987,0.5338881015777588,-0.043555326759815216,-0.09608125686645508,-0.012485278770327568,-0.0015388343017548323,-0.021028652787208557,-0.00015410712512675673,-0.007633460219949484,-0.017194341868162155,-0.18412761390209198,0.685200572013855,3.2988147735595703,-13.723350524902344,0.0008779149502515793,-0.00590094830840826,0.026930468156933784,1.782179355621338,0.14238810539245605,51078.0,0.131336510181427,1001.0,1001.0,68.2696533203125,-2.2611608505249023
306,-0.9714856147766113,-0.016579492017626762,-0.023140840232372284,0.4796522557735443,-0.06596874445676804,-6.650549767073244e-05,-0.006947267800569534,-0.007740030996501446,-0.0102074621245265,-0.7525789737701416,-0.0073846071027219296,0.5463447570800781,-0.015094089321792126,0.5343836545944214,-0.04341767355799675,-0.08670976012945175,-0.012448066845536232,-0.0015463692834600806,-0.021650075912475586,-0.00015703200187999755,-0.007818121463060379,-0.017252987250685692,-0.1845088005065918,0.6879887580871582,3.2660961151123047,-13.74586296081543,0.0008779149502515793,-0.007151877507567406,0.02680876851081848,1.9456617832183838,0.2603459358215332,44561.0,0.13117510080337524,1001.0,1001.0,67.98406982421875,-2.001901626586914
307,-1.0078308582305908,-0.01724160648882389,-0.024084966629743576,0.5005067586898804,-0.06881073862314224,-6.96575953043066e-05,-0.007145227398723364,-0.008075599558651447,-0.010575858876109123,-0.7843939661979675,-0.007579597644507885,0.568425714969635,-0.015888862311840057,0.5606118440628052,-0.04447367787361145,-0.09084232896566391,-0.013052943162620068,-0.0016174230258911848,-0.0230855755507946,-0.00016033786232583225,-0.008227856829762459,-0.018002724274992943,-0.1963030993938446,0.7174955606460571,3.4353771209716797,-13.771353721618652,0.0008779149502515793,-0.00777086429297924,0.026610825210809708,1.814298391342163,0.33040380477905273,45835.0,0.1310574859380722,1001.0,1001.0,68.79203033447266,-0.22623080015182495
308,-1.0052621364593506,-0.017202802002429962,-0.024021774530410767,0.5005067586898804,-0.06760787963867188,-6.915349513292313e-05,-0.007217139936983585,-0.008070929907262325,-0.01056605763733387,-0.7919425368309021,-0.007926147431135178,0.5675930380821228,-0.015775252133607864,0.5598325133323669,-0.04469016194343567,-0.0952819436788559,-0.01312299631536007,-0.0016186542343348265,-0.022971689701080322,-0.00015956119750626385,-0.007998527958989143,-0.01799665205180645,-0.1956799030303955,0.716300368309021,3.439258575439453,-13.804306030273438,0.0008779149502515793,-0.00779730174690485,0.027659328654408455,1.943549394607544,0.16659259796142578,46586.0,0.13089773058891296,1001.0,,68.61089324951172,
309,-0.9591328501701355,-0.016399456188082695,-0.02286389470100403,0.4796522557735443,-0.06537548452615738,-6.702071550535038e-05,-0.006970395799726248,-0.007719449698925018,-0.010113452561199665,-0.7628713846206665,-0.007089092396199703,0.541300892829895,-0.015710502862930298,0.5394992828369141,-0.041996657848358154,-0.09247682988643646,-0.01253238320350647,-0.0015521100722253323,-0.02177167497575283,-0.00015187115059234202,-0.00778427068144083,-0.01730733923614025,-0.18576955795288086,0.6850339770317078,3.2834575176239014,-13.842865943908691,0.0008779149502515793,-0.007011098321527243,0.02365751564502716,1.6304473876953125,0.15139341354370117,55169.0,0.1306958645582199,1001.0,1001.0,68.63418579101562,1.7400580644607544
310,-0.9997831583023071,-0.01706581935286522,-0.023792169988155365,0.5005067586898804,-0.06780111789703369,-6.88759027980268e-05,-0.00720668351277709,-0.00798301212489605,-0.01052277535200119,-0.7846762537956238,-0.007454404141753912,0.5679306983947754,-0.015889860689640045,0.5612807273864746,-0.04428788274526596,-0.08902598917484283,-0.013071360997855663,-0.001600181101821363,-0.021698100492358208,-0.00016138560022227466,-0.008079905062913895,-0.018038224428892136,-0.18767045438289642,0.7179293632507324,3.4616239070892334,-13.885346412658691,0.0005852766335010529,-0.006378069054335356,0.026074446737766266,1.0803771018981934,0.15035176277160645,79874.0,0.13034623861312866,1001.0,,69.93079376220703,
311,-0.9584330916404724,-0.016342811286449432,-0.022758547216653824,0.4796522557735443,-0.06535492092370987,-6.915227277204394e-05,-0.007099177688360214,-0.0076170675456523895,-0.010145250707864761,-0.73749178647995,-0.007583137601613998,0.5470892190933228,-0.015163491480052471,0.5357376933097839,-0.043041523545980453,-0.08694072812795639,-0.01263007428497076,-0.0015274671604856849,-0.021279430016875267,-0.0001588167215231806,-0.007643857505172491,-0.01733168587088585,-0.1759185791015625,0.6917511820793152,3.3113038539886475,-13.939398765563965,0.0005852766335010529,-0.006004884839057922,0.025343624874949455,1.386427640914917,0.1443653106689453,64217.0,0.1300562173128128,1001.0,1001.0,69.97710418701172,3.2240850925445557
312,-0.9936022758483887,-0.016942981630563736,-0.02362888865172863,0.5005067586898804,-0.06776604056358337,-6.908619252499193e-05,-0.0071458774618804455,-0.007900223135948181,-0.010454393923282623,-0.7606451511383057,-0.007289617322385311,0.5661765336990356,-0.015741925686597824,0.5608747005462646,-0.0444006584584713,-0.09131123870611191,-0.013027351349592209,-0.0015837280079722404,-0.01957070641219616,-0.00016129242430906743,-0.00794685073196888,-0.01806073822081089,-0.18067657947540283,0.7227088809013367,3.4714179039001465,-13.9585542678833,0.0005852766335010529,-0.006309995893388987,0.02497446909546852,1.3715691566467285,0.1464853286743164,64756.0,0.12987041473388672,1001.0,,70.04490661621094,
313,-0.9930315017700195,-0.016951214522123337,-0.023528844118118286,0.5005067586898804,-0.06897591054439545,-7.513505988754332e-05,-0.007445568218827248,-0.007984023541212082,-0.010638628154993057,-0.780920684337616,-0.007385462522506714,0.5728151202201843,-0.016110051423311234,0.5628636479377747,-0.04384817183017731,-0.09056844562292099,-0.013134113512933254,-0.0016135789919644594,-0.022119279950857162,-0.00016176086501218379,-0.0080860061571002,-0.018111079931259155,-0.19108109176158905,0.7183453440666199,3.455909252166748,-13.989423751831055,0.0005852766335010529,-0.00628920691087842,0.026563353836536407,1.6874711513519287,0.3100006580352783,49214.0,0.12968231737613678,1001.0,1001.0,69.679931640625,3.549329996109009
314,-0.992723822593689,-0.01688825897872448,-0.023472225293517113,0.5005067586898804,-0.06800402700901031,-7.153485785238445e-05,-0.007347564212977886,-0.007928768172860146,-0.010561240836977959,-0.7759013175964355,-0.007438011467456818,0.5700479745864868,-0.015769459307193756,0.5607951879501343,-0.04442278668284416,-0.09291774034500122,-0.013182173483073711,-0.0015955240232869983,-0.02324509248137474,-0.0001612089981790632,-0.008038897067308426,-0.018165558576583862,-0.18511179089546204,0.7190741896629333,3.456836700439453,-14.044835090637207,0.0008779149502515793,-0.00614581536501646,0.028133617714047432,1.440117359161377,0.14504003524780273,62015.0,0.12954342365264893,1001.0,,69.35682678222656,
315,-0.9899415969848633,-0.01691073179244995,-0.023499390110373497,0.5005067586898804,-0.06961695104837418,-7.653809734620154e-05,-0.007369029335677624,-0.007916652597486973,-0.010619230568408966,-0.7611947059631348,-0.00746062770485878,0.5749295949935913,-0.016451306641101837,0.5609562993049622,-0.044378019869327545,-0.08303292095661163,-0.013059018179774284,-0.0015982857439666986,-0.02177976444363594,-0.000165628720424138,-0.00819301325827837,-0.0181586854159832,-0.18468090891838074,0.7230223417282104,3.443815231323242,-14.063427925109863,0.0008779149502515793,-0.006501928437501192,0.02721661515533924,1.3771350383758545,0.23225021362304688,61081.0,0.12938567996025085,1001.0,1001.0,70.21675872802734,5.484073162078857
316,-0.9847561717033386,-0.016740884631872177,-0.023235004395246506,0.5005067586898804,-0.0686349868774414,-7.116418419172987e-05,-0.0072469767183065414,-0.007879665121436119,-0.010530668310821056,-0.7803832292556763,-0.00700154434889555,0.5722610950469971,-0.01591498777270317,0.5626077651977539,-0.04391923174262047,-0.09197326004505157,-0.013234871439635754,-0.0015926755731925368,-0.02104870043694973,-0.0001594728382769972,-0.008189287967979908,-0.018149809911847115,-0.18212741613388062,0.7181243896484375,3.4528777599334717,-14.09427261352539,0.0008779149502515793,-0.007152238395065069,0.025870656594634056,0.9080884456634521,0.10468268394470215,97064.0,0.12921114265918732,1001.0,,70.54817199707031,
317,-0.9818382263183594,-0.016741909086704254,-0.023236729204654694,0.5005067586898804,-0.06838585436344147,-7.29621751816012e-05,-0.0073665836825966835,-0.007906029932200909,-0.010544521734118462,-0.7785429954528809,-0.007164175622165203,0.5697723627090454,-0.016415799036622047,0.564254641532898,-0.04346176236867905,-0.08489368855953217,-0.013221750035881996,-0.001602411037310958,-0.022885959595441818,-0.00016151726595126092,-0.008273248560726643,-0.01819278858602047,-0.18645326793193817,0.7193163633346558,3.4569034576416016,-14.12399673461914,0.0008779149502515793,-0.006532294675707817,0.024779513478279114,0.8191819190979004,0.24209332466125488,92628.0,0.12900330126285553,1001.0,1001.0,70.21429443359375,7.047569274902344
318,-0.9414111971855164,-0.01598687469959259,-0.022123660892248154,0.4796522557735443,-0.06712570041418076,-7.433304563164711e-05,-0.0071223434060812,-0.007495978847146034,-0.01019241102039814,-0.725848376750946,-0.006526659242808819,0.553496778011322,-0.01580873876810074,0.5377190113067627,-0.04249116778373718,-0.08347713947296143,-0.012609167024493217,-0.0015180788468569517,-0.02284328266978264,-0.0001590968167874962,-0.008198071271181107,-0.017509005963802338,-0.16977733373641968,0.6942762136459351,3.3177669048309326,-14.141435623168945,0.0008779149502515793,-0.006937047000974417,0.027316508814692497,1.1783206462860107,0.22871875762939453,69865.0,0.12887902557849884,1001.0,,70.99967956542969,
319,-0.9796899557113647,-0.016648586839437485,-0.02303875982761383,0.5005067586898804,-0.06964652985334396,-7.446105882991105e-05,-0.007438377942889929,-0.007815113291144371,-0.010607335716485977,-0.7660237550735474,-0.0071319155395030975,0.5767589211463928,-0.015738122165203094,0.5612702369689941,-0.044290781021118164,-0.09268941730260849,-0.01333494670689106,-0.0015843947185203433,-0.02184155210852623,-0.00016571581363677979,-0.008244196884334087,-0.018280602991580963,-0.179400235414505,0.7223103046417236,3.4760489463806152,-14.173117637634277,0.0008779149502515793,-0.0074972533620893955,0.023903874680399895,1.0909836292266846,0.10474228858947754,82212.0,0.1287158876657486,1001.0,1001.0,71.66657257080078,7.181124687194824
320,-0.9389971494674683,-0.015970617532730103,-0.022079821676015854,0.4796522557735443,-0.06776624917984009,-7.860350160626695e-05,-0.007240007631480694,-0.007487284019589424,-0.010234812274575233,-0.7189345359802246,-0.007072556763887405,0.5580195188522339,-0.016295956447720528,0.5384931564331055,-0.042276110500097275,-0.08938202261924744,-0.012465263716876507,-0.0015195226296782494,-0.02178504690527916,-0.00016553464229218662,-0.00814589112997055,-0.017511636018753052,-0.17026418447494507,0.6961535215377808,3.32399320602417,-14.204259872436523,0.0008779149502515793,-0.006251365877687931,0.026513144373893738,0.7451975345611572,0.10900425910949707,115082.0,0.12856394052505493,1001.0,1001.0,71.48409271240234,8.726065635681152
321,-0.9755117893218994,-0.016579382121562958,-0.022919079288840294,0.5005067586898804,-0.06893250346183777,-7.687250035814941e-05,-0.007401349022984505,-0.007808854803442955,-0.01060762070119381,-0.7650851011276245,-0.007109498139470816,0.5774201154708862,-0.016325123608112335,0.5635919570922852,-0.043645840138196945,-0.0864495262503624,-0.013126860372722149,-0.0015871812356635928,-0.022571370005607605,-0.00016278661496471614,-0.008293675258755684,-0.018250178545713425,-0.17690452933311462,0.7219142913818359,3.473949909210205,-14.25977611541748,0.0008779149502515793,-0.006280987523496151,0.027189951390028,0.8317337036132812,0.13239574432373047,101961.0,0.12832339107990265,1001.0,1001.0,71.1417007446289,9.740699768066406
322,-0.976231575012207,-0.01657716929912567,-0.0228542760014534,0.5005067586898804,-0.07062573730945587,-8.028015145100653e-05,-0.007615513168275356,-0.007810644805431366,-0.010716374032199383,-0.763985276222229,-0.0068757846020162106,0.5817323327064514,-0.01689182221889496,0.5635174512863159,-0.04366655275225639,-0.08850493282079697,-0.013263377360999584,-0.0015898117562755942,-0.02314135991036892,-0.00016853149281814694,-0.008376611396670341,-0.018342606723308563,-0.17974399030208588,0.7230195999145508,3.4612293243408203,-14.264483451843262,0.0008779149502515793,-0.006561238318681717,0.024874454364180565,1.5736820697784424,0.134352445602417,57553.0,0.12824590504169464,1001.0,,71.32711029052734,
323,-0.9293636679649353,-0.015827780589461327,-0.021800635382533073,0.4796522557735443,-0.06598833203315735,-7.916302274679765e-05,-0.007302258163690567,-0.007538789417594671,-0.010235704481601715,-0.7397177219390869,-0.005826082080602646,0.5539541244506836,-0.017040319740772247,0.544800341129303,-0.04052408039569855,-0.0744844302535057,-0.012776585295796394,-0.0015435991808772087,-0.023280631750822067,-0.00015739699301775545,-0.007773534394800663,-0.017610494047403336,-0.1797202080488205,0.6907992362976074,3.322744846343994,-14.304030418395996,0.0008779149502515793,-0.00665066996589303,0.02636115625500679,1.6604094505310059,0.3755664825439453,48283.0,0.12807036936283112,1001.0,1001.0,71.34066009521484,10.948503494262695
324,-0.9710110425949097,-0.016510292887687683,-0.022780820727348328,0.5005067586898804,-0.07025160640478134,-8.189529762603343e-05,-0.007523813750594854,-0.007787465117871761,-0.0106509979814291,-0.7538148760795593,-0.006916642189025879,0.5815541744232178,-0.01673668622970581,0.564166247844696,-0.043486338108778,-0.0819937214255333,-0.013137340545654297,-0.001587149454280734,-0.020324017852544785,-0.0001654134102864191,-0.008513054810464382,-0.018318364396691322,-0.17884334921836853,0.7245305776596069,3.485424757003784,-14.308430671691895,0.0008779149502515793,-0.0068105957470834255,0.02198358252644539,1.6789615154266357,0.14392614364624023,53927.0,0.12797296047210693,1001.0,,72.11385345458984,
325,-0.9661352038383484,-0.016407553106546402,-0.02259049192070961,0.5005067586898804,-0.06872911006212234,-8.093765063676983e-05,-0.00775379640981555,-0.0078000943176448345,-0.01062850933521986,-0.7612141966819763,-0.006490197964012623,0.5758699178695679,-0.017489230260252953,0.56731116771698,-0.04261276125907898,-0.08229650557041168,-0.013275976292788982,-0.001596133573912084,-0.02464519999921322,-0.000164809258421883,-0.008130117319524288,-0.018348589539527893,-0.17980074882507324,0.7224191427230835,3.4853286743164062,-14.374685287475586,0.0005852766335010529,-0.00675690732896328,0.023971864953637123,1.6595356464385986,0.14784812927246094,54390.0,0.1275954395532608,1001.0,1001.0,72.08062744140625,12.036890029907227
