step,Episode/rew_acceleration,Episode/rew_action_rate,Episode/rew_alive,Episode/rew_ang_vel_xy,Episode/rew_base_height,Episode/rew_contact_no_vel,Episode/rew_dof_pos_error,Episode/rew_dof_vel,Episode/rew_feet_clearance,Episode/rew_feet_orientation,Episode/rew_gait_contact,Episode/rew_gait_swing,Episode/rew_hip_pos,Episode/rew_joint_torques,Episode/rew_lin_vel_z,Episode/rew_orientation,Episode/rew_similar_to_default,Episode/rew_torque_limits,Episode/rew_tracking_ang_vel,Episode/rew_tracking_lin_vel,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_episode_length/time,Train/mean_reward,Train/mean_reward/time
1858,-1.1726453304290771,-0.024685431271791458,0.4811028242111206,-0.07883991301059723,-7.160467794165015e-05,-0.004757041111588478,-0.014662227593362331,-0.016912803053855896,0.05929815024137497,-0.014141816645860672,0.5559724569320679,-0.038001030683517456,-0.030379243195056915,-0.0027711212169378996,-0.00021375023061409593,-0.009272104129195213,-0.027059655636548996,-0.06478651612997055,0.5819093585014343,3.556028366088867,-7.149372577667236,0.0005852766335010529,-0.004121261183172464,0.03350425884127617,0.6945979595184326,0.10385370254516602,123118.0,0.17723485827445984,946.4000244140625,941.5999755859375,73.34886932373047,62.234214782714844
1859,-1.1773927211761475,-0.024724237620830536,0.4813428819179535,-0.08049886673688889,-7.12767505319789e-05,-0.004846802446991205,-0.014705022796988487,-0.016997020691633224,0.05937395989894867,-0.014095398597419262,0.5561208724975586,-0.03805580735206604,-0.03042004257440567,-0.002784231211990118,-0.00021322308748494834,-0.008908381685614586,-0.026964370161294937,-0.06513693183660507,0.5844441652297974,3.556149959564209,-7.097200870513916,0.0005852766335010529,-0.003608077997341752,0.038211122155189514,0.6944174766540527,0.10366392135620117,123175.0,0.17764371633529663,968.1599731445312,943.8800048828125,75.12736511230469,62.3448486328125
1860,-1.1601779460906982,-0.024375736713409424,0.47034740447998047,-0.0796847864985466,-6.853643571957946e-05,-0.004850742872804403,-0.014386070892214775,-0.016962649300694466,0.05817488580942154,-0.01387128233909607,0.5423809289932251,-0.0374743714928627,-0.031022075563669205,-0.0027306124102324247,-0.0002125340688508004,-0.007736492902040482,-0.026651695370674133,-0.06368888914585114,0.5721745491027832,3.470240354537964,-7.047751426696777,0.0005852766335010529,-0.003651771927252412,0.03982743248343468,0.7064313888549805,0.10296440124511719,121453.0,0.1779947578907013,972.4600219726562,952.5999755859375,75.16263580322266,62.95310974121094
1861,-1.144682765007019,-0.024057595059275627,0.46478912234306335,-0.07977186888456345,-7.106814882718027e-05,-0.004767552018165588,-0.014258995652198792,-0.016754483804106712,0.05753596872091293,-0.013922832906246185,0.5350139141082764,-0.03729745373129845,-0.0299836453050375,-0.002702588913962245,-0.00021077465498819947,-0.00847451202571392,-0.02621576562523842,-0.06312721967697144,0.5642654895782471,3.4238719940185547,-6.983095169067383,0.00039018443203531206,-0.0033538960851728916,0.055731821805238724,0.6826999187469482,0.10415983200073242,124932.0,0.17890624701976776,961.1199951171875,931.8400268554688,73.94343566894531,61.72136306762695
1862,-1.1895434856414795,-0.025071948766708374,0.4830281734466553,-0.08335521072149277,-7.536182238254696e-05,-0.004973443225026131,-0.014911344274878502,-0.01730402559041977,0.059719350188970566,-0.014496597461402416,0.5567919611930847,-0.03854351490736008,-0.030834391713142395,-0.002815216314047575,-0.00022145616821944714,-0.009918244555592537,-0.02732708305120468,-0.0663873478770256,0.5841997861862183,3.5600898265838623,-6.888108253479004,0.00039018443203531206,-0.0034259313251823187,0.04082036390900612,0.6916017532348633,0.10399484634399414,123560.0,0.17929695546627045,953.6699829101562,962.8900146484375,73.37039947509766,63.81907272338867
1863,-1.1989054679870605,-0.025249019265174866,0.4864930510520935,-0.08173937350511551,-7.529615686507896e-05,-0.004752082750201225,-0.015052003785967827,-0.017207367345690727,0.05985093116760254,-0.014576653949916363,0.5606821179389954,-0.038848817348480225,-0.030881714075803757,-0.002815024694427848,-0.00021710606233682483,-0.01004241593182087,-0.027417248114943504,-0.06654707342386246,0.5899255275726318,3.5919768810272217,-6.878574371337891,0.0005852766335010529,-0.003962373360991478,0.03499092534184456,0.6880228519439697,0.10398435592651367,124120.0,0.17952927947044373,967.4299926757812,956.8900146484375,74.31033325195312,63.30268096923828
1864,-1.2203115224838257,-0.025839675217866898,0.49205684661865234,-0.08353953063488007,-7.377289875876158e-05,-0.005201390944421291,-0.015421485528349876,-0.018035713583230972,0.06089247018098831,-0.014859761111438274,0.567064106464386,-0.03930152580142021,-0.03261891007423401,-0.002906881971284747,-0.0002244288771180436,-0.0083421990275383,-0.02817722223699093,-0.06932803988456726,0.5959590077400208,3.6245789527893066,-6.840676784515381,0.0005852766335010529,-0.003963320050388575,0.048768606036901474,0.6900978088378906,0.10356926918029785,123860.0,0.17979073524475098,984.47998046875,976.4000244140625,75.53882598876953,64.47876739501953
1865,-1.1915640830993652,-0.025206688791513443,0.4777710437774658,-0.08393356204032898,-8.178436837624758e-05,-0.005066520534455776,-0.015082448720932007,-0.01771341636776924,0.059072159230709076,-0.01548005547374487,0.5491084456443787,-0.038575030863285065,-0.03227382153272629,-0.0028252112679183483,-0.00022999026987235993,-0.010684378445148468,-0.02752288244664669,-0.06757697463035583,0.5774043798446655,3.5104691982269287,-6.818049430847168,0.00039018443203531206,-0.003450332675129175,0.03302878141403198,0.6925492286682129,0.10422539710998535,123377.0,0.1798235923051834,943.9000244140625,964.739990234375,71.82781982421875,63.870155334472656
1866,-1.1749144792556763,-0.024819543585181236,0.4726025462150574,-0.07965072244405746,-6.618045154027641e-05,-0.004774532280862331,-0.014702552929520607,-0.01695682853460312,0.05824244022369385,-0.013511985540390015,0.545071542263031,-0.037628963589668274,-0.030936017632484436,-0.002762786578387022,-0.00021161374752409756,-0.007233958691358566,-0.026616504415869713,-0.06564453989267349,0.5722069144248962,3.488250732421875,-6.7659125328063965,0.00039018443203531206,-0.0040597496554255486,0.052244409918785095,0.6910691261291504,0.10361027717590332,123702.0,0.18059776723384857,971.0399780273438,986.9299926757812,74.47956848144531,65.79469299316406
1867,-1.1918634176254272,-0.02516147308051586,0.4781000316143036,-0.0818256363272667,-7.122598617570475e-05,-0.004869296681135893,-0.015012383460998535,-0.017299648374319077,0.058884404599666595,-0.014509951695799828,0.5509147047996521,-0.038204848766326904,-0.030524229630827904,-0.0028095885645598173,-0.00021927696070633829,-0.00971766747534275,-0.027123205363750458,-0.06671428680419922,0.5776553153991699,3.5198895931243896,-6.754712104797363,0.00039018443203531206,-0.005237598437815905,0.030518140643835068,0.6950266361236572,0.10354328155517578,123100.0,0.1802181601524353,964.3699951171875,951.3200073242188,73.90924835205078,63.149085998535156
1868,-1.2331154346466064,-0.026028959080576897,0.49392902851104736,-0.08312661945819855,-6.977596785873175e-05,-0.004874628037214279,-0.015406599268317223,-0.01763860508799553,0.06063394248485565,-0.013823134824633598,0.5680195689201355,-0.039784930646419525,-0.030813124030828476,-0.002869144082069397,-0.00022455926227848977,-0.00810558907687664,-0.02777405083179474,-0.06800376623868942,0.6006156206130981,3.6460623741149902,-6.715006351470947,0.00039018443203531206,-0.002994651673361659,0.05421169847249985,0.6941497325897217,0.10352277755737305,123238.0,0.18095502257347107,983.1400146484375,935.0900268554688,75.39280700683594,61.84589385986328
1869,-1.203806757926941,-0.02548842690885067,0.4817377030849457,-0.08330237865447998,-7.445695518981665e-05,-0.004824694246053696,-0.015220234170556068,-0.01732606440782547,0.0595143660902977,-0.014701145701110363,0.5539284348487854,-0.03882274776697159,-0.03102908842265606,-0.0028305284213274717,-0.00022508384427055717,-0.009820650331676006,-0.027150198817253113,-0.06783541291952133,0.5828887224197388,3.5494601726531982,-6.680517196655273,0.0005852766335010529,-0.003372787730768323,0.04129250720143318,0.6886858940124512,0.10337066650390625,124112.0,0.1812194287776947,961.989990234375,971.1300048828125,73.76746368408203,64.59300994873047
1870,-1.1672406196594238,-0.024756867438554764,0.4676315188407898,-0.07904843986034393,-6.457896961364895e-05,-0.0047444687224924564,-0.014798249118030071,-0.016772545874118805,0.05769737809896469,-0.013383066281676292,0.5394133925437927,-0.0372123196721077,-0.029628127813339233,-0.002756632398813963,-0.0002103362639900297,-0.008317049592733383,-0.026302438229322433,-0.06594005227088928,0.5636901259422302,3.450800657272339,-6.663665294647217,0.0005852766335010529,-0.004504899028688669,0.034299835562705994,0.6927928924560547,0.10328531265258789,123485.0,0.1811990737915039,969.510009765625,975.510009765625,74.39256286621094,64.70441436767578
1871,-1.2377674579620361,-0.0262364000082016,0.49030184745788574,-0.0842958316206932,-7.276977703440934e-05,-0.005102209281176329,-0.015626326203346252,-0.017927471548318863,0.060339488089084625,-0.014100292697548866,0.5624579787254333,-0.03987899422645569,-0.03167026862502098,-0.002902116160839796,-0.00023032746685203165,-0.007767522241920233,-0.027849918231368065,-0.07002073526382446,0.5950659513473511,3.6106977462768555,-6.642173767089844,0.00039018443203531206,-0.003474998055025935,0.04631705954670906,0.6882092952728271,0.10352110862731934,124163.0,0.18139848113059998,978.5,965.8699951171875,74.52843475341797,64.55223083496094
1872,-1.219930648803711,-0.025917913764715195,0.4839434027671814,-0.08458336442708969,-6.879986176500097e-05,-0.005009930115193129,-0.015502753667533398,-0.017641544342041016,0.05953938886523247,-0.014204693958163261,0.557208776473999,-0.03879380226135254,-0.0315767340362072,-0.002878035418689251,-0.00022311153588816524,-0.009161043912172318,-0.027498435229063034,-0.06917966157197952,0.5829057693481445,3.5662031173706055,-6.642006874084473,0.00039018443203531206,-0.0036513102240860462,0.03519480302929878,0.6975581645965576,0.09524726867675781,123995.0,0.181158185005188,970.8499755859375,959.4299926757812,73.94172668457031,63.737422943115234
1873,-1.224698543548584,-0.025971924886107445,0.48518919944763184,-0.08352658152580261,-7.0941197918728e-05,-0.004904438741505146,-0.015470876358449459,-0.017650529742240906,0.05973312258720398,-0.013974346220493317,0.557269275188446,-0.03927529603242874,-0.03053845465183258,-0.0028668041341006756,-0.0002276210580021143,-0.008606511168181896,-0.027417510747909546,-0.06911012530326843,0.5843371152877808,3.568424940109253,-6.695516109466553,0.0005852766335010529,-0.003899912815541029,0.03289749473333359,0.696373462677002,0.09700369834899902,123905.0,0.18092910945415497,975.4600219726562,957.8300170898438,74.33056640625,63.80678176879883
1874,-1.2105603218078613,-0.025622650980949402,0.47917860746383667,-0.08211858570575714,-6.907060742378235e-05,-0.004837571643292904,-0.015347825363278389,-0.017151258885860443,0.059343256056308746,-0.014155058190226555,0.553300142288208,-0.03797364607453346,-0.030429592356085777,-0.0028378430288285017,-0.0002196623245254159,-0.008735550567507744,-0.02679576724767685,-0.06846386194229126,0.5753822326660156,3.534233808517456,-6.685368537902832,0.0005852766335010529,-0.0037103318609297276,0.037309423089027405,0.698350191116333,0.10331916809082031,122624.0,0.18098320066928864,952.4400024414062,956.760009765625,72.59330749511719,63.855804443359375
1875,-1.2417947053909302,-0.026295263320207596,0.4922640323638916,-0.08333553373813629,-6.880620640004054e-05,-0.004841945134103298,-0.015700239688158035,-0.01752610132098198,0.0607142448425293,-0.014091658405959606,0.5666730999946594,-0.03949303925037384,-0.03113527223467827,-0.0028891856782138348,-0.00022279703989624977,-0.008246648125350475,-0.02754775807261467,-0.06933344900608063,0.595128059387207,3.6389999389648438,-6.683270454406738,0.0005852766335010529,-0.004186311271041632,0.03160950914025307,0.6938955783843994,0.10370373725891113,123249.0,0.18123337626457214,987.4600219726562,940.8800048828125,75.65462493896484,62.85120391845703
1876,-1.1796846389770508,-0.02505188249051571,0.4645678997039795,-0.08043219894170761,-7.303021266125143e-05,-0.0046605756506323814,-0.014976310543715954,-0.016816917806863785,0.05755692347884178,-0.0140769574791193,0.5339511036872864,-0.037504199892282486,-0.030030643567442894,-0.002759629627689719,-0.00021515243861358613,-0.009607592597603798,-0.026144441217184067,-0.06656437367200851,0.5605377554893494,3.420984983444214,-6.634133338928223,0.0005852766335010529,-0.004488194361329079,0.03998052328824997,0.6911699771881104,0.10374093055725098,123666.0,0.18160222470760345,963.239990234375,951.4099731445312,73.2371826171875,62.961570739746094
1877,-1.1997096538543701,-0.025453558191657066,0.47090229392051697,-0.0819765031337738,-6.587823736481369e-05,-0.004960809368640184,-0.015209521166980267,-0.01736808940768242,0.057944756001234055,-0.014055607840418816,0.5413401126861572,-0.037985410541296005,-0.030089516192674637,-0.002812375780194998,-0.00021600042236968875,-0.007965490221977234,-0.026793455705046654,-0.06804941594600677,0.5697416663169861,3.4752469062805176,-6.6409077644348145,0.0005852766335010529,-0.004510027822107077,0.028948601335287094,0.693897008895874,0.10323452949523926,123322.0,0.18160825967788696,977.0399780273438,958.27001953125,74.43052673339844,63.543609619140625
1878,-1.191537618637085,-0.02527385577559471,0.46533316373825073,-0.08228054642677307,-6.783717981306836e-05,-0.0048499624244868755,-0.015051588416099548,-0.01723538152873516,0.05735868215560913,-0.014114174991846085,0.5340503454208374,-0.03778276965022087,-0.029660439118742943,-0.0027843075804412365,-0.00021988910157233477,-0.009316417388617992,-0.026441242545843124,-0.0673031210899353,0.5649979114532471,3.4256064891815186,-6.611891746520996,0.0005852766335010529,-0.004289151635020971,0.03015807457268238,0.6962428092956543,0.10321497917175293,122963.0,0.18149766325950623,972.8499755859375,960.3300170898438,73.52310180664062,63.71308135986328
1879,-1.1985654830932617,-0.025488760322332382,0.46967917680740356,-0.07971056550741196,-6.565435614902526e-05,-0.00469161057844758,-0.015238350257277489,-0.016990361735224724,0.05780098959803581,-0.013415302149951458,0.5412018895149231,-0.03753453493118286,-0.029527418315410614,-0.002789911348372698,-0.00021067353372927755,-0.008353674784302711,-0.02633528970181942,-0.06760473549365997,0.5669389963150024,3.469491958618164,-6.663021564483643,0.0005852766335010529,-0.004268948920071125,0.031232580542564392,0.6885960102081299,0.10377860069274902,124062.0,0.18135415017604828,975.2899780273438,951.8699951171875,73.98664855957031,63.36749267578125
1880,-1.2665467262268066,-0.027018962427973747,0.4932345747947693,-0.08715510368347168,-7.825485954526812e-05,-0.0052865296602249146,-0.01613560877740383,-0.01849067583680153,0.060840021818876266,-0.015337778255343437,0.567340612411499,-0.03969578444957733,-0.0322180837392807,-0.0029806215316057205,-0.00023631486692465842,-0.00915153045207262,-0.028167298063635826,-0.07262232154607773,0.5907453298568726,3.6220335960388184,-6.712324142456055,0.0005852766335010529,-0.0048527223989367485,0.020730389282107353,0.6862459182739258,0.09504890441894531,125821.0,0.1805458664894104,990.6199951171875,943.0399780273438,74.56053924560547,63.023719787597656
1881,-1.2207626104354858,-0.026000013574957848,0.4765896797180176,-0.08158816397190094,-6.535483407787979e-05,-0.00487562594935298,-0.015487189404666424,-0.01752770133316517,0.05851263925433159,-0.013698963448405266,0.5479394793510437,-0.03842715546488762,-0.030253715813159943,-0.002847975119948387,-0.00021902214211877435,-0.007515616714954376,-0.026968136429786682,-0.06910534203052521,0.5727558135986328,3.5129029750823975,-6.7348456382751465,0.0005852766335010529,-0.00437226751819253,0.03147371485829353,0.6837055683135986,0.10301899909973145,124953.0,0.18075431883335114,992.1799926757812,968.5599975585938,75.25462341308594,64.67276000976562
1882,-1.2390397787094116,-0.026400696486234665,0.48235124349594116,-0.08321993798017502,-7.189519237726927e-05,-0.004942914936691523,-0.01573844626545906,-0.017676107585430145,0.059538304805755615,-0.01424771174788475,0.55307936668396,-0.039304014295339584,-0.030882645398378372,-0.0028778144624084234,-0.00022582801466342062,-0.009078065864741802,-0.02716706693172455,-0.06992439925670624,0.5852841734886169,3.5559096336364746,-6.730501174926758,0.0005852766335010529,-0.004355215467512608,0.030160915106534958,0.6893386840820312,0.10319781303405762,124037.0,0.18088841438293457,964.8699951171875,959.9099731445312,73.107177734375,64.62364196777344
1883,-1.2849385738372803,-0.027411628514528275,0.49986696243286133,-0.08568881452083588,-7.111209561116993e-05,-0.005175472237169743,-0.016363922506570816,-0.01845608465373516,0.061490945518016815,-0.01429616566747427,0.5738112926483154,-0.04055124521255493,-0.03176392614841461,-0.00299783144146204,-0.00023261526075657457,-0.007468659430742264,-0.02844911813735962,-0.07285851240158081,0.6051396727561951,3.6877667903900146,-6.724783420562744,0.0005852766335010529,-0.004334579687565565,0.03208445385098457,0.6963093280792236,0.10337066650390625,122929.0,0.18082350492477417,999.6099853515625,975.3400268554688,75.92543029785156,65.68962860107422
1884,-1.2443660497665405,-0.026517201215028763,0.48478707671165466,-0.0839446410536766,-7.505333633162081e-05,-0.004891635850071907,-0.0158979669213295,-0.017720479518175125,0.05959969758987427,-0.014423884451389313,0.5564721822738647,-0.039335887879133224,-0.03133375197649002,-0.0028993356972932816,-0.00022769495262764394,-0.009077293798327446,-0.02747965417802334,-0.07093106955289841,0.5843853950500488,3.571514844894409,-6.674511432647705,0.0005852766335010529,-0.0033772485330700874,0.045577455312013626,0.6916475296020508,0.10383152961730957,123578.0,0.18128448724746704,980.3300170898438,962.3599853515625,73.85033416748047,63.965457916259766
1885,-1.2369308471679688,-0.026531074196100235,0.48057398200035095,-0.08550339937210083,-7.615612412337214e-05,-0.005075676366686821,-0.015964705497026443,-0.017910560593008995,0.05970873683691025,-0.01527376752346754,0.5528935790061951,-0.03864473104476929,-0.03136598318815231,-0.0029150675982236862,-0.00022934928711038083,-0.010277093388140202,-0.027496449649333954,-0.07185061275959015,0.5756755471229553,3.533018112182617,-6.630549430847168,0.0005852766335010529,-0.003607451915740967,0.04144846647977829,0.6903834342956543,0.10328125953674316,123860.0,0.18169048428535461,957.1799926757812,933.6500244140625,72.02527618408203,62.58016586303711
1886,-1.2039395570755005,-0.02566705271601677,0.46667051315307617,-0.08210538327693939,-7.496874604839832e-05,-0.004799862392246723,-0.015353861264884472,-0.017114264890551567,0.05783930420875549,-0.013955987989902496,0.5341790318489075,-0.03828190267086029,-0.030242880806326866,-0.0027951225638389587,-0.00022645024000667036,-0.008440203964710236,-0.026533378288149834,-0.06819520145654678,0.5622897148132324,3.43074369430542,-6.650665760040283,0.0005852766335010529,-0.004131627734750509,0.03122551552951336,0.6863517761230469,0.1040501594543457,124372.0,0.1812344789505005,975.989990234375,948.6900024414062,73.57243347167969,63.83656311035156
1887,-1.2591570615768433,-0.026973014697432518,0.4865463376045227,-0.08437725156545639,-7.188544987002388e-05,-0.005169584881514311,-0.016178417950868607,-0.018208589404821396,0.06008803844451904,-0.014506432227790356,0.5610431432723999,-0.038769807666540146,-0.03248659521341324,-0.002957276999950409,-0.0002249457174912095,-0.008048626594245434,-0.02795002982020378,-0.07236237823963165,0.5839428305625916,3.588512420654297,-6.682958126068115,0.00039018443203531206,-0.004111756104975939,0.026562033221125603,0.6964113712310791,0.10352516174316406,122889.0,0.18077373504638672,960.8900146484375,964.9099731445312,72.64384460449219,64.58293914794922
1888,-1.2066596746444702,-0.025832399725914,0.46655791997909546,-0.08180715143680573,-7.251175702549517e-05,-0.004846159368753433,-0.015418845228850842,-0.01731020025908947,0.05764496326446533,-0.014134041965007782,0.5342065691947937,-0.03822920098900795,-0.0301666259765625,-0.0028036951553076506,-0.00022720778360962868,-0.008731886744499207,-0.02675033174455166,-0.06855177134275436,0.5660441517829895,3.441077947616577,-6.694422721862793,0.0002601229352876544,-0.003154156729578972,0.04391932860016823,0.6897318363189697,0.10424947738647461,123811.0,0.18124237656593323,981.5800170898438,966.760009765625,74.11808013916016,64.4512939453125
1889,-1.2387723922729492,-0.026484644040465355,0.47927507758140564,-0.08391892910003662,-7.279771671164781e-05,-0.004838473629206419,-0.01585308276116848,-0.017390400171279907,0.05893655866384506,-0.013970612548291683,0.5489189028739929,-0.03922925516963005,-0.030464883893728256,-0.0028594592586159706,-0.00023400025384034961,-0.00912129320204258,-0.027162373065948486,-0.06988194584846497,0.5775133371353149,3.533832550048828,-6.705379486083984,0.00039018443203531206,-0.0046044266782701015,0.025881687179207802,0.6894824504852295,0.10338950157165527,123984.0,0.18064993619918823,960.4299926757812,937.8699951171875,72.36827850341797,62.83506774902344
1890,-1.26652193069458,-0.027243688702583313,0.4903991222381592,-0.08529236912727356,-7.580099918413907e-05,-0.005034804344177246,-0.016393907368183136,-0.018129566684365273,0.06033482775092125,-0.014614813029766083,0.5649403929710388,-0.03922833129763603,-0.032120414078235626,-0.0029680996667593718,-0.00022717744286637753,-0.008557526394724846,-0.028137605637311935,-0.07333613932132721,0.5934153199195862,3.618239164352417,-6.72799825668335,0.00039018443203531206,-0.003674648469313979,0.03969696909189224,0.6973683834075928,0.10380411148071289,122700.0,0.18070097267627716,980.489990234375,960.0399780273438,74.22836303710938,64.24773406982422
1891,-1.1327543258666992,-0.02431449294090271,0.4373255670070648,-0.07622036337852478,-6.89110456733033e-05,-0.004449710715562105,-0.014586862176656723,-0.016066377982497215,0.05388879030942917,-0.013184434734284878,0.5021939873695374,-0.03542887791991234,-0.02800608240067959,-0.0026396377943456173,-0.00020665022020693868,-0.00874481163918972,-0.02493475005030632,-0.0650327205657959,0.5221619606018066,3.2263307571411133,-6.705534934997559,0.0005852766335010529,-0.0029637832194566727,0.0481785349547863,0.6882710456848145,0.10372567176818848,124121.0,0.1810067594051361,942.8599853515625,957.8599853515625,70.86748504638672,63.6943244934082
1892,-1.2145819664001465,-0.02605166845023632,0.46651577949523926,-0.08159738779067993,-7.564382394775748e-05,-0.004961160942912102,-0.01561205368489027,-0.01751691661775112,0.05748046562075615,-0.014256171882152557,0.5376991033554077,-0.03724223002791405,-0.030430421233177185,-0.0028390251100063324,-0.00022047123638913035,-0.007989959791302681,-0.026863988488912582,-0.06986545771360397,0.5631033182144165,3.4473090171813965,-6.638232231140137,0.0005852766335010529,-0.003586438950151205,0.038683172315359116,0.6955900192260742,0.10343718528747559,123029.0,0.1814088225364685,980.780029296875,949.47998046875,74.2132339477539,63.33658981323242
1893,-1.2585887908935547,-0.027019433677196503,0.4842291474342346,-0.08630417287349701,-8.0117053585127e-05,-0.0050750295631587505,-0.016313228756189346,-0.01798996701836586,0.059653379023075104,-0.014931179583072662,0.5571317076683044,-0.03892949968576431,-0.03176815062761307,-0.0029455963522195816,-0.00023265904746949673,-0.010038119740784168,-0.0278652124106884,-0.07260113209486008,0.581910252571106,3.5639426708221436,-6.657406330108643,0.00039018443203531206,-0.002963943174108863,0.043314073234796524,0.6858537197113037,0.10394883155822754,124466.0,0.1812986433506012,960.9600219726562,983.0800170898438,72.22978210449219,66.0357666015625
1894,-1.2816146612167358,-0.027544759213924408,0.4914364218711853,-0.08645957708358765,-7.588081643916667e-05,-0.005265168845653534,-0.01651444286108017,-0.018527982756495476,0.06053711101412773,-0.014695851132273674,0.5650098323822021,-0.03962395340204239,-0.03231053799390793,-0.0029970973264425993,-0.00023204495664685965,-0.008228692226111889,-0.02839921973645687,-0.074064239859581,0.5918344259262085,3.6251964569091797,-6.650624752044678,0.0005852766335010529,-0.0028383678290992975,0.029216226190328598,0.6924371719360352,0.10353612899780273,123501.0,0.1812880039215088,979.3800048828125,961.6900024414062,73.38589477539062,64.73609924316406
1895,-1.2818603515625,-0.027491729706525803,0.49058446288108826,-0.08747462928295135,-7.793414988555014e-05,-0.005242995917797089,-0.016466593369841576,-0.01854194514453411,0.06063636392354965,-0.01491466537117958,0.5642967224121094,-0.03948130086064339,-0.03222795948386192,-0.002989776199683547,-0.00023519904061686248,-0.008105538785457611,-0.028305258601903915,-0.07366801053285599,0.5914416313171387,3.622650146484375,-6.616878986358643,0.0002601229352876544,-0.0036726915277540684,0.05226041004061699,0.691075325012207,0.10355687141418457,123710.0,0.18160098791122437,978.2000122070312,968.5499877929688,73.48866271972656,64.66350555419922
1896,-1.2297452688217163,-0.026498768478631973,0.46980711817741394,-0.08554725348949432,-7.577965152449906e-05,-0.005117095075547695,-0.015943482518196106,-0.017870642244815826,0.057960301637649536,-0.015159974806010723,0.5384174585342407,-0.03835925832390785,-0.03135982155799866,-0.0028837749268859625,-0.00023028577561490238,-0.010605983436107635,-0.02732146345078945,-0.07144424319267273,0.5584475994110107,3.4498090744018555,-6.6203508377075195,0.00039018443203531206,-0.004090204369276762,0.03734124079346657,0.6949689388275146,0.10340642929077148,123130.0,0.18144983053207397,955.4099731445312,956.0999755859375,71.52473449707031,63.486331939697266
1897,-1.1961562633514404,-0.02564971148967743,0.45953696966171265,-0.0798754096031189,-7.162296969909221e-05,-0.004516933113336563,-0.015356550924479961,-0.016788683831691742,0.056591253727674484,-0.013476602733135223,0.5276944637298584,-0.03722980618476868,-0.029711928218603134,-0.0027705393731594086,-0.00021456932881847024,-0.009056661278009415,-0.026039836928248405,-0.06827424466609955,0.5502070784568787,3.3874311447143555,-6.627795219421387,0.0002601229352876544,-0.003589548170566559,0.03777240961790085,0.6912567615509033,0.10347986221313477,123693.0,0.18140119314193726,957.8499755859375,917.4400024414062,71.93191528320312,60.84414291381836
1898,-1.2677688598632812,-0.027296096086502075,0.48306572437286377,-0.08762587606906891,-7.792132964823395e-05,-0.00532891508191824,-0.01641692966222763,-0.018535753712058067,0.059633515775203705,-0.015333456918597221,0.5553467273712158,-0.03896000236272812,-0.032722145318984985,-0.0029786396771669388,-0.00023538575624115765,-0.009678013622760773,-0.028191281482577324,-0.0740167498588562,0.5788588523864746,3.5508885383605957,-6.633559703826904,0.00039018443203531206,-0.004018322564661503,0.03724195808172226,0.6974525451660156,0.10399794578552246,122657.0,0.1813471019268036,968.8900146484375,972.1599731445312,72.44224548339844,65.3109130859375
1899,-1.2281924486160278,-0.026442673057317734,0.4707976281642914,-0.08215756714344025,-7.210534386103973e-05,-0.004678971134126186,-0.015843858942389488,-0.017285440117120743,0.057751819491386414,-0.013734569773077965,0.5408591032028198,-0.0380772203207016,-0.030489444732666016,-0.0028293009381741285,-0.00022326922044157982,-0.00957534834742546,-0.026930734515190125,-0.06967782974243164,0.5662543177604675,3.475290298461914,-6.651119232177734,0.0005852766335010529,-0.003788144327700138,0.031953368335962296,0.6969242095947266,0.10382938385009766,122764.0,0.18109099566936493,954.5700073242188,963.4099731445312,71.68804168701172,64.47420501708984
1900,-1.2701903581619263,-0.02723962441086769,0.483509361743927,-0.08580442517995834,-7.945609104353935e-05,-0.00509757362306118,-0.01637081988155842,-0.018316907808184624,0.05926453694701195,-0.014458395540714264,0.554679274559021,-0.03932281956076622,-0.03246527910232544,-0.002947793109342456,-0.00023399866768158972,-0.008818641304969788,-0.02802106738090515,-0.07276778668165207,0.583096444606781,3.562774658203125,-6.615569591522217,0.00039018443203531206,-0.002958224853500724,0.05541735142469406,0.6967422962188721,0.10383248329162598,122791.0,0.18187910318374634,957.1900024414062,969.3599853515625,71.64954376220703,64.02593231201172
1901,-1.2771437168121338,-0.02748734876513481,0.48622727394104004,-0.08674868196249008,-7.668195030419156e-05,-0.005143985152244568,-0.016452305018901825,-0.018455853685736656,0.05946509167551994,-0.014624632894992828,0.5568690299987793,-0.039801694452762604,-0.032579220831394196,-0.002969070803374052,-0.0002406773710390553,-0.009041727520525455,-0.028143716976046562,-0.0735614001750946,0.5868535041809082,3.583134412765503,-6.557706832885742,0.00039018443203531206,-0.003446385730057955,0.0325704887509346,0.7004165649414062,0.10368633270263672,122253.0,0.18189497292041779,972.8699951171875,945.8200073242188,72.80146789550781,62.68003845214844
