step,Episode/rew_acceleration,Episode/rew_action_rate,Episode/rew_action_smoothness2,Episode/rew_alive,Episode/rew_ang_vel_xy,Episode/rew_base_height,Episode/rew_contact_no_vel,Episode/rew_dof_pos_error,Episode/rew_dof_vel,Episode/rew_drift,Episode/rew_feet_clearance,Episode/rew_feet_orientation,Episode/rew_gait_contact,Episode/rew_gait_swing,Episode/rew_hip_pos,Episode/rew_joint_torques,Episode/rew_leg_load_balance,Episode/rew_lin_vel_z,Episode/rew_orientation,Episode/rew_similar_to_default,Episode/rew_torque_limits,Episode/rew_tracking_ang_vel,Episode/rew_tracking_lin_vel,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_episode_length/time,Train/mean_reward,Train/mean_reward/time
2367,-0.037581831216812134,-0.000840691034682095,-0.001039479160681367,0.014951786026358604,-0.02561519294977188,-5.167969902686309e-06,-0.00014058685337658972,-0.0006872148951515555,-0.0005467175506055355,-0.06131855770945549,0.0028516666498035192,-0.001902309013530612,0.01079234853386879,-0.0029828399419784546,-0.003987110685557127,-7.030690903775394e-05,-0.0001285878970520571,-2.9717941288254224e-05,-0.0192816611379385,-0.0013714022934436798,-0.02279825136065483,0.024393286556005478,0.09760639071464539,-12.35135269165039,0.00011390625149942935,-0.004305472131818533,0.1253339648246765,1.2218520641326904,0.241408109664917,67181.0,0.14200662076473236,29.329999923706055,24.8700008392334,-0.6455366611480713,-0.44019362330436707
2368,-0.037673383951187134,-0.0008309819968417287,-0.0010377465514466166,0.015185296535491943,-0.024981282651424408,-5.690384568879381e-06,-0.00013190088793635368,-0.0006738581578247249,-0.0005313329165801406,-0.06394010037183762,0.002918008714914322,-0.0019200548995286226,0.011066092178225517,-0.0030002049170434475,-0.004242556635290384,-6.989760004216805e-05,-0.00012898410204797983,-3.328628372400999e-05,-0.020058464258909225,-0.0013981241500005126,-0.022357579320669174,0.024676484987139702,0.09891465306282043,-12.314985275268555,0.00017085937724914402,-0.0032531782053411007,0.2757147252559662,1.2345540523529053,0.2501356601715088,66211.0,0.14253416657447815,30.59000015258789,25.329999923706055,-0.7176207304000854,-0.4071097671985626
2369,-0.03802568465471268,-0.0008408454596064985,-0.0010591661557555199,0.015265232883393764,-0.024978509172797203,-6.120726084191119e-06,-0.00012924784095957875,-0.000660895137116313,-0.0005307644605636597,-0.06016380712389946,0.0028879500459879637,-0.0019139063078910112,0.011161918751895428,-0.003005560487508774,-0.004140810109674931,-7.027864921838045e-05,-0.00014583751908503473,-3.270674642408267e-05,-0.0199387576431036,-0.0013818545266985893,-0.02235385775566101,0.02520309016108513,0.09903848171234131,-12.233963012695312,0.00011390625149942935,-0.0016852503176778555,0.25026044249534607,1.204007625579834,0.26125097274780273,67089.0,0.14294470846652985,31.06999969482422,,-0.6168960332870483,
2370,-0.03878020495176315,-0.0008555777603760362,-0.001078881206922233,0.015462784096598625,-0.02521095797419548,-5.254373718344141e-06,-0.00013755874533671886,-0.0006774495122954249,-0.0005336391623131931,-0.06261938810348511,0.002895801793783903,-0.001974630169570446,0.011312434449791908,-0.0030427719466388226,-0.004129175096750259,-7.086557889124379e-05,-0.00014420243678614497,-3.1949854019330814e-05,-0.01972244679927826,-0.0014023613184690475,-0.02271222323179245,0.02549729309976101,0.10021384805440903,-12.189177513122559,0.00017085937724914402,-0.0007437494932673872,0.22331267595291138,1.2143161296844482,0.23019099235534668,68053.0,0.14310158789157867,31.1200008392334,24.579999923706055,-0.6741859912872314,-0.47585994005203247
2371,-0.03845558688044548,-0.0008511054329574108,-0.001075149979442358,0.015339422039687634,-0.02524244599044323,-5.1635543059092015e-06,-0.0001358764711767435,-0.0006668510613963008,-0.0005311782006174326,-0.061294883489608765,0.002897172002121806,-0.0019539210479706526,0.011183260008692741,-0.003029308747500181,-0.0041161491535604,-7.042408105917275e-05,-0.00013715497334487736,-3.175529127474874e-05,-0.019765134900808334,-0.001403261674568057,-0.022511770948767662,0.025361021980643272,0.09941117465496063,-12.160402297973633,0.00017085937724914402,-0.0016102292574942112,0.22946423292160034,1.2101478576660156,0.26114583015441895,66814.0,0.14343667030334473,30.329999923706055,24.760000228881836,-0.387085884809494,-0.4127952456474304
2372,-0.038625702261924744,-0.0008527606260031462,-0.0010757786221802235,0.015408394858241081,-0.02513439580798149,-5.35618119101855e-06,-0.00014294811990112066,-0.0006804198492318392,-0.0005332186119630933,-0.057582639157772064,0.002882726024836302,-0.0019190836464986205,0.011306507512927055,-0.003022662131115794,-0.0041132234036922455,-7.08876978023909e-05,-0.00013555880286730826,-3.1638464861316606e-05,-0.019771285355091095,-0.0014002022799104452,-0.022638406604528427,0.0255807563662529,0.09978147596120834,-12.090394020080566,0.00017085937724914402,-0.0008794714231044054,0.22758878767490387,1.2140638828277588,0.2432081699371338,67457.0,0.1438085436820984,30.989999771118164,24.559999465942383,-0.4560603201389313,-0.5105766654014587
2373,-0.038629017770290375,-0.0008606284391134977,-0.0010744425235316157,0.015229903161525726,-0.025812383741140366,-5.453624908113852e-06,-0.00015925276966299862,-0.0006999319302849472,-0.0005497003439813852,-0.06085663288831711,0.0028794840909540653,-0.0020545460283756256,0.01106156688183546,-0.0030193040147423744,-0.004053984768688679,-7.125940464902669e-05,-0.00013502658111974597,-3.014655885635875e-05,-0.019398752599954605,-0.0013953766319900751,-0.02308652363717556,0.025144066661596298,0.09918984025716782,-12.116048812866211,0.00017085937724914402,-0.002011585049331188,0.0761599913239479,1.2069017887115479,0.2795298099517822,66134.0,0.14308340847492218,29.979999542236328,,-0.588722825050354,
2374,-0.03818078339099884,-0.0008514182409271598,-0.0010660280240699649,0.015077865682542324,-0.02545909583568573,-4.901197371509625e-06,-0.00013283353473525494,-0.000683256599586457,-0.0005403300165198743,-0.053768955171108246,0.0028629039879888296,-0.0018680788343772292,0.010925292037427425,-0.0029963431879878044,-0.003999833948910236,-7.039828051347286e-05,-0.00013296942051965743,-3.0083987439866178e-05,-0.019323915243148804,-0.0013765322510153055,-0.022740650922060013,0.025178879499435425,0.09803688526153564,-12.249324798583984,0.00017085937724914402,-0.004166151396930218,0.10763238370418549,1.199939489364624,0.24392938613891602,68083.0,0.14241109788417816,30.200000762939453,24.809999465942383,-0.44152936339378357,-0.28207501769065857
2375,-0.03862038254737854,-0.0008475066861137748,-0.0010656336089596152,0.015371877700090408,-0.024895494803786278,-5.398063422035193e-06,-0.00014660373562946916,-0.000688462401740253,-0.0005328866536729038,-0.05733424425125122,0.002896300982683897,-0.001986599061638117,0.011233089491724968,-0.0030284493695944548,-0.00413227453827858,-7.061721407808363e-05,-0.00013737504195887595,-3.160508640576154e-05,-0.019870592281222343,-0.0014111459022387862,-0.022610913962125778,0.025527607649564743,0.09951835870742798,-12.3150634765625,0.0002562890585977584,-7.324923353735358e-05,0.12141792476177216,1.2180728912353516,0.2733418941497803,65913.0,0.14209479093551636,31.540000915527344,25.260000228881836,-0.4449104964733124,-0.2832659184932709
2376,-0.0391828678548336,-0.000857289123814553,-0.0010804191697388887,0.015650268644094467,-0.024963131174445152,-5.510775736183859e-06,-0.00013376210699789226,-0.0006639225175604224,-0.0005327110411599278,-0.06239493936300278,0.0029030730947852135,-0.001989354845136404,0.011533848010003567,-0.0030562616884708405,-0.004203503485769033,-7.133132021408528e-05,-0.00014062889385968447,-3.310982356197201e-05,-0.020060406997799873,-0.0014223565813153982,-0.02265341207385063,0.025784868746995926,0.10153931379318237,-12.346967697143555,0.00017085937724914402,-0.0013087145052850246,0.1332075595855713,1.2184536457061768,0.2741978168487549,65858.0,0.14196598529815674,30.889999389648438,,-0.5065064430236816,
2377,-0.03774884343147278,-0.0008341465145349503,-0.0010461336933076382,0.015193190425634384,-0.025355815887451172,-5.031824912293814e-06,-0.00012468674685806036,-0.000645154737867415,-0.0005276483716443181,-0.058233700692653656,0.0028613244649022818,-0.0018567991210147738,0.011166287586092949,-0.0029755306895822287,-0.004054613411426544,-6.90821252646856e-05,-0.00013189837045501918,-3.209224814781919e-05,-0.019491732120513916,-0.0013805495109409094,-0.02170129492878914,0.025188511237502098,0.09854122996330261,-12.401546478271484,0.0002562890585977584,-0.0010621438268572092,0.09255583584308624,1.2146754264831543,0.2661573886871338,66384.0,0.14142906665802002,30.1200008392334,25.450000762939453,-0.5153458118438721,-0.3825041651725769
2378,-0.037626560777425766,-0.0008276667213067412,-0.0010382661130279303,0.015219523571431637,-0.0251050665974617,-5.357552709028823e-06,-0.00011643728794297203,-0.00062824587803334,-0.0005249280366115272,-0.06541568040847778,0.0028786789625883102,-0.0018472278025001287,0.011158235371112823,-0.0029883000534027815,-0.004167862236499786,-6.871606456115842e-05,-0.00012208479165565223,-3.406718315090984e-05,-0.01971285045146942,-0.001380281406454742,-0.021295975893735886,0.024719133973121643,0.09835825860500336,-12.431567192077637,0.0002562890585977584,-0.0016897163586691022,0.1782267838716507,1.2264351844787598,0.2264103889465332,67663.0,0.1415465772151947,30.68000030517578,25.15999984741211,-0.6719813942909241,-0.48362648487091064
2379,-0.03774351626634598,-0.0008329721167683601,-0.001047096448019147,0.01525374036282301,-0.02521810494363308,-5.073465217719786e-06,-0.00012126177898608148,-0.0006468388601206243,-0.00052607775432989,-0.06393131613731384,0.0028825020417571068,-0.0018580686300992966,0.011159935966134071,-0.003001514822244644,-0.004111709073185921,-6.91979075782001e-05,-0.00013054863666184247,-3.245774860261008e-05,-0.01961798034608364,-0.0013873124262318015,-0.021576642990112305,0.024884391576051712,0.09923437237739563,-12.4053373336792,7.593750342493877e-05,-0.0013444250216707587,0.19989438354969025,1.2147061824798584,0.24734091758728027,67237.0,0.14169175922870636,31.18000030517578,,-0.5846912860870361,
2380,-0.03773851692676544,-0.0008391699520871043,-0.0010533812455832958,0.015195146203041077,-0.025617938488721848,-5.2576433517970145e-06,-0.00012937249266542494,-0.0006598976906388998,-0.0005310789565555751,-0.06041280925273895,0.0028984821401536465,-0.0019305041059851646,0.011080417782068253,-0.0030001658014953136,-0.004116710275411606,-6.933463009772822e-05,-0.00012740519014187157,-3.2976891816360876e-05,-0.019549908116459846,-0.0013787694042548537,-0.02181052789092064,0.02501640096306801,0.09857907146215439,-12.421924591064453,0.00011390625149942935,-0.0033997781574726105,0.10252169519662857,1.2128407955169678,0.2469799518585205,67339.0,0.14129041135311127,30.1200008392334,25.420000076293945,-0.4924616813659668,-0.6667867302894592
2381,-0.037284038960933685,-0.0008281636401079595,-0.0010271565988659859,0.015100887045264244,-0.025992516428232193,-4.921543677482987e-06,-0.00014934570936020464,-0.0006562193739227951,-0.0005382531671784818,-0.06077791750431061,0.0028500929474830627,-0.0019058756297454238,0.011040544137358665,-0.002973537426441908,-0.003963153809309006,-6.913742981851101e-05,-0.00013478499022312462,-3.0715938919456676e-05,-0.01917406916618347,-0.0013761059381067753,-0.021851327270269394,0.024891376495361328,0.09794257581233978,-12.553082466125488,0.00017085937724914402,-0.0024783420376479626,0.0741594061255455,1.2154004573822021,0.24219894409179688,67442.0,0.14031249284744263,30.739999771118164,25.690000534057617,-0.37241131067276,-0.349491149187088
2382,-0.03833068534731865,-0.0008367683039978147,-0.0010546129196882248,0.015604333952069283,-0.024768635630607605,-5.18132856086595e-06,-0.00013136900088284165,-0.0006526904180645943,-0.0005256707081571221,-0.06038471311330795,0.0028852131217718124,-0.001915407832711935,0.011513747274875641,-0.0030434709042310715,-0.0041658212430775166,-6.989811663515866e-05,-0.00013793326797895133,-3.206683322787285e-05,-0.019997751340270042,-0.0014191465452313423,-0.021719779819250107,0.025730332359671593,0.10118793696165085,-12.76492691040039,0.0002562890585977584,-0.0036064190790057182,0.05457571893930435,1.2117199897766113,0.24125003814697266,67657.0,0.13896474242210388,31.510000228881836,25.139999389648438,-0.4535799026489258,-0.4646386206150055
2383,-0.03835675120353699,-0.0008379542268812656,-0.0010708755580708385,0.015863901004195213,-0.025262413546442986,-4.385262855066685e-06,-0.00011461495887488127,-0.0006174208829179406,-0.0005094385705888271,-0.06277361512184143,0.002864460228011012,-0.0018373955972492695,0.011770451441407204,-0.0030759915243834257,-0.004097217693924904,-6.8814551923424e-05,-0.00014850364823359996,-3.4389624488539994e-05,-0.019525593146681786,-0.0014115538215264678,-0.020612571388483047,0.026084398850798607,0.10242053866386414,-12.806710243225098,0.0002562890585977584,-0.0022547750268131495,0.1903509944677353,1.2164134979248047,0.2304515838623047,67942.0,0.1390610933303833,31.34000015258789,,-0.4981476664543152,
2384,-0.037838928401470184,-0.0008302638307213783,-0.001052730600349605,0.015678929165005684,-0.024911953136324883,-5.18174419994466e-06,-0.00011973304208368063,-0.0006289816228672862,-0.0005147909396328032,-0.059747010469436646,0.002858048304915428,-0.0018776687793433666,0.011593184433877468,-0.003051243256777525,-0.004104313440620899,-6.878197018522769e-05,-0.0001527791901025921,-3.264872793806717e-05,-0.01973731443285942,-0.0014041042886674404,-0.02085120603442192,0.025930698961019516,0.10156041383743286,-12.847243309020996,0.0002562890585977584,-0.001019602408632636,0.09939908981323242,1.2153260707855225,0.22064495086669922,68458.0,0.13865485787391663,31.399999618530273,25.739999771118164,-0.3094750940799713,-1.5302395820617676
2385,-0.03844503313302994,-0.0008406020933762193,-0.0010550881270319223,0.015844866633415222,-0.024526748806238174,-6.6435877670301124e-06,-0.0001587837905390188,-0.0006803583237342536,-0.0005367573467083275,-0.06320156902074814,0.0029006823897361755,-0.002066977322101593,0.0117457564920187,-0.003075237153097987,-0.00424453429877758,-7.061409996822476e-05,-0.000146491511259228,-3.1564613891532645e-05,-0.020372960716485977,-0.0014456291683018208,-0.021973080933094025,0.026046033948659897,0.10299628973007202,-12.838791847229004,0.0002562890585977584,0.0018829407636076212,0.26368799805641174,1.2175066471099854,0.24960112571716309,67005.0,0.1391531080007553,31.469999313354492,25.520000457763672,-0.2557213008403778,-0.3502257168292999
2386,-0.03815421462059021,-0.000834530801512301,-0.0010526599362492561,0.01596093736588955,-0.024760320782661438,-5.433726983028464e-06,-0.00015586521476507187,-0.0006569384131580591,-0.0005221992032602429,-0.05856451392173767,0.0028814785182476044,-0.0020343537908047438,0.011831820011138916,-0.0030977590940892696,-0.004171417094767094,-6.90963352099061e-05,-0.00014133634977042675,-3.119372559012845e-05,-0.020082872360944748,-0.0014452183386310935,-0.021099906414747238,0.026696152985095978,0.10380386561155319,-12.7968168258667,0.0002562890585977584,-0.0009034788236021996,0.14690151810646057,1.1845409870147705,0.28873491287231445,66724.0,0.13904032111167908,31.43000030517578,,-0.3412605822086334,
2387,-0.038796648383140564,-0.0008491468615829945,-0.0010793313849717379,0.016033370047807693,-0.024690821766853333,-5.815452368551632e-06,-0.00014235347043722868,-0.0006712484173476696,-0.0005224705673754215,-0.06313557922840118,0.0028967491816729307,-0.001991809345781803,0.011878971010446548,-0.0031136346515268087,-0.0042326683178544044,-7.034309965092689e-05,-0.00014494627248495817,-3.309066596557386e-05,-0.020195914432406425,-0.0014551233034580946,-0.021687321364879608,0.026463650166988373,0.10408254712820053,-12.780821800231934,0.00017085937724914402,-0.0018379060784354806,0.2937917113304138,1.2161262035369873,0.28983354568481445,65276.0,0.1395893096923828,32.38999938964844,25.040000915527344,-0.3999797999858856,-0.367514967918396
2388,-0.038182057440280914,-0.0008386184344999492,-0.001061299117282033,0.01577586680650711,-0.025152526795864105,-5.396384949563071e-06,-0.00013496179599314928,-0.000648512679617852,-0.0005196194397285581,-0.06707315146923065,0.002886710688471794,-0.0019419749733060598,0.011716945096850395,-0.003055640496313572,-0.004168434999883175,-6.921296881046146e-05,-0.0001473262527724728,-3.4199161746073514e-05,-0.019821366295218468,-0.0014070617035031319,-0.021147234365344048,0.025717314332723618,0.10224591195583344,-12.689849853515625,0.00017085937724914402,-0.002048836089670658,0.15900476276874542,1.2082407474517822,0.26909971237182617,66541.0,0.13985295593738556,31.15999984741211,25.170000076293945,-0.44146376848220825,-0.4456906318664551
2389,-0.03849891573190689,-0.0008464331040158868,-0.0010659487452358007,0.015891769900918007,-0.024817880243062973,-6.139920060377335e-06,-0.0001536993368063122,-0.0006643814849667251,-0.0005319028859958053,-0.06212887167930603,0.00287529150955379,-0.0020107284653931856,0.011796869337558746,-0.003079800633713603,-0.004181603901088238,-7.008268585195765e-05,-0.00014926845324225724,-3.161905624438077e-05,-0.02009459398686886,-0.0014415349578484893,-0.021607672795653343,0.026301592588424683,0.1038103997707367,-12.629205703735352,0.00017085937724914402,-0.0002725370868574828,0.3630787134170532,1.2022626399993896,0.2715575695037842,66700.0,0.140652596950531,32.15999984741211,26.15999984741211,-0.36587464809417725,-0.2889578640460968
2390,-0.039035215973854065,-0.0008583161979913712,-0.0010877263266593218,0.015930159017443657,-0.025067001581192017,-5.507191872311523e-06,-0.0001350834936602041,-0.0006679004291072488,-0.0005336836911737919,-0.06204421818256378,0.0028622259851545095,-0.0019806125201284885,0.011804717592895031,-0.003092976287007332,-0.004116333555430174,-7.101431401679292e-05,-0.0001574446796439588,-3.2043906685430557e-05,-0.01982451044023037,-0.0014290347462520003,-0.021974502131342888,0.026342442259192467,0.10370665788650513,-12.502192497253418,0.0002562890585977584,-0.0010032318532466888,0.25268739461898804,1.2127573490142822,0.2279369831085205,68233.0,0.14118652045726776,31.200000762939453,,-0.40011468529701233,
2391,-0.039721351116895676,-0.000874543038662523,-0.0011095288209617138,0.016064299270510674,-0.0244742538779974,-6.3577799664926715e-06,-0.0001732324599288404,-0.0007164026610553265,-0.0005411130841821432,-0.06609918922185898,0.002921047620475292,-0.0021254296880215406,0.011839024722576141,-0.0031371028162539005,-0.004260088317096233,-7.257463585119694e-05,-0.0001556653733132407,-3.1254541681846604e-05,-0.020493945106863976,-0.0014715868746861815,-0.023206915706396103,0.0263783298432827,0.10442441701889038,-12.447957992553711,0.00017085937724914402,-0.0015280292136594653,0.30504515767097473,1.205256462097168,0.23992252349853516,68022.0,0.141682431101799,32.709999084472656,25.8799991607666,-0.5384365916252136,-0.5182625651359558
2392,-0.039436426013708115,-0.0008702892810106277,-0.0010943900560960174,0.015981417149305344,-0.024853229522705078,-6.543817107740324e-06,-0.00018994449055753648,-0.0007125886622816324,-0.0005502195563167334,-0.06722939014434814,0.002907609334215522,-0.0021244166418910027,0.01178976520895958,-0.003117632819339633,-0.004216636531054974,-7.24054261809215e-05,-0.00014702485350426286,-3.054884655284695e-05,-0.020231444388628006,-0.0014633836690336466,-0.02311059460043907,0.026051592081785202,0.10381799191236496,-12.361128807067871,0.00011390625149942935,-0.001109016127884388,0.21437305212020874,1.1998496055603027,0.25539731979370117,67551.0,0.1420598179101944,32.209999084472656,25.780000686645508,-1.0235037803649902,-0.4176689088344574
2393,-0.03859347105026245,-0.0008531936327926815,-0.0010717109544202685,0.015674598515033722,-0.024922695010900497,-5.849233275512233e-06,-0.0001570606546010822,-0.0006871660589240491,-0.0005379983922466636,-0.058977752923965454,0.0028724083676934242,-0.002018656814470887,0.011499649845063686,-0.0030754930339753628,-0.004125585313886404,-7.078736962284893e-05,-0.00013919934281148016,-3.079872112721205e-05,-0.01989605836570263,-0.0014247087528929114,-0.022339556366205215,0.026021819561719894,0.10214594006538391,-12.392749786376953,0.0002562890585977584,-0.0024798731319606304,0.10070881247520447,1.1957521438598633,0.2405838966369629,68440.0,0.1414368748664856,31.600000381469727,,-0.5134207606315613,
2394,-0.03864371031522751,-0.0008543634321540594,-0.0010699135018512607,0.015695815905928612,-0.025515925139188766,-5.29279122929438e-06,-0.00016992862219922245,-0.0006928443908691406,-0.0005401551607064903,-0.059015095233917236,0.002878115978091955,-0.0020402087830007076,0.011539260856807232,-0.003072977066040039,-0.004111556336283684,-7.089988503139466e-05,-0.00014639478467870504,-3.063874100917019e-05,-0.01960168220102787,-0.001427395036444068,-0.022386770695447922,0.026056690141558647,0.10234852135181427,-12.412199974060059,0.0002562890585977584,-0.0008582793525420129,0.21907395124435425,1.216458797454834,0.2330029010772705,67821.0,0.14165733754634857,32.11000061035156,25.440000534057617,-0.23945024609565735,-0.38250094652175903
2395,-0.03878559172153473,-0.0008550192578695714,-0.0010750157525762916,0.015779629349708557,-0.025429992005228996,-5.1590845941973384e-06,-0.00015240989159792662,-0.0006792285712435842,-0.0005364199751056731,-0.05820348486304283,0.0028633519541472197,-0.001958678010851145,0.011622811667621136,-0.003083293791860342,-0.004093583207577467,-7.079757051542401e-05,-0.00014965131413191557,-3.0555675039067864e-05,-0.0195198692381382,-0.0014300921466201544,-0.02205939218401909,0.02623673900961876,0.1034206748008728,-12.394580841064453,0.00017085937724914402,-0.0010683416621759534,0.13968977332115173,1.256293773651123,0.2866358757019043,63712.0,0.1416735202074051,31.690000534057617,26.15999984741211,-0.3418614864349365,-0.5966002345085144
2396,-0.03946550190448761,-0.0008661566535010934,-0.0010928923729807138,0.015957966446876526,-0.02491122856736183,-6.052994649508037e-06,-0.00015814724611118436,-0.0006995135336183012,-0.0005424274131655693,-0.06318280100822449,0.0028825514018535614,-0.0020313914865255356,0.011776266619563103,-0.003112001810222864,-0.004184424877166748,-7.22165423212573e-05,-0.0001539657241664827,-3.0977804271969944e-05,-0.020001424476504326,-0.0014476894866675138,-0.022954128682613373,0.02634020708501339,0.1039872020483017,-12.36625862121582,0.0002562890585977584,-0.0008167555788531899,0.262215793132782,1.2054173946380615,0.2808852195739746,66139.0,0.14203016459941864,31.700000762939453,,-0.6036869287490845,
2397,-0.03973337262868881,-0.0008723355713300407,-0.0011056476505473256,0.0161127969622612,-0.025043902918696404,-5.788791895611212e-06,-0.00016755772230681032,-0.0006987519445829093,-0.0005368911661207676,-0.06381765007972717,0.002885062713176012,-0.0020051556639373302,0.011947322636842728,-0.0031264189165085554,-0.004147969186306,-7.223965076263994e-05,-0.00016130997391883284,-3.176856262143701e-05,-0.019852664321660995,-0.0014404591638594866,-0.022779379040002823,0.02655639871954918,0.10502380132675171,-12.32031536102295,0.00017085937724914402,-0.0018900074064731598,0.18731512129306793,1.2184662818908691,0.2634100914001465,66337.0,0.1421067714691162,32.459999084472656,25.420000076293945,-0.39382702112197876,-0.43150535225868225
2398,-0.040326498448848724,-0.0008829447906464338,-0.001132153789512813,0.016274960711598396,-0.0245179682970047,-5.6044036682578735e-06,-0.00015076155250426382,-0.0006839031702838838,-0.000531164463609457,-0.06266900151968002,0.0028871269896626472,-0.0020683747716248035,0.012104054912924767,-0.003147748066112399,-0.00418835086748004,-7.235344673972577e-05,-0.00016772677190601826,-3.283064506831579e-05,-0.020376116037368774,-0.001455030171200633,-0.022849975153803825,0.027002355083823204,0.10569514334201813,-12.316039085388184,0.0002562890585977584,-0.001245468738488853,0.19362862408161163,1.2223820686340332,0.2508275508880615,66727.0,0.14223144948482513,33.060001373291016,25.690000534057617,-0.4032096564769745,-0.3991161286830902
2399,-0.041568122804164886,-0.0009116639266721904,-0.001178267877548933,0.016614360734820366,-0.024354925379157066,-6.033978479536017e-06,-0.00017643050523474813,-0.0007155629573389888,-0.0005390634178183973,-0.06725110113620758,0.002909091766923666,-0.0021418242249637842,0.012340633198618889,-0.0032177921384572983,-0.00426575168967247,-7.431654375977814e-05,-0.00018842911231331527,-3.2121675758389756e-05,-0.02057860791683197,-0.0014932695776224136,-0.023687070235610008,0.027323735877871513,0.10754416882991791,-12.250894546508789,0.00017085937724914402,-4.443747457116842e-06,0.342290461063385,1.2119264602661133,0.23587322235107422,67898.0,0.1427547037601471,32.70000076293945,26.010000228881836,-0.46277523040771484,-0.6964545249938965
2400,-0.04054444283246994,-0.0008879906381480396,-0.0011303159408271313,0.016291514039039612,-0.024511486291885376,-5.9910771597060375e-06,-0.0001586818543728441,-0.0007043589721433818,-0.0005415884079411626,-0.06475269794464111,0.0028754472732543945,-0.0020345058292150497,0.012058491818606853,-0.003167025512084365,-0.004227175377309322,-7.362512405961752e-05,-0.00017384951934218407,-3.152967110509053e-05,-0.020294371992349625,-0.0014685802161693573,-0.023493707180023193,0.026916973292827606,0.10585497319698334,-12.201156616210938,0.00017085937724914402,-0.002712224144488573,0.20003870129585266,1.2187929153442383,0.26097941398620605,66431.0,0.14279744029045105,32.150001525878906,,-0.339470237493515,
2401,-0.041094131767749786,-0.0009153761784546077,-0.0011723617790266871,0.016173023730516434,-0.02483372390270233,-6.5616104620858096e-06,-0.00019193328625988215,-0.000755824614316225,-0.0005568694323301315,-0.06205503270030022,0.0029024712275713682,-0.0021014173980802298,0.01196352206170559,-0.003146009985357523,-0.004259943962097168,-7.511279545724392e-05,-0.00016357548884116113,-3.0235732992878184e-05,-0.020290806889533997,-0.0014778999611735344,-0.024520685896277428,0.02678976207971573,0.10525250434875488,-12.197582244873047,0.0002562890585977584,-0.0020447790157049894,0.22682952880859375,1.2137320041656494,0.26003170013427734,66702.0,0.14292509853839874,32.31999969482422,25.450000762939453,-0.5346130728721619,-0.45454102754592896
2402,-0.04087410867214203,-0.0008966154418885708,-0.0011501138797029853,0.016273677349090576,-0.024953708052635193,-5.929649887548294e-06,-0.0001488594280090183,-0.0007022909703664482,-0.0005408995784819126,-0.07357525825500488,0.0029055639170110226,-0.0020728756207972765,0.012057319283485413,-0.0031602163799107075,-0.0043019442819058895,-7.355932029895484e-05,-0.00017726402438711375,-3.475535777397454e-05,-0.020326491445302963,-0.0014634610852226615,-0.02327781729400158,0.02631102316081524,0.10560671985149384,-12.160980224609375,0.00011390625149942935,-0.001970323035493493,0.3024601638317108,1.2030847072601318,0.2773323059082031,66402.0,0.1433994472026825,32.5099983215332,25.18000030517578,-0.7774329781532288,-0.4778595566749573
2403,-0.039920590817928314,-0.0008819079957902431,-0.0011153339873999357,0.015964943915605545,-0.024733606725931168,-6.576048235729104e-06,-0.00015327328583225608,-0.0007092030718922615,-0.0005472077755257487,-0.06288138777017593,0.002861724002286792,-0.002007643226534128,0.011871075257658958,-0.003088457277044654,-0.004152251407504082,-7.285206811502576e-05,-0.00016100276843644679,-3.1284223950933665e-05,-0.02008468471467495,-0.001438730745576322,-0.02319793403148651,0.02636903151869774,0.10386358201503754,-12.059401512145996,0.00011390625149942935,-0.0008267065277323127,0.6387673616409302,1.2056527137756348,0.2718079090118408,66535.0,0.1442340910434723,32.83000183105469,,-0.523438036441803,
2404,-0.041104890406131744,-0.0008974330266937613,-0.0011422870447859168,0.01624007523059845,-0.024698931723833084,-6.529567144752946e-06,-0.00016207859152927995,-0.000728783430531621,-0.0005468222079798579,-0.06900961697101593,0.0028794030658900738,-0.0021089958027005196,0.012054424732923508,-0.0031475797295570374,-0.004237785004079342,-7.413658022414893e-05,-0.0001661234418861568,-3.1392162782140076e-05,-0.020298294723033905,-0.0014704400673508644,-0.02407468482851982,0.026814699172973633,0.10554617643356323,-11.87520980834961,0.00017085937724914402,-0.0008788919658400118,0.6692786812782288,1.209221363067627,0.2749800682067871,66233.0,0.1458304524421692,32.81999969482422,26.229999542236328,-0.5911726355552673,-0.7942758798599243
2405,-0.04128138720989227,-0.0008976444369181991,-0.0011484321439638734,0.016340311616659164,-0.024478986859321594,-6.2056778915575705e-06,-0.00016059113841038197,-0.0007073050364851952,-0.0005427013384178281,-0.06313258409500122,0.00287839537486434,-0.0020196891855448484,0.012156585231423378,-0.0031592962332069874,-0.004252060316503048,-7.426592492265627e-05,-0.00015915480616968125,-3.2637486583553255e-05,-0.02037046104669571,-0.0014649932272732258,-0.023783227428793907,0.02709517441689968,0.10585707426071167,-11.661223411560059,0.00017085937724914402,-0.0012249023420736194,0.43785178661346436,1.220139980316162,0.2381882667541504,67408.0,0.14677390456199646,32.41999816894531,26.079999923706055,-0.3793576657772064,-0.4998832046985626
