step,Episode/rew_acceleration,Episode/rew_action_rate,Episode/rew_action_smoothness2,Episode/rew_alive,Episode/rew_ang_vel_xy,Episode/rew_base_height,Episode/rew_contact_no_vel,Episode/rew_dof_pos_error,Episode/rew_dof_vel,Episode/rew_drift,Episode/rew_feet_air_time,Episode/rew_feet_clearance,Episode/rew_feet_orientation,Episode/rew_gait_contact,Episode/rew_gait_swing,Episode/rew_heading_drift,Episode/rew_hip_pos,Episode/rew_joint_torques,Episode/rew_leg_load_balance,Episode/rew_lin_vel_z,Episode/rew_orientation,Episode/rew_similar_to_default,Episode/rew_torque_limits,Episode/rew_tracking_ang_vel,Episode/rew_tracking_lin_vel,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_episode_length/time,Train/mean_reward,Train/mean_reward/time
831,-0.5892230272293091,-0.010472718626260757,-0.0112774558365345,0.5005067586898804,-0.043841391801834106,-6.30354043096304e-05,-0.010182628408074379,-0.004923194646835327,-0.011935974471271038,-0.41194409132003784,0.004073284100741148,1.1738827228546143,-0.03748377412557602,0.6241509914398193,-0.026823392137885094,-0.042125653475522995,-0.017957070842385292,-0.0013752635568380356,-0.016537649556994438,-0.0001926570839714259,-0.0062488652765750885,-0.02278555929660797,-0.06226956844329834,0.820105254650116,3.793109893798828,-22.32963752746582,0.0005852766335010529,-0.0026643259916454554,0.011395402252674103,0.689854621887207,0.10476398468017578,123712.0,0.08980175852775574,1001.0,1001.0,111.68832397460938,111.76209259033203
832,-0.5885686278343201,-0.010488255880773067,-0.011274921707808971,0.5005067586898804,-0.04315976798534393,-6.369190668920055e-05,-0.010361652821302414,-0.0049905492924153805,-0.011965378187596798,-0.40801113843917847,0.004312611185014248,1.1743324995040894,-0.039138130843639374,0.6270120143890381,-0.026028599590063095,-0.03792890906333923,-0.017541157081723213,-0.00139573123306036,-0.015337483957409859,-0.00019255377992521971,-0.006617650389671326,-0.022612540051341057,-0.06467931717634201,0.8204156756401062,3.7957370281219482,-22.34679412841797,0.00039018443203531206,-0.0036426058504730463,0.012038523331284523,0.6884286403656006,0.10605573654174805,123733.0,0.08974302560091019,1001.0,1001.0,112.18521118164062,111.31401062011719
833,-0.5620096921920776,-0.009998342022299767,-0.010784007608890533,0.4796522557735443,-0.042146287858486176,-6.0311278502922505e-05,-0.00963154248893261,-0.004804865922778845,-0.011326166801154613,-0.40095850825309753,0.004163588862866163,1.1210674047470093,-0.0361272469162941,0.600899338722229,-0.024940531700849533,-0.04052809625864029,-0.01691613718867302,-0.001340361312031746,-0.015345131978392601,-0.0001813096896512434,-0.0062257396057248116,-0.02159501239657402,-0.06377047300338745,0.7834955453872681,3.637233257293701,-22.343475341796875,0.0002601229352876544,-0.0042467569001019,0.012733197771012783,0.6817433834075928,0.10613703727722168,124770.0,0.08966629952192307,1001.0,1001.0,111.98026275634766,111.47071075439453
834,-0.5428858399391174,-0.009687511250376701,-0.010341869667172432,0.458797812461853,-0.04051815718412399,-6.0191843658685684e-05,-0.009769046679139137,-0.0045919581316411495,-0.011188184842467308,-0.3773231506347656,0.003934349399060011,1.0776962041854858,-0.036805685609579086,0.5738689303398132,-0.024107377976179123,-0.036486830562353134,-0.01680024340748787,-0.0012926217168569565,-0.013805143535137177,-0.0001816733565647155,-0.005803339183330536,-0.021016880869865417,-0.061494629830121994,0.7510096430778503,3.4682841300964355,-22.37459373474121,0.00039018443203531206,-0.005014818161725998,0.012344774790108204,0.682945966720581,0.10419535636901855,124887.0,0.08963628858327866,1001.0,1001.0,111.3987808227539,111.18522644042969
835,-0.5408774614334106,-0.009622604586184025,-0.010313369333744049,0.458797812461853,-0.03951533883810043,-5.8674435422290117e-05,-0.00949289184063673,-0.0045857676304876804,-0.011019333265721798,-0.38135504722595215,0.003738377010449767,1.076252818107605,-0.03558460623025894,0.5754128694534302,-0.023678481578826904,-0.03855405002832413,-0.016225464642047882,-0.0012850059429183602,-0.016133703291416168,-0.00017477310029789805,-0.00577180739492178,-0.020773161202669144,-0.060593463480472565,0.7497918605804443,3.4793670177459717,-22.344343185424805,0.00039018443203531206,-0.003903361037373543,0.012662563472986221,0.6774635314941406,0.10433650016784668,125740.0,0.08967353403568268,1001.0,1001.0,111.82112884521484,111.52208709716797
836,-0.5908660888671875,-0.010543802753090858,-0.011228959076106548,0.5005067586898804,-0.04406380653381348,-6.552118429681286e-05,-0.0108258705586195,-0.004986918065696955,-0.012237105518579483,-0.4171300530433655,0.00424737436696887,1.1776819229125977,-0.04053304344415665,0.6277253031730652,-0.0258304625749588,-0.04158911108970642,-0.018217502161860466,-0.001407817006111145,-0.014767332002520561,-0.00019577410421334207,-0.006532639265060425,-0.02302359603345394,-0.06667103618383408,0.8178457021713257,3.787904739379883,-22.348548889160156,0.00039018443203531206,-0.0049061281606554985,0.011590860784053802,0.6876740455627441,0.10691690444946289,123716.0,0.08965124189853668,1001.0,1001.0,111.53704833984375,111.23307800292969
837,-0.5639234781265259,-0.010044739581644535,-0.010769536718726158,0.4796522557735443,-0.04160282760858536,-6.205905810929835e-05,-0.009819814935326576,-0.004783065058290958,-0.011506592854857445,-0.39365482330322266,0.00432355934754014,1.127086877822876,-0.03756771236658096,0.6021624207496643,-0.024589642882347107,-0.03524113446474075,-0.017661117017269135,-0.001342632807791233,-0.014335555955767632,-0.00018315904890187085,-0.0060928501188755035,-0.02181383967399597,-0.06141726300120354,0.7856451869010925,3.632567882537842,-22.346097946166992,0.00039018443203531206,-0.004236896988004446,0.012409215793013573,0.6800494194030762,0.10599350929260254,125061.0,0.08967062830924988,1001.0,1001.0,112.15054321289062,111.25257110595703
838,-0.5892317891120911,-0.01049061119556427,-0.011202236637473106,0.5005067586898804,-0.04407597705721855,-6.428688357118517e-05,-0.010553611442446709,-0.004947212524712086,-0.012121382169425488,-0.40844041109085083,0.00420000497251749,1.1745595932006836,-0.038513511419296265,0.6248668432235718,-0.026624513790011406,-0.03851604461669922,-0.01811642199754715,-0.0013913970906287432,-0.016210829839110374,-0.00019512537983246148,-0.0063370270654559135,-0.022881489247083664,-0.06397566944360733,0.8206863403320312,3.7841413021087646,-22.33830451965332,0.0005852766335010529,-0.0021387299057096243,0.011842811480164528,0.6907341480255127,0.10541081428527832,123475.0,0.08976000547409058,1001.0,1001.0,111.88362121582031,111.61590576171875
839,-0.5871452689170837,-0.010473974049091339,-0.011255419813096523,0.5005067586898804,-0.043270573019981384,-6.349720933940262e-05,-0.010224293917417526,-0.0049637253396213055,-0.011965031735599041,-0.40927523374557495,0.004259505309164524,1.1736931800842285,-0.03775952383875847,0.6266361474990845,-0.026133008301258087,-0.038378652185201645,-0.018027016893029213,-0.0013918413314968348,-0.017891237512230873,-0.0001938990317285061,-0.006190927233546972,-0.022759482264518738,-0.06384533643722534,0.8208040595054626,3.790024757385254,-22.33257293701172,0.0005852766335010529,-0.0027876461390405893,0.012672902084887028,0.6777482032775879,0.1044013500213623,125684.0,0.08978940546512604,1001.0,1001.0,111.83627319335938,111.37350463867188
840,-0.58984375,-0.010502247139811516,-0.011249475181102753,0.5005067586898804,-0.04306190460920334,-6.514920096378773e-05,-0.010359849780797958,-0.004930482711642981,-0.012075267732143402,-0.3991963863372803,0.004420209676027298,1.177565574645996,-0.0390637032687664,0.6255264282226562,-0.026441290974617004,-0.040205128490924835,-0.01752408780157566,-0.0013847267255187035,-0.015054482035338879,-0.00019593634351622313,-0.006046514958143234,-0.022843411192297935,-0.062469981610774994,0.8229781985282898,3.7979092597961426,-22.32978057861328,0.0005852766335010529,-0.003970631398260593,0.011320252902805805,0.6865630149841309,0.10462808609008789,124248.0,0.0897756814956665,1001.0,1001.0,112.2708740234375,111.14093780517578
841,-0.5902542471885681,-0.010522137396037579,-0.011238436214625835,0.5005067586898804,-0.044779788702726364,-6.568439857801422e-05,-0.010562432929873466,-0.004995702300220728,-0.012145765125751495,-0.41244885325431824,0.004272877238690853,1.1752593517303467,-0.03944460302591324,0.6246740818023682,-0.02667805552482605,-0.03913054242730141,-0.017716437578201294,-0.001404760405421257,-0.017674444243311882,-0.00019723820150829852,-0.006272365804761648,-0.022806605324149132,-0.06774894893169403,0.819011926651001,3.787137985229492,-22.30221176147461,0.0005852766335010529,-0.0021641107741743326,0.015691813081502914,0.6892516613006592,0.10445022583007812,123855.0,0.08991581201553345,1001.0,1001.0,111.70987701416016,111.7711410522461
842,-0.5885436534881592,-0.010516082867980003,-0.011274507269263268,0.5005067586898804,-0.044351860880851746,-6.440719880629331e-05,-0.01050885021686554,-0.005044729448854923,-0.012050829827785492,-0.40528440475463867,0.0046785627491772175,1.1735355854034424,-0.03905947506427765,0.627971887588501,-0.025761961936950684,-0.0404881089925766,-0.017889192327857018,-0.0014163790037855506,-0.01562785916030407,-0.00019455995061434805,-0.006445892155170441,-0.022751159965991974,-0.07003214210271835,0.8212429881095886,3.7908854484558105,-22.264888763427734,0.0005852766335010529,-0.0028523041401058435,0.012401279993355274,0.6859793663024902,0.1041572093963623,124413.0,0.09001297503709793,1001.0,1001.0,111.66102600097656,111.54522705078125
843,-0.5693867802619934,-0.010178321972489357,-0.010813102126121521,0.4796522557735443,-0.04311401769518852,-6.469989602919668e-05,-0.010593335144221783,-0.004804299212992191,-0.011871486902236938,-0.39984649419784546,0.004232920706272125,1.1318203210830688,-0.0400422140955925,0.6006233096122742,-0.025017177686095238,-0.03908086568117142,-0.01764835976064205,-0.0013588424772024155,-0.014439481310546398,-0.000190580656635575,-0.006364940665662289,-0.022116292268037796,-0.06437137722969055,0.7843534350395203,3.6239733695983887,-22.247814178466797,0.00039018443203531206,-0.0031966017559170723,0.012747643515467644,0.6846964359283447,0.10378837585449219,124674.0,0.09003962576389313,1001.0,1001.0,111.48607635498047,111.24022674560547
844,-0.5937431454658508,-0.01063750684261322,-0.011257372796535492,0.5005067586898804,-0.04464603587985039,-6.807534373365343e-05,-0.011020025238394737,-0.005025837570428848,-0.01245839148759842,-0.4158676564693451,0.004165259189903736,1.1800121068954468,-0.0415305495262146,0.6260414123535156,-0.026298215612769127,-0.039227671921253204,-0.018330562859773636,-0.0014247334329411387,-0.013881437480449677,-0.00019863904162775725,-0.006255543790757656,-0.0230657197535038,-0.0690247192978859,0.8187907934188843,3.7840240001678467,-22.26642417907715,0.00039018443203531206,-0.004246638156473637,0.01178644597530365,0.6868634223937988,0.10484433174133301,124167.0,0.08999273180961609,1001.0,1001.0,111.56903076171875,111.22107696533203
845,-0.5910916328430176,-0.01057809591293335,-0.011248591355979443,0.5005067586898804,-0.04487182945013046,-6.519009912153706e-05,-0.010855468921363354,-0.005025291815400124,-0.012297913432121277,-0.41127657890319824,0.004243264440447092,1.1753463745117188,-0.03962145000696182,0.6262220144271851,-0.026248067617416382,-0.040518082678318024,-0.01783766970038414,-0.0014202928869053721,-0.019287846982479095,-0.0001980384113267064,-0.006442097947001457,-0.02300446294248104,-0.06890476495027542,0.8191044330596924,3.788877248764038,-22.258480072021484,0.00039018443203531206,-0.004833132028579712,0.011573041789233685,0.6891076564788818,0.10491323471069336,123805.0,0.0899834930896759,1001.0,1001.0,111.29942321777344,111.19803619384766
846,-0.5916941165924072,-0.010610116645693779,-0.01128981914371252,0.5005067586898804,-0.04533931612968445,-6.644745008088648e-05,-0.01088874600827694,-0.0049971360713243484,-0.012342273257672787,-0.4147702157497406,0.004091305658221245,1.1753671169281006,-0.03994756564497948,0.6246116161346436,-0.026695411652326584,-0.04078061878681183,-0.01814425364136696,-0.0014140871353447437,-0.016646500676870346,-0.00020176597172394395,-0.006571895442903042,-0.02302679419517517,-0.06639927625656128,0.8190462589263916,3.7673702239990234,-22.282230377197266,0.00039018443203531206,-0.005727182142436504,0.011084352619946003,0.6867263317108154,0.10446405410766602,124248.0,0.08991862833499908,1001.0,1001.0,111.48393249511719,111.35321807861328
847,-0.5687245726585388,-0.010195666924118996,-0.010820673778653145,0.4796522557735443,-0.042999517172575,-6.412377842934802e-05,-0.010593466460704803,-0.0048052286729216576,-0.011898773722350597,-0.39281219244003296,0.003943582531064749,1.1298483610153198,-0.03940579295158386,0.5979267358779907,-0.025766272097826004,-0.036764226853847504,-0.01718739978969097,-0.0013606115244328976,-0.016467157751321793,-0.00019560620421543717,-0.006157779134809971,-0.022078080102801323,-0.06538046896457672,0.7858836054801941,3.626145839691162,-22.27838134765625,0.0005852766335010529,-0.002626568078994751,0.012214208953082561,0.6779165267944336,0.1043083667755127,125672.0,0.08989956974983215,1001.0,1001.0,111.62060546875,111.36131286621094
848,-0.5883558392524719,-0.010479480028152466,-0.011252637021243572,0.5005067586898804,-0.04348153993487358,-6.462725286837667e-05,-0.010306933894753456,-0.004956421442329884,-0.01198278646916151,-0.40827882289886475,0.004047139547765255,1.1764178276062012,-0.03798343241214752,0.6260391473770142,-0.02629886567592621,-0.04160697013139725,-0.017796743661165237,-0.0013885407242923975,-0.01779240369796753,-0.00019634614000096917,-0.006026570685207844,-0.022605281323194504,-0.06409484148025513,0.8202838897705078,3.7984299659729004,-22.278104782104492,0.0005852766335010529,-0.0037014333065599203,0.012296309694647789,0.6851308345794678,0.1053779125213623,124355.0,0.08997587859630585,1001.0,1001.0,111.99968719482422,111.39124298095703
849,-0.5630491971969604,-0.010051941499114037,-0.010784166865050793,0.4796522557735443,-0.04113379865884781,-6.211816798895597e-05,-0.00980239175260067,-0.004742368124425411,-0.011507555842399597,-0.38366496562957764,0.004182802513241768,1.1298279762268066,-0.03665225952863693,0.6006150245666504,-0.025019511580467224,-0.038232605904340744,-0.016721371561288834,-0.0013306383043527603,-0.01354692131280899,-0.000186149962246418,-0.005937486421316862,-0.02167891338467598,-0.060991328209638596,0.787676990032196,3.6430892944335938,-22.27988052368164,0.0005852766335010529,-0.003796780714765191,0.012570411898195744,0.6802804470062256,0.10585451126098633,125047.0,0.08994053304195404,1001.0,1001.0,112.39900970458984,111.31262969970703
850,-0.5865191221237183,-0.010471268557012081,-0.011251780204474926,0.5005067586898804,-0.044204019010066986,-6.374582881107926e-05,-0.010311253368854523,-0.004966402426362038,-0.011967538855969906,-0.41031700372695923,0.004210013430565596,1.1741338968276978,-0.037681516259908676,0.626114547252655,-0.02627793699502945,-0.03896982595324516,-0.01738814264535904,-0.0013935850001871586,-0.020067494362592697,-0.00019619229715317488,-0.006207454018294811,-0.022591350600123405,-0.06498812139034271,0.8193252086639404,3.800935745239258,-22.29056167602539,0.0002601229352876544,-0.0039717331528663635,0.013359203934669495,0.6829078197479248,0.1065976619720459,124513.0,0.0898347944021225,1001.0,1001.0,112.0504379272461,111.7512435913086
851,-0.565989077091217,-0.010132825002074242,-0.01081616710871458,0.4796522557735443,-0.04240885004401207,-6.246597331482917e-05,-0.010280841961503029,-0.004743214696645737,-0.0117329191416502,-0.3818006217479706,0.004233022686094046,1.1295603513717651,-0.037365272641181946,0.5985866785049438,-0.025582965463399887,-0.036166802048683167,-0.017422761768102646,-0.0013380841119214892,-0.012972243130207062,-0.00019128236453980207,-0.006130171474069357,-0.022005166858434677,-0.06174157187342644,0.7890294790267944,3.632120132446289,-22.293140411376953,0.00039018443203531206,-0.004601066466420889,0.01264146901667118,0.6857998371124268,0.10035586357116699,125043.0,0.08986197412014008,1001.0,1001.0,112.1594467163086,111.4271469116211
852,-0.5896939635276794,-0.010554641485214233,-0.011288367211818695,0.5005067586898804,-0.04439227283000946,-6.450388900702819e-05,-0.010562258772552013,-0.005040755495429039,-0.012147522531449795,-0.4234391450881958,0.004342872183769941,1.1737664937973022,-0.03875123709440231,0.6276383399963379,-0.025854624807834625,-0.03998459130525589,-0.01835235208272934,-0.0014187681954354048,-0.016749102622270584,-0.0001937660708790645,-0.006196170579642057,-0.022718854248523712,-0.06784582138061523,0.8161298632621765,3.7873847484588623,-22.296628952026367,0.00039018443203531206,-0.005811045411974192,0.015341200865805149,0.6833903789520264,0.10040116310119629,125421.0,0.08988746255636215,1001.0,1001.0,111.06256866455078,111.10816192626953
853,-0.5631439089775085,-0.010089758783578873,-0.010801222175359726,0.4796522557735443,-0.042084481567144394,-6.116356962593272e-05,-0.010056085884571075,-0.004791916348040104,-0.011588849127292633,-0.3890090882778168,0.004085277672857046,1.123370885848999,-0.03625559061765671,0.6008609533309937,-0.02495117299258709,-0.03599683940410614,-0.017057836055755615,-0.0013499907217919827,-0.015365528874099255,-0.00018769848975352943,-0.006150617729872465,-0.021876879036426544,-0.06409765779972076,0.7870093584060669,3.6306509971618652,-22.279329299926758,0.00039018443203531206,-0.00398344686254859,0.01295130979269743,0.6715550422668457,0.10054230690002441,127320.0,0.09001082181930542,1001.0,1001.0,111.4745864868164,110.58353424072266
854,-0.5877286791801453,-0.010511170141398907,-0.011312069371342659,0.5005067586898804,-0.043401286005973816,-6.488320650532842e-05,-0.010108867660164833,-0.004962438251823187,-0.011991641484200954,-0.4063745439052582,0.004643863998353481,1.1771440505981445,-0.03822503611445427,0.6274617910385132,-0.025903664529323578,-0.037472061812877655,-0.01751682162284851,-0.001392067177221179,-0.014496846124529839,-0.00019552120647858828,-0.005953253712505102,-0.02258967235684395,-0.06327952444553375,0.8200163841247559,3.801809310913086,-22.220176696777344,0.00039018443203531206,-0.004952786955982447,0.015080316923558712,0.6880390644073486,0.10002446174621582,124741.0,0.09012120962142944,1001.0,1001.0,112.11680603027344,110.94730377197266
855,-0.5925015807151794,-0.010603683069348335,-0.011289278976619244,0.5005067586898804,-0.04388473555445671,-6.634004967054352e-05,-0.010657906532287598,-0.005014164373278618,-0.012293398380279541,-0.41417011618614197,0.00413902010768652,1.175236701965332,-0.038823265582323074,0.6262165307998657,-0.026249606162309647,-0.04128752648830414,-0.01891416683793068,-0.0014163767918944359,-0.016547776758670807,-0.0001974734477698803,-0.005965528544038534,-0.023091323673725128,-0.06802523136138916,0.818602442741394,3.786233901977539,-22.235742568969727,0.00039018443203531206,-0.004237349610775709,0.012012948282063007,0.6763913631439209,0.10343122482299805,126059.0,0.09018260985612869,1001.0,1001.0,111.60083770751953,111.42377471923828
856,-0.5913331508636475,-0.01057739369571209,-0.011280222795903683,0.5005067586898804,-0.044582389295101166,-6.579564069397748e-05,-0.01088249497115612,-0.005000765435397625,-0.012222230434417725,-0.40863415598869324,0.00417197635397315,1.175238847732544,-0.038769081234931946,0.6257578730583191,-0.026377033442258835,-0.038502298295497894,-0.01849653199315071,-0.0014100664993748069,-0.01572233997285366,-0.000198884736164473,-0.006069342605769634,-0.02291223220527172,-0.06631477922201157,0.8203854560852051,3.791348457336426,-22.218769073486328,0.00039018443203531206,-0.00503880251199007,0.012439975515007973,0.6804990768432617,0.10571765899658203,125034.0,0.09023438394069672,1001.0,1001.0,111.83809661865234,110.82403564453125
857,-0.5915873050689697,-0.010576874017715454,-0.011317132972180843,0.5005067586898804,-0.04465340077877045,-6.557964661624283e-05,-0.01063624583184719,-0.004990965593606234,-0.012172008864581585,-0.4191032350063324,0.004174526780843735,1.175112009048462,-0.038285281509160995,0.6254180669784546,-0.026471389457583427,-0.04119555279612541,-0.018421730026602745,-0.001403994276188314,-0.015670381486415863,-0.00019708354375325143,-0.006113087292760611,-0.022890478372573853,-0.06606689095497131,0.8170925974845886,3.788402557373047,-22.228487014770508,0.00039018443203531206,-0.005218951962888241,0.012162583880126476,0.6893730163574219,0.1040201187133789,123903.0,0.09020613133907318,1001.0,1001.0,111.25719451904297,110.8801040649414
858,-0.590202271938324,-0.010521391406655312,-0.011255115270614624,0.5005067586898804,-0.044958971440792084,-6.464822945417836e-05,-0.010501748882234097,-0.0049702078104019165,-0.012112929485738277,-0.40800246596336365,0.0043620578944683075,1.1750495433807373,-0.037622299045324326,0.625586211681366,-0.026424717158079147,-0.03752575069665909,-0.01808099076151848,-0.0013974945759400725,-0.014945842325687408,-0.00019724402227438986,-0.005936422385275364,-0.022869562730193138,-0.06563793867826462,0.8207451105117798,3.792815685272217,-22.221824645996094,0.0002601229352876544,-0.004371586721390486,0.012130660936236382,0.6803572177886963,0.1044769287109375,125254.0,0.09016510844230652,1001.0,1001.0,111.9022445678711,110.97119903564453
859,-0.5880321264266968,-0.010492163710296154,-0.011269962415099144,0.5005067586898804,-0.04427504539489746,-6.451527588069439e-05,-0.010355847887694836,-0.004973342642188072,-0.01198551058769226,-0.403251975774765,0.004452028777450323,1.1737955808639526,-0.037131574004888535,0.6256586313247681,-0.02640458010137081,-0.03859473019838333,-0.018293771892786026,-0.0013941464712843299,-0.01791699230670929,-0.00019558134954422712,-0.006125825457274914,-0.022729959338903427,-0.06343837082386017,0.8220138549804688,3.8007140159606934,-22.19923210144043,0.00039018443203531206,-0.002749955514445901,0.013311812654137611,0.6739168167114258,0.10462331771850586,126267.0,0.09023375809192657,1001.0,1001.0,112.38778686523438,111.15892028808594
860,-0.5662991404533386,-0.010139722377061844,-0.010791346430778503,0.4796522557735443,-0.041748326271772385,-6.338200182653964e-05,-0.010368125513195992,-0.0047623151913285255,-0.011763490736484528,-0.38541853427886963,0.003946596756577492,1.1274675130844116,-0.03709081560373306,0.5982990264892578,-0.025662867352366447,-0.038853272795677185,-0.018358513712882996,-0.0013448628596961498,-0.014662819914519787,-0.0001944769755937159,-0.005786815658211708,-0.022180935367941856,-0.06221750006079674,0.787886381149292,3.634091854095459,-22.2580623626709,0.00039018443203531206,-0.0058210608549416065,0.011751390993595123,0.6799049377441406,0.10390925407409668,125417.0,0.09007216989994049,1001.0,1001.0,111.82583618164062,111.03431701660156
861,-0.587823748588562,-0.01048196665942669,-0.011275600641965866,0.5005067586898804,-0.04376576095819473,-6.484922050731257e-05,-0.010108208283782005,-0.004962758626788855,-0.01194670982658863,-0.406521737575531,0.004351828247308731,1.1747502088546753,-0.03700602799654007,0.6261929273605347,-0.026256171986460686,-0.03846793621778488,-0.018395623192191124,-0.0013907216489315033,-0.015600773505866528,-0.00019642978440970182,-0.006142075173556805,-0.022705137729644775,-0.06363921612501144,0.8210078477859497,3.802267074584961,-22.284564971923828,0.00039018443203531206,-0.004837921354919672,0.011783362366259098,0.6881673336029053,0.10645413398742676,123711.0,0.08990282565355301,1001.0,1001.0,112.53205108642578,110.798828125
862,-0.565153956413269,-0.010083101689815521,-0.0108086122199893,0.4796522557735443,-0.042411308735609055,-6.191889406181872e-05,-0.009867541491985321,-0.0047171106562018394,-0.011579185724258423,-0.3936081826686859,0.003971836995333433,1.1277943849563599,-0.03586098179221153,0.5985884666442871,-0.025582483038306236,-0.0395628996193409,-0.017704825848340988,-0.0013257645769044757,-0.012823971919715405,-0.00018982190522365272,-0.005986969918012619,-0.021962571889162064,-0.05904160067439079,0.7858232855796814,3.6360137462615967,-22.212932586669922,0.00039018443203531206,-0.0024397296365350485,0.018001874908804893,0.677588701248169,0.1052703857421875,125570.0,0.09012439101934433,1001.0,1001.0,112.31684112548828,110.92024230957031
863,-0.5903413891792297,-0.010535476729273796,-0.0112551748752594,0.5005067586898804,-0.04383054003119469,-6.589176337001845e-05,-0.010440398007631302,-0.004968008492141962,-0.012134353630244732,-0.4048149585723877,0.004344692453742027,1.1768066883087158,-0.03846578672528267,0.6265486478805542,-0.02615736983716488,-0.0402425080537796,-0.017987841740250587,-0.0013975684996694326,-0.015316849574446678,-0.0001975886698346585,-0.005806355737149715,-0.022762415930628777,-0.06388755887746811,0.821260929107666,3.803231716156006,-22.217851638793945,0.0005852766335010529,-0.001724539091810584,0.014444447122514248,0.6824252605438232,0.10478448867797852,124876.0,0.09025292098522186,1001.0,1001.0,112.04815673828125,111.17411041259766
864,-0.5889335870742798,-0.010508599691092968,-0.011280442588031292,0.5005067586898804,-0.04367756098508835,-6.47308916086331e-05,-0.010225985199213028,-0.004977704491466284,-0.012022248469293118,-0.4084152579307556,0.004478786140680313,1.1745169162750244,-0.037493523210287094,0.6276988983154297,-0.025837821885943413,-0.03825869783759117,-0.01792725920677185,-0.001397430431097746,-0.015888329595327377,-0.00019649494788609445,-0.006094565149396658,-0.022738611325621605,-0.06418273597955704,0.8209194540977478,3.800907850265503,-22.17378807067871,0.0002601229352876544,-0.0028061424382030964,0.012796906754374504,0.6834194660186768,0.10407662391662598,124831.0,0.0903593897819519,1001.0,1001.0,112.03250122070312,111.07048034667969
865,-0.5644692182540894,-0.010074585676193237,-0.010770134627819061,0.4796522557735443,-0.04280184954404831,-6.164655496831983e-05,-0.010066527873277664,-0.004784134682267904,-0.011592263355851173,-0.38673079013824463,0.004138452000916004,1.1241140365600586,-0.03597208112478256,0.5996700525283813,-0.025282030925154686,-0.03822972998023033,-0.017924465239048004,-0.0013458046596497297,-0.01656414195895195,-0.00018781863036565483,-0.0058723315596580505,-0.021933695301413536,-0.062055688351392746,0.7882175445556641,3.634500026702881,-22.18806266784668,0.00039018443203531206,-0.0046715945936739445,0.013499629683792591,0.6806504726409912,0.10460543632507324,125187.0,0.09033450484275818,1001.0,1001.0,111.92597198486328,111.23004150390625
866,-0.5955029726028442,-0.010660972446203232,-0.011292720213532448,0.5005067586898804,-0.04455820471048355,-6.719901284668595e-05,-0.011117270216345787,-0.004987459629774094,-0.012476883828639984,-0.41228556632995605,0.004284731112420559,1.1797704696655273,-0.039938099682331085,0.6262871026992798,-0.02623000741004944,-0.040866851806640625,-0.0185720045119524,-0.0014154671225696802,-0.014618264511227608,-0.00020314262656029314,-0.005836626514792442,-0.02320462465286255,-0.06490054726600647,0.8195585012435913,3.791919469833374,-22.214418411254883,0.00039018443203531206,-0.00514157023280859,0.011404446326196194,0.6886167526245117,0.10563206672668457,123769.0,0.09025711566209793,1001.0,1001.0,111.32070922851562,110.8782958984375
867,-0.5947022438049316,-0.010662620887160301,-0.011278009973466396,0.5005067586898804,-0.0466754212975502,-6.758356175851077e-05,-0.011398589238524437,-0.005063795950263739,-0.0124958585947752,-0.41634297370910645,0.004294061101973057,1.177966594696045,-0.041043899953365326,0.6266371011734009,-0.026132788509130478,-0.04145272821187973,-0.01866229996085167,-0.0014364300295710564,-0.016062237322330475,-0.0002033528871834278,-0.006395081989467144,-0.023129096254706383,-0.06858693063259125,0.8189736604690552,3.780247211456299,-22.216646194458008,0.00039018443203531206,-0.005349996034055948,0.012828015722334385,0.6797142028808594,0.10462260246276855,125333.0,0.09014338254928589,1001.0,1001.0,111.05577087402344,111.15599822998047
868,-0.5645200610160828,-0.010073542594909668,-0.01077665202319622,0.4796522557735443,-0.042394913733005524,-6.196543108671904e-05,-0.009992750361561775,-0.004826291464269161,-0.01157163456082344,-0.3945222496986389,0.003959519322961569,1.123619794845581,-0.03623967245221138,0.6019331216812134,-0.024653360247612,-0.03670018911361694,-0.017410237342119217,-0.001358629553578794,-0.015078093856573105,-0.00018414054648019373,-0.005563659127801657,-0.021807562559843063,-0.06473533064126968,0.7848062515258789,3.6417083740234375,-22.223526000976562,0.00039018443203531206,-0.0056769526563584805,0.013895470649003983,0.6760263442993164,0.10504007339477539,125858.0,0.09021889418363571,1001.0,1001.0,111.81014251708984,111.03780364990234
869,-0.5876419544219971,-0.010472182184457779,-0.011256369762122631,0.5005067586898804,-0.043940573930740356,-6.408864283002913e-05,-0.010196617804467678,-0.00495439488440752,-0.011948732659220695,-0.40599411725997925,0.004310306627303362,1.1743274927139282,-0.03694424033164978,0.6269500255584717,-0.026045821607112885,-0.036589257419109344,-0.018018819391727448,-0.00138839369174093,-0.015220483765006065,-0.00019241668633185327,-0.005963578820228577,-0.022723054513335228,-0.061783567070961,0.8203756213188171,3.8036341667175293,-22.22085189819336,0.00039018443203531206,-0.004697123542428017,0.013089870102703571,0.6734988689422607,0.1056063175201416,126175.0,0.09025225788354874,1001.0,1001.0,112.10629272460938,111.19296264648438
