step,Episode/rew_acceleration,Episode/rew_action_rate,Episode/rew_action_smoothness2,Episode/rew_alive,Episode/rew_ang_vel_xy,Episode/rew_base_height,Episode/rew_contact_no_vel,Episode/rew_dof_pos_error,Episode/rew_dof_vel,Episode/rew_drift,Episode/rew_feet_air_time,Episode/rew_feet_clearance,Episode/rew_feet_orientation,Episode/rew_gait_contact,Episode/rew_gait_swing,Episode/rew_heading_drift,Episode/rew_hip_pos,Episode/rew_joint_torques,Episode/rew_knee_swing_flexion,Episode/rew_leg_load_balance,Episode/rew_lin_vel_z,Episode/rew_orientation,Episode/rew_similar_to_default,Episode/rew_torque_limits,Episode/rew_tracking_ang_vel,Episode/rew_tracking_lin_vel,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_episode_length/time,Train/mean_reward,Train/mean_reward/time
712,-0.7914795875549316,-0.014032631181180477,-0.015635374933481216,0.4796522557735443,-0.0693494975566864,-1.753414107952267e-05,-0.015011703595519066,-0.006039455533027649,-0.015436049550771713,-0.6889834403991699,-0.002634231001138687,1.1544545888900757,-0.20559971034526825,0.5489875078201294,-0.039360933005809784,-0.09836789220571518,-0.03357059136033058,-0.0015889238566160202,1.2619041204452515,-0.02323293313384056,-0.0002581697190180421,-0.021756689995527267,-0.04631538689136505,-0.2888062596321106,0.609254002571106,4.2544169425964355,-17.550283432006836,0.0002601229352876544,-0.0021096498239785433,0.06296596676111221,0.6960170269012451,0.1070699691772461,122407.0,0.11096852272748947,1001.0,1001.0,122.83088684082031,121.98092651367188
713,-0.7963919043540955,-0.014120358042418957,-0.015568613074719906,0.4796522557735443,-0.07021600008010864,-1.8613598513184115e-05,-0.016914088279008865,-0.0061486512422561646,-0.0158244501799345,-0.7169370651245117,-0.0028526519890874624,1.1607130765914917,-0.21608810126781464,0.5454131364822388,-0.04035380482673645,-0.10362154245376587,-0.03399833291769028,-0.0016282694414258003,1.2576760053634644,-0.02369157038629055,-0.00026667368365451694,-0.02233734354376793,-0.04661550745368004,-0.3176426291465759,0.6046392917633057,4.204014778137207,-17.567007064819336,0.0002601229352876544,-0.0008806372643448412,0.05628189817070961,0.691042423248291,0.10569167137145996,123383.0,0.11084640771150589,1001.0,992.8800048828125,121.69004821777344,119.28105163574219
714,-0.8293843269348145,-0.014697631821036339,-0.016276059672236443,0.5005067586898804,-0.07398580759763718,-1.897026231745258e-05,-0.01673625037074089,-0.006335600279271603,-0.016337402164936066,-0.7240313291549683,-0.002547353273257613,1.2130115032196045,-0.2172059267759323,0.5687433481216431,-0.04221482202410698,-0.10777335613965988,-0.03468113765120506,-0.0016711370553821325,1.3182032108306885,-0.025075605139136314,-0.0002761571668088436,-0.022707007825374603,-0.048490699380636215,-0.3108140826225281,0.6368058919906616,4.413936614990234,-17.570966720581055,0.0002601229352876544,-0.0010146689601242542,0.06290265172719955,0.696204423904419,0.10394692420959473,122856.0,0.1107720360159874,1001.0,1001.0,121.94187927246094,121.0573959350586
715,-0.8284858465194702,-0.014636467210948467,-0.016261322423815727,0.5005067586898804,-0.07371272891759872,-1.8187272871728055e-05,-0.01648024469614029,-0.006361453793942928,-0.016207046806812286,-0.725306510925293,-0.0030790723394602537,1.2051228284835815,-0.21526417136192322,0.567618727684021,-0.042527228593826294,-0.11074869334697723,-0.03444522246718407,-0.0016746431356295943,1.3164616823196411,-0.02629084885120392,-0.00026958645321428776,-0.021889081224799156,-0.04763979837298393,-0.3112109899520874,0.6349651217460632,4.429223537445068,-17.61370086669922,0.0002601229352876544,-0.0011046213330700994,0.062002044171094894,0.6939854621887207,0.10511183738708496,123018.0,0.1106308326125145,1001.0,1001.0,122.75968933105469,121.53012084960938
716,-0.8305620551109314,-0.014702048152685165,-0.01623278111219406,0.5005067586898804,-0.07819940894842148,-1.924934440467041e-05,-0.017031816765666008,-0.006408753804862499,-0.016460711136460304,-0.7161218523979187,-0.0030596088618040085,1.2068623304367065,-0.22043129801750183,0.5659932494163513,-0.04297874495387077,-0.10549377650022507,-0.03477615490555763,-0.001694137929007411,1.3186990022659302,-0.025100838392972946,-0.00027161758043803275,-0.02302144467830658,-0.04842917248606682,-0.32544606924057007,0.6375315189361572,4.406241416931152,-17.611339569091797,0.00011561020073713735,0.0009937869617715478,0.07135184109210968,0.6925985813140869,0.10445117950439453,123334.0,0.11059366911649704,1001.0,1001.0,122.12974548339844,122.34567260742188
717,-0.8319758772850037,-0.0147333275526762,-0.016240205615758896,0.5005067586898804,-0.07694858312606812,-1.9450475519988686e-05,-0.016580747440457344,-0.006357488688081503,-0.01652505435049534,-0.7318090200424194,-0.002230163663625717,1.211215615272522,-0.2173524796962738,0.5717431902885437,-0.04138153791427612,-0.11797940731048584,-0.035023026168346405,-0.001684117130935192,1.3119590282440186,-0.023907935246825218,-0.00027562803006730974,-0.02328992262482643,-0.04899415373802185,-0.3201620578765869,0.6343688368797302,4.412744522094727,-17.60346221923828,0.00017341530474368483,-0.002204177202656865,0.08018647879362106,0.6966664791107178,0.10386037826538086,122799.0,0.1108190044760704,1001.0,1001.0,122.58233642578125,121.97706604003906
718,-0.8296712636947632,-0.014681404456496239,-0.016224345192313194,0.5005067586898804,-0.07534134387969971,-1.9864854039042257e-05,-0.016401411965489388,-0.006356849335134029,-0.016400136053562164,-0.7331969141960144,-0.00225946307182312,1.2125955820083618,-0.21632102131843567,0.5726223587989807,-0.04113728553056717,-0.11847451329231262,-0.03429911285638809,-0.0016774791292846203,1.3188562393188477,-0.026557384058833122,-0.00027949927607551217,-0.025751423090696335,-0.04906150698661804,-0.31746599078178406,0.633464515209198,4.423794746398926,-17.56829261779785,0.0002601229352876544,-0.00088263931684196,0.07703609764575958,0.6946027278900146,0.10484552383422852,122964.0,0.11097552627325058,1001.0,1001.0,122.61475372314453,121.19966125488281
719,-0.8258330821990967,-0.014621562324464321,-0.01624211296439171,0.5005067586898804,-0.07394291460514069,-1.8923412426374853e-05,-0.01603131927549839,-0.00632361089810729,-0.016162168234586716,-0.7187804579734802,-0.0024860508274286985,1.2093390226364136,-0.2104685753583908,0.5729648470878601,-0.04104217141866684,-0.12297727912664413,-0.034540124237537384,-0.0016658920794725418,1.3227721452713013,-0.024298299103975296,-0.0002724859514273703,-0.022699374705553055,-0.049020495265722275,-0.31031495332717896,0.6382611989974976,4.431352138519287,-17.55000114440918,0.00011561020073713735,-0.00036249138065613806,0.0623953640460968,0.6918656826019287,0.10424089431762695,123480.0,0.1109374538064003,1001.0,1001.0,122.89258575439453,121.48770904541016
720,-0.7967537641525269,-0.014119720086455345,-0.015546435490250587,0.4796522557735443,-0.0731659010052681,-1.8875696696341038e-05,-0.016391564160585403,-0.006150233559310436,-0.01588280126452446,-0.7255412340164185,-0.002406744286417961,1.1580886840820312,-0.21238206326961517,0.544143795967102,-0.040706440806388855,-0.12655389308929443,-0.032862357795238495,-0.0016275572124868631,1.2640700340270996,-0.02542746625840664,-0.00026935426285490394,-0.022152556106448174,-0.04672873765230179,-0.31963226199150085,0.6030253767967224,4.208834648132324,-17.566152572631836,0.00017341530474368483,-0.000949359848164022,0.062012478709220886,0.6988036632537842,0.10455131530761719,122366.0,0.1108795776963234,1001.0,1001.0,121.0407485961914,121.29006958007812
721,-0.8254830241203308,-0.014623074792325497,-0.016138484701514244,0.5005067586898804,-0.07435640692710876,-1.9973278540419415e-05,-0.01643845997750759,-0.00633468059822917,-0.01634262688457966,-0.7302960157394409,-0.0022419909946620464,1.2082314491271973,-0.2096196413040161,0.5730680823326111,-0.041013531386852264,-0.1119747906923294,-0.03490413352847099,-0.0016763139283284545,1.313150405883789,-0.025859076529741287,-0.0002741346543189138,-0.023185208439826965,-0.04912632703781128,-0.31413036584854126,0.6342336535453796,4.441417694091797,-17.54726791381836,0.00017341530474368483,-0.002783983014523983,0.05880151689052582,0.6947178840637207,0.10445332527160645,123007.0,0.11095194518566132,1001.0,1001.0,122.63867950439453,122.1507797241211
722,-0.790647029876709,-0.014002254232764244,-0.01551005057990551,0.4796522557735443,-0.07188761979341507,-1.841602352214977e-05,-0.016149349510669708,-0.00607956713065505,-0.015576623380184174,-0.7032449245452881,-0.0027124746702611446,1.1563950777053833,-0.21104645729064941,0.5443962812423706,-0.04063626751303673,-0.11761583387851715,-0.03403604030609131,-0.0016054513398557901,1.2716753482818604,-0.02162238024175167,-0.00025798194110393524,-0.02111765742301941,-0.04631710797548294,-0.3046278655529022,0.6067816615104675,4.230073928833008,-17.539066314697266,0.0002601229352876544,-0.00041059506474994123,0.0660996288061142,0.6989841461181641,0.10401153564453125,122421.0,0.11110954731702805,1001.0,1001.0,121.60317993164062,122.76045989990234
723,-0.8259002566337585,-0.014662325382232666,-0.01615605130791664,0.5005067586898804,-0.07622500509023666,-2.0086921722395346e-05,-0.01702198199927807,-0.006378481164574623,-0.0164237879216671,-0.7353495359420776,-0.0030132350511848927,1.2060288190841675,-0.21589991450309753,0.5705842971801758,-0.04170345515012741,-0.12602108716964722,-0.03510553389787674,-0.0016897352179512382,1.3173340559005737,-0.024440523236989975,-0.0002797104825731367,-0.023805638775229454,-0.049355365335941315,-0.3244219124317169,0.6340636014938354,4.392577171325684,-17.545734405517578,0.0002601229352876544,-0.0018515957053750753,0.06423114985227585,0.7030646800994873,0.10387063026428223,121823.0,0.11098432540893555,1001.0,1001.0,121.77422332763672,121.57329559326172
724,-0.7950009703636169,-0.01406463235616684,-0.01548898033797741,0.4796522557735443,-0.07423218339681625,-1.9138875359203666e-05,-0.01582443341612816,-0.006062354892492294,-0.015806224197149277,-0.7017640471458435,-0.0028941892087459564,1.1594295501708984,-0.2104792594909668,0.5430955290794373,-0.04099762439727783,-0.11883705854415894,-0.03395485505461693,-0.001604915363714099,1.2662216424942017,-0.02611974999308586,-0.00026740855537354946,-0.02271079644560814,-0.046974122524261475,-0.3005486726760864,0.6075912117958069,4.207451343536377,-17.545934677124023,0.0002601229352876544,3.9458587707486004e-05,0.05810613930225372,0.7021057605743408,0.10639333724975586,121588.0,0.11105010658502579,1001.0,1001.0,121.98303985595703,120.69400787353516
725,-0.8230152130126953,-0.014566740021109581,-0.016126982867717743,0.5005067586898804,-0.07669070363044739,-1.9269456970505416e-05,-0.016383297741413116,-0.006391304545104504,-0.016172051429748535,-0.7399387359619141,-0.0030138338916003704,1.2019586563110352,-0.21724645793437958,0.5712685585021973,-0.04151337221264839,-0.11565464735031128,-0.03447888791561127,-0.0016842435579746962,1.3224921226501465,-0.02646409533917904,-0.00026747287483885884,-0.022701410576701164,-0.04848577827215195,-0.3223295211791992,0.6326772570610046,4.417263507843018,-17.5310115814209,0.0002601229352876544,-0.0027587341610342264,0.058393314480781555,0.6972560882568359,0.10435342788696289,122633.0,0.11114721745252609,1001.0,1001.0,122.43557739257812,120.0213851928711
726,-0.8275026082992554,-0.014648109674453735,-0.016108950600028038,0.5005067586898804,-0.07620839774608612,-1.9928611436625943e-05,-0.0170595645904541,-0.006359957158565521,-0.01649298332631588,-0.7343594431877136,-0.0031347766052931547,1.2055621147155762,-0.22445985674858093,0.5674652457237244,-0.042569857090711594,-0.12761318683624268,-0.03551902994513512,-0.001685689203441143,1.3185522556304932,-0.02595110796391964,-0.00027921819128096104,-0.023136688396334648,-0.04900617524981499,-0.3213895857334137,0.634407639503479,4.380971908569336,-17.514110565185547,0.00017341530474368483,0.0007470130803994834,0.06406129896640778,0.6996052265167236,0.10411548614501953,122311.0,0.11123329401016235,1001.0,997.3099975585938,121.86376190185547,121.16312408447266
727,-0.827512264251709,-0.01465779822319746,-0.016142910346388817,0.5005067586898804,-0.07524088025093079,-2.0788900656043552e-05,-0.01687610149383545,-0.006367574445903301,-0.016454141587018967,-0.7340244650840759,-0.002416088245809078,1.2093812227249146,-0.21319323778152466,0.5710874795913696,-0.04156370460987091,-0.12316330522298813,-0.03535619378089905,-0.0016843769699335098,1.3226666450500488,-0.022934909909963608,-0.000277467246633023,-0.024191781878471375,-0.04951317235827446,-0.32447052001953125,0.6361920237541199,4.398639678955078,-17.493804931640625,0.00017341530474368483,-0.002227263990789652,0.06635233014822006,0.697251558303833,0.10458660125732422,122598.0,0.11140801012516022,1001.0,1000.469970703125,121.8790054321289,121.06105041503906
728,-0.8242291808128357,-0.014600200578570366,-0.016146555542945862,0.5005067586898804,-0.07170902192592621,-1.833146598073654e-05,-0.016459617763757706,-0.006252162158489227,-0.016306448727846146,-0.7078401446342468,-0.0027516023255884647,1.2151836156845093,-0.22274121642112732,0.5711151361465454,-0.04155602306127548,-0.1250249445438385,-0.03601226955652237,-0.0016557540511712432,1.326400637626648,-0.022731032222509384,-0.0002746132086031139,-0.022803833708167076,-0.04879537224769592,-0.29938608407974243,0.638410210609436,4.440423488616943,-17.444469451904297,0.0002601229352876544,-0.0010281091090291739,0.07088156789541245,0.7016942501068115,0.10406303405761719,122001.0,0.11168032139539719,1001.0,1001.0,123.93150329589844,120.90135955810547
729,-0.827144980430603,-0.014646338298916817,-0.016099167987704277,0.5005067586898804,-0.07500869780778885,-2.0952506019966677e-05,-0.016742801293730736,-0.006338180508464575,-0.01648932881653309,-0.7215887904167175,-0.0025557212065905333,1.2106831073760986,-0.21198341250419617,0.5715920329093933,-0.04142353683710098,-0.10853373259305954,-0.03525727987289429,-0.0016799987060949206,1.3212225437164307,-0.02333891950547695,-0.00028064881917089224,-0.025185909122228622,-0.04935942217707634,-0.31181788444519043,0.6351320147514343,4.411500930786133,-17.427005767822266,0.0002601229352876544,-0.0020795052405446768,0.05880148336291313,0.6968700885772705,0.10409903526306152,122731.0,0.11176956444978714,1001.0,1001.0,122.67967987060547,121.20296478271484
730,-0.7561067342758179,-0.013383977115154266,-0.014794091694056988,0.458797812461853,-0.06870993226766586,-1.7935793948709033e-05,-0.015193122439086437,-0.0058283694088459015,-0.01491907425224781,-0.6657087802886963,-0.002523531671613455,1.1070529222488403,-0.1938609927892685,0.5233373045921326,-0.038144368678331375,-0.12055988609790802,-0.03175268694758415,-0.001540760276839137,1.212409257888794,-0.019770942628383636,-0.0002482120762579143,-0.021090153604745865,-0.04498807713389397,-0.2920483648777008,0.5809091329574585,4.051544189453125,-17.40497589111328,0.0002601229352876544,-7.81832859502174e-05,0.06747417151927948,0.6897671222686768,0.10370516777038574,123890.0,0.11184156686067581,1001.0,1001.0,123.00089263916016,122.09766387939453
731,-0.8290349245071411,-0.014673068188130856,-0.016176139935851097,0.5005067586898804,-0.07388390600681305,-1.9489114492898807e-05,-0.017241282388567924,-0.006376194767653942,-0.016479598358273506,-0.7405776381492615,-0.002889431780204177,1.2106196880340576,-0.22441384196281433,0.568351149559021,-0.042323775589466095,-0.11896660923957825,-0.034537095576524734,-0.0016874413704499602,1.3186066150665283,-0.02234041690826416,-0.0002775249013211578,-0.022862255573272705,-0.048562027513980865,-0.31896817684173584,0.6311259865760803,4.402339935302734,-17.39659881591797,0.0002601229352876544,-0.0015328535810112953,0.06740438938140869,0.6954102516174316,0.10574150085449219,122703.0,0.11193109303712845,1001.0,1001.0,121.9614486694336,121.77986145019531
732,-0.8262815475463867,-0.01466516312211752,-0.01615389622747898,0.5005067586898804,-0.07578608393669128,-2.057914389297366e-05,-0.016842037439346313,-0.0063142795115709305,-0.016446862369775772,-0.7291768789291382,-0.0029079958330839872,1.214357614517212,-0.22199177742004395,0.570438027381897,-0.04174412414431572,-0.11857246607542038,-0.035026587545871735,-0.0016739028505980968,1.3215341567993164,-0.02439405769109726,-0.0002794765750877559,-0.023960337042808533,-0.049168240278959274,-0.3125397562980652,0.6349256038665771,4.397382736206055,-17.38654899597168,0.0002601229352876544,4.963583705830388e-05,0.06568583846092224,0.694568395614624,0.10456204414367676,123013.0,0.11192507296800613,1001.0,994.3800048828125,121.8071517944336,122.28014373779297
733,-0.8250585794448853,-0.01460209395736456,-0.01615477353334427,0.5005067586898804,-0.07606625556945801,-1.9911298295482993e-05,-0.016840500757098198,-0.006359165068715811,-0.016276773065328598,-0.7386595606803894,-0.0031608918216079473,1.2101333141326904,-0.2217656672000885,0.5673860311508179,-0.0425918847322464,-0.1078685075044632,-0.03543093055486679,-0.001676278538070619,1.3284481763839722,-0.025147108361124992,-0.00026430858997628093,-0.023198656737804413,-0.04876532405614853,-0.3208881616592407,0.6336674094200134,4.401384353637695,-17.38576889038086,0.0002601229352876544,-0.0007829610258340836,0.06979117542505264,0.6991822719573975,0.1038672924041748,122413.0,0.11192770302295685,1001.0,998.72998046875,122.65631866455078,121.30265808105469
734,-0.8257232904434204,-0.014591190032660961,-0.016174469143152237,0.5005067586898804,-0.07702606916427612,-2.009797390201129e-05,-0.016160186380147934,-0.006329244002699852,-0.016220636665821075,-0.7227814197540283,-0.0032021794468164444,1.2095520496368408,-0.21762847900390625,0.5710135698318481,-0.04158420488238335,-0.11419785022735596,-0.035519033670425415,-0.0016682147979736328,1.3248265981674194,-0.022877395153045654,-0.00027412612689659,-0.023675179108977318,-0.049513332545757294,-0.31083714962005615,0.6362099051475525,4.41071081161499,-17.360620498657227,0.0002601229352876544,-4.37866328866221e-05,0.0762990415096283,0.6989040374755859,0.10410237312316895,122419.0,0.11215224862098694,1001.0,1001.0,122.20049285888672,120.99694061279297
735,-0.79083251953125,-0.013986064121127129,-0.015510991215705872,0.4796522557735443,-0.07266732305288315,-1.9578952560550533e-05,-0.01586037687957287,-0.00609542615711689,-0.015526873990893364,-0.6961249709129333,-0.0033716862089931965,1.1540262699127197,-0.2092432975769043,0.5438234210014343,-0.04079543799161911,-0.109114870429039,-0.03410808742046356,-0.001603957498446107,1.266993761062622,-0.022749438881874084,-0.0002612610114738345,-0.022045908495783806,-0.0468122772872448,-0.3040333688259125,0.6100670695304871,4.211872577667236,-17.326581954956055,7.707346958341077e-05,0.0022799200378358364,0.06378552317619324,0.6919505596160889,0.1043846607208252,123445.0,0.11218098551034927,1001.0,1001.0,122.52590942382812,122.31428527832031
736,-0.7919194102287292,-0.014025742188096046,-0.015538724139332771,0.4796522557735443,-0.07075751572847366,-1.8968781660078093e-05,-0.01541190780699253,-0.006018492393195629,-0.0155964819714427,-0.6825745105743408,-0.0024361195974051952,1.1633813381195068,-0.2051101177930832,0.5448153018951416,-0.04051990807056427,-0.11128662526607513,-0.033199112862348557,-0.0015896514523774385,1.2715606689453125,-0.02416684478521347,-0.00026254041586071253,-0.022897174581885338,-0.04702436551451683,-0.29381638765335083,0.6123846769332886,4.240340232849121,-17.342971801757812,0.00017341530474368483,-0.0014953806530684233,0.05956875532865524,0.6950130462646484,0.10499238967895508,122879.0,0.11207537353038788,1001.0,1000.4400024414062,123.24468231201172,121.1490478515625
737,-0.8234686255455017,-0.014574332162737846,-0.01611459255218506,0.5005067586898804,-0.07667195051908493,-2.122410478477832e-05,-0.016192229464650154,-0.006300713401287794,-0.01623978093266487,-0.715005099773407,-0.0026568658649921417,1.2106651067733765,-0.21347032487392426,0.5741962194442749,-0.04070014879107475,-0.11787120997905731,-0.03431277349591255,-0.001662571681663394,1.318094253540039,-0.023529306054115295,-0.0002787853591144085,-0.02515517733991146,-0.0498485192656517,-0.30472132563591003,0.6382296681404114,4.419900894165039,-17.330883026123047,0.0002601229352876544,-0.0007171808392740786,0.05311194434762001,0.6965992450714111,0.10448598861694336,122713.0,0.11229357123374939,1001.0,1001.0,123.36190032958984,120.97872924804688
738,-0.8281482458114624,-0.014689321629703045,-0.016178911551833153,0.5005067586898804,-0.07465524971485138,-2.0808842236874625e-05,-0.016633544117212296,-0.006341984029859304,-0.016473522409796715,-0.7145749926567078,-0.0019817145075649023,1.2183263301849365,-0.22012107074260712,0.5767837762832642,-0.039981354027986526,-0.10060807317495346,-0.035234566777944565,-0.0016810506349429488,1.3133703470230103,-0.024085894227027893,-0.000280719599686563,-0.024652183055877686,-0.04983607679605484,-0.32082149386405945,0.63841712474823,4.421595573425293,-17.319475173950195,0.0002601229352876544,-0.00201102951541543,0.05833383649587631,0.6972866058349609,0.10466122627258301,122581.0,0.11222917586565018,1001.0,997.27001953125,123.26337432861328,122.43812561035156
739,-0.8305062055587769,-0.01469950657337904,-0.016178224235773087,0.5005067586898804,-0.07656453549861908,-2.153293098672293e-05,-0.017110154032707214,-0.006362137850373983,-0.0165325328707695,-0.7327976226806641,-0.0031709696631878614,1.2133219242095947,-0.21763145923614502,0.5670885443687439,-0.042674534022808075,-0.12340636551380157,-0.03525473549962044,-0.001683508511632681,1.3298330307006836,-0.024419154971837997,-0.0002837185747921467,-0.02489675208926201,-0.04945067688822746,-0.3266648054122925,0.6349540948867798,4.40555477142334,-17.319011688232422,0.0002601229352876544,-0.0005917210946790874,0.059911224991083145,0.6922192573547363,0.10438656806945801,123403.0,0.1122509241104126,1001.0,998.8900146484375,122.82575988769531,121.08624267578125
740,-0.8325058817863464,-0.014781303703784943,-0.016216114163398743,0.5005067586898804,-0.07578165829181671,-2.220283931819722e-05,-0.016821332275867462,-0.006424693390727043,-0.01670973375439644,-0.722137451171875,-0.0028549775015562773,1.2123146057128906,-0.2195340096950531,0.5741690397262573,-0.040707703679800034,-0.10086268186569214,-0.03599121421575546,-0.0017064306885004044,1.318873405456543,-0.024102915078401566,-0.0002845675335265696,-0.0245417021214962,-0.05022197589278221,-0.3289199769496918,0.6368896961212158,4.383599281311035,-17.320877075195312,0.0002601229352876544,-0.0011618741555139422,0.058161403983831406,0.6977825164794922,0.10379934310913086,122637.0,0.11217726767063141,1001.0,1001.0,122.04705047607422,120.81262969970703
741,-0.8306560516357422,-0.014705901965498924,-0.01623457483947277,0.5005067586898804,-0.07695834338665009,-2.0216739358147606e-05,-0.016312917694449425,-0.006343378685414791,-0.01645241305232048,-0.7341806292533875,-0.00246418546885252,1.2154850959777832,-0.21562235057353973,0.5708739161491394,-0.04162299260497093,-0.1259588599205017,-0.034995436668395996,-0.00167629006318748,1.3209080696105957,-0.02413158118724823,-0.00027583877090364695,-0.02431437000632286,-0.04971201345324516,-0.31578320264816284,0.6373223662376404,4.391510009765625,-17.30396270751953,0.0002601229352876544,-0.0007648783503100276,0.06630422919988632,0.6944060325622559,0.10437965393066406,123066.0,0.11232609301805496,1001.0,1001.0,121.27705383300781,121.69792175292969
742,-0.8284014463424683,-0.014682072214782238,-0.016250822693109512,0.5005067586898804,-0.07578088343143463,-2.0864623365923762e-05,-0.01648125797510147,-0.0063606067560613155,-0.016354400664567947,-0.7355936765670776,-0.0023912684991955757,1.213485598564148,-0.21998457610607147,0.5723183751106262,-0.04122179001569748,-0.1200561374425888,-0.0351560153067112,-0.0016787080094218254,1.3164867162704468,-0.0258365198969841,-0.00027483401936478913,-0.024614471942186356,-0.04954079911112785,-0.3195359408855438,0.6344932913780212,4.3841400146484375,-17.278644561767578,0.0002601229352876544,0.0006349844043143094,0.0787539854645729,0.694406270980835,0.1043081283569336,123077.0,0.11250460892915726,1001.0,996.0399780273438,121.5107192993164,120.98632049560547
743,-0.8299047350883484,-0.014707925729453564,-0.01624755933880806,0.5005067586898804,-0.07546674460172653,-2.042201958829537e-05,-0.01705000177025795,-0.0063910516910254955,-0.01642988622188568,-0.7341585159301758,-0.0020091712940484285,1.2180005311965942,-0.23031792044639587,0.5750278234481812,-0.040469132363796234,-0.10841560363769531,-0.03597710281610489,-0.0016895881853997707,1.3212692737579346,-0.023457050323486328,-0.00027337283245287836,-0.02456299588084221,-0.04953069984912872,-0.3232499063014984,0.6323776245117188,4.416095733642578,-17.243026733398438,0.0002601229352876544,0.0006645803805440664,0.06213037669658661,0.6981596946716309,0.10464286804199219,122451.0,0.11260519921779633,1001.0,1001.0,122.33863067626953,121.28840637207031
744,-0.7990218997001648,-0.014149097725749016,-0.015554167330265045,0.4796522557735443,-0.07152903825044632,-1.967782009160146e-05,-0.016250789165496826,-0.0061345938593149185,-0.015954118221998215,-0.7020206451416016,-0.00291242147795856,1.1616350412368774,-0.21324138343334198,0.5437979102134705,-0.0408024936914444,-0.1107293963432312,-0.03277779370546341,-0.0016258901450783014,1.2730481624603271,-0.023088529706001282,-0.00026848475681617856,-0.022882191464304924,-0.046847596764564514,-0.3205365836620331,0.6096768379211426,4.228248596191406,-17.25813865661621,0.0002601229352876544,-0.002098808065056801,0.05822277069091797,0.6954436302185059,0.10449028015136719,122890.0,0.11257623881101608,1001.0,1001.0,121.6195068359375,122.51203918457031
745,-0.8292860984802246,-0.014695937745273113,-0.016278225928544998,0.5005067586898804,-0.07418911904096603,-2.0886975107714534e-05,-0.016845572739839554,-0.00638198759406805,-0.016347993165254593,-0.7395116686820984,-0.0025307422038167715,1.2131304740905762,-0.22184714674949646,0.572826623916626,-0.041080549359321594,-0.12154291570186615,-0.0347580723464489,-0.0016843099147081375,1.3271061182022095,-0.02691854164004326,-0.00027345807757228613,-0.02344740554690361,-0.04897574335336685,-0.3221326768398285,0.6306636333465576,4.412281513214111,-17.26618194580078,0.0002601229352876544,-0.0013620584504678845,0.05936761945486069,0.695183277130127,0.10415101051330566,122982.0,0.11250118911266327,1001.0,1001.0,122.19331359863281,122.04571533203125
746,-0.7617802023887634,-0.013498267158865929,-0.014959180727601051,0.458797812461853,-0.069886714220047,-1.8940285372082144e-05,-0.015803435817360878,-0.005850881338119507,-0.01502411998808384,-0.6754634380340576,-0.002427726751193404,1.1029338836669922,-0.19887785613536835,0.5205399394035339,-0.038921453058719635,-0.0916578620672226,-0.03212617337703705,-0.0015413081273436546,1.214965581893921,-0.02181335911154747,-0.00024841996491886675,-0.02146974205970764,-0.0447157621383667,-0.2986230254173279,0.5790650844573975,4.026198863983154,-17.25874137878418,0.0002601229352876544,-0.0014277842128649354,0.06147192046046257,0.691321849822998,0.1038515567779541,123625.0,0.11252282559871674,1001.0,1001.0,121.55116271972656,120.88988494873047
747,-0.8331934809684753,-0.014774471521377563,-0.01635601371526718,0.5005067586898804,-0.07447852194309235,-2.0409052012837492e-05,-0.016625186428427696,-0.006412634160369635,-0.016465503722429276,-0.7270293235778809,-0.0030182041227817535,1.210150122642517,-0.22296375036239624,0.5688879489898682,-0.04217471927404404,-0.11381664127111435,-0.03553585708141327,-0.0016913905274122953,1.3288166522979736,-0.02272934466600418,-0.00027372900513000786,-0.023102371022105217,-0.04911504313349724,-0.32701465487480164,0.6352762579917908,4.409707069396973,-17.259048461914062,0.0002601229352876544,-0.0018266545375809073,0.06922556459903717,0.694202184677124,0.10417723655700684,123129.0,0.11263665556907654,1001.0,1001.0,122.3035659790039,122.06983947753906
748,-0.8308819532394409,-0.014690193347632885,-0.01631169021129608,0.5005067586898804,-0.07559888809919357,-2.1566234863712452e-05,-0.015807541087269783,-0.006383280269801617,-0.016268499195575714,-0.7459523677825928,-0.0028256732039153576,1.209784984588623,-0.21846184134483337,0.5739725828170776,-0.040762223303318024,-0.11484593152999878,-0.03492569923400879,-0.001680109417065978,1.3233498334884644,-0.02517486736178398,-0.0002723912475630641,-0.026465635746717453,-0.049994900822639465,-0.32229673862457275,0.6331933736801147,4.385424613952637,-17.227041244506836,7.707346958341077e-05,0.0013753517996519804,0.06571938842535019,0.6954560279846191,0.10463976860046387,122865.0,0.112717404961586,1001.0,1001.0,122.05799102783203,122.10816955566406
