step,Episode/rew_acceleration,Episode/rew_action_rate,Episode/rew_action_smoothness2,Episode/rew_alive,Episode/rew_ang_vel_xy,Episode/rew_base_height,Episode/rew_contact_no_vel,Episode/rew_dof_pos_error,Episode/rew_dof_vel,Episode/rew_drift,Episode/rew_feet_clearance,Episode/rew_feet_orientation,Episode/rew_gait_contact,Episode/rew_gait_swing,Episode/rew_heading_drift,Episode/rew_hip_pos,Episode/rew_joint_torques,Episode/rew_leg_load_balance,Episode/rew_lin_vel_z,Episode/rew_orientation,Episode/rew_similar_to_default,Episode/rew_torque_limits,Episode/rew_tracking_ang_vel,Episode/rew_tracking_lin_vel,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_episode_length/time,Train/mean_reward,Train/mean_reward/time
1673,-0.8089596629142761,-0.013795910403132439,-0.01823236607015133,0.4796522557735443,-0.045320771634578705,-2.1128133084857836e-05,-0.002144988626241684,-0.006373634561896324,-0.010511601343750954,-0.5779370069503784,0.05606354400515556,-0.015714500099420547,0.566818118095398,-0.03440799564123154,-0.06454476714134216,-0.018399011343717575,-0.0014208251377567649,-0.016053063794970512,-0.0001284815079998225,-0.012002786621451378,-0.02640312910079956,-0.11271524429321289,0.7343257665634155,3.5455150604248047,-14.946112632751465,0.0005852766335010529,-0.0046286992728710175,0.032417986541986465,0.679213285446167,0.10373187065124512,125556.0,0.1250380128622055,1001.0,957.9000244140625,74.94588470458984,49.82791519165039
1674,-0.8439744710922241,-0.014411410316824913,-0.019031763076782227,0.49985194206237793,-0.047980569303035736,-2.1178702809265815e-05,-0.002280906541272998,-0.00666577136144042,-0.010998448356986046,-0.6076845526695251,0.058568358421325684,-0.016954777762293816,0.5913452506065369,-0.035674579441547394,-0.07001220434904099,-0.01884496584534645,-0.0014912912156432867,-0.01753848046064377,-0.00013366644270718098,-0.013757778331637383,-0.027749856933951378,-0.11879611015319824,0.7643890380859375,3.6887950897216797,-14.978599548339844,0.00039018443203531206,-0.004335085395723581,0.035387080162763596,0.683039665222168,0.10558462142944336,124652.0,0.1246919110417366,998.7999877929688,922.510009765625,74.42305755615234,47.7712516784668
1675,-0.8419368267059326,-0.014391298405826092,-0.018980443477630615,0.49890947341918945,-0.046473294496536255,-2.0864506950601935e-05,-0.0023209857754409313,-0.006725428160279989,-0.0110042504966259,-0.602176308631897,0.05857228860259056,-0.01675424724817276,0.5936073660850525,-0.034669190645217896,-0.0694870799779892,-0.018599357455968857,-0.0015078114811331034,-0.016317836940288544,-0.000130647502373904,-0.013756901025772095,-0.027660351246595383,-0.1259896606206894,0.7629582285881042,3.6938769817352295,-14.998868942260742,0.00039018443203531206,-0.0034737426321953535,0.049121465533971786,0.6824100017547607,0.1035151481628418,125080.0,0.12479022145271301,998.7000122070312,928.22998046875,74.76508331298828,47.51029586791992
1676,-0.8428470492362976,-0.014359010383486748,-0.018967995420098305,0.4989442229270935,-0.04724059998989105,-2.133548514393624e-05,-0.0022229263558983803,-0.006566108204424381,-0.01095000933855772,-0.5886737704277039,0.05802196264266968,-0.016102133318781853,0.5876578688621521,-0.0363357774913311,-0.061284732073545456,-0.018388012424111366,-0.001461080159060657,-0.016199661418795586,-0.0001350347592961043,-0.012542030774056911,-0.02744586393237114,-0.1124672144651413,0.7670499682426453,3.6800742149353027,-14.958271026611328,0.00039018443203531206,-0.004402571823447943,0.05525838956236839,0.6807224750518799,0.10392379760742188,125284.0,0.12497232109308243,997.25,961.6599731445312,74.96379852294922,49.50737380981445
1677,-0.7802771329879761,-0.013293142430484295,-0.017548199743032455,0.4611901044845581,-0.0454651340842247,-2.0036355635966174e-05,-0.0020840587094426155,-0.006131269969046116,-0.010145914740860462,-0.5624551177024841,0.05386940762400627,-0.01586468331515789,0.5451854467391968,-0.033032339066267014,-0.06166629120707512,-0.017281489446759224,-0.0013675629161298275,-0.015661630779504776,-0.00012728807632811368,-0.013652771711349487,-0.025484971702098846,-0.10733481496572495,0.7064439654350281,3.398946762084961,-14.984859466552734,0.0005852766335010529,-0.00362578546628356,0.03688114508986473,0.6785669326782227,0.10340499877929688,125712.0,0.12492437660694122,981.3800048828125,910.8699951171875,73.19854736328125,46.03589630126953
1678,-0.8439319133758545,-0.014436155557632446,-0.019062694162130356,0.5005067586898804,-0.04655977711081505,-1.9877776139765047e-05,-0.002308841561898589,-0.006675898563116789,-0.011016144417226315,-0.6013278961181641,0.05863693356513977,-0.01664647087454796,0.5918178558349609,-0.03580519184470177,-0.06684952229261398,-0.018931813538074493,-0.001493670279160142,-0.017466768622398376,-0.00013253993529360741,-0.012192896567285061,-0.027647068724036217,-0.12079357355833054,0.7653888463973999,3.695608139038086,-14.91621208190918,0.0005852766335010529,-0.003918135073035955,0.051788944751024246,0.6801018714904785,0.10358262062072754,125438.0,0.12513618171215057,1001.0,913.9000244140625,75.19408416748047,46.377967834472656
1679,-0.8355532884597778,-0.014312319457530975,-0.018932368606328964,0.4958469271659851,-0.046712957322597504,-2.2342974261846393e-05,-0.0022269836626946926,-0.006667628418654203,-0.010844546370208263,-0.6020142436027527,0.05838511511683464,-0.016789134591817856,0.5891541838645935,-0.03468120098114014,-0.07162866741418839,-0.017828023061156273,-0.0014913392951712012,-0.016749858856201172,-0.00013082800433039665,-0.013980954885482788,-0.027215002104640007,-0.1241544708609581,0.7587446570396423,3.6692728996276855,-14.92551040649414,0.0005852766335010529,-0.00434081582352519,0.04138288274407387,0.6789140701293945,0.10447049140930176,125486.0,0.1252022385597229,994.2899780273438,960.1699829101562,74.33377075195312,48.82941818237305
1680,-0.8274509906768799,-0.014140015468001366,-0.01867491751909256,0.4896106421947479,-0.04687514528632164,-2.104722079820931e-05,-0.002222232287749648,-0.00656657200306654,-0.010767824947834015,-0.6045228242874146,0.057456668466329575,-0.016777656972408295,0.5793972015380859,-0.03489705175161362,-0.07064081728458405,-0.018683603033423424,-0.0014681274769827724,-0.017294222488999367,-0.00013198387750890106,-0.013408753089606762,-0.027032582089304924,-0.1197073683142662,0.7473375201225281,3.6184463500976562,-14.869463920593262,0.0005852766335010529,-0.003159500192850828,0.05868441238999367,0.6832053661346436,0.10329437255859375,124989.0,0.1255023330450058,995.77001953125,952.5700073242188,74.40819549560547,48.90607833862305
1681,-0.831944465637207,-0.014180394820868969,-0.018745332956314087,0.4907252788543701,-0.04678398370742798,-2.0897481590509415e-05,-0.0021678851917386055,-0.006491579115390778,-0.010797037743031979,-0.5830666422843933,0.05724139139056206,-0.016274303197860718,0.5793090462684631,-0.03536742180585861,-0.06406226009130478,-0.01814044453203678,-0.0014451844617724419,-0.01639024168252945,-0.00013278599362820387,-0.012849482707679272,-0.0269661583006382,-0.11352312564849854,0.7534736394882202,3.630422592163086,-14.854829788208008,0.0005852766335010529,-0.0043079061433672905,0.054264165461063385,0.6818075180053711,0.10339641571044922,125195.0,0.12558186054229736,990.47998046875,943.5700073242188,74.26869201660156,48.251441955566406
1682,-0.8485915064811707,-0.014537456445395947,-0.01911163330078125,0.49729904532432556,-0.04971064627170563,-2.2772641386836767e-05,-0.0024166307412087917,-0.006745323538780212,-0.011242235079407692,-0.5968410968780518,0.05872614309191704,-0.017858415842056274,0.5882301330566406,-0.03551877290010452,-0.06877417862415314,-0.019001450389623642,-0.0015156235313042998,-0.01807616837322712,-0.0001395432627759874,-0.013602010905742645,-0.027745258063077927,-0.12851381301879883,0.7622320652008057,3.6640872955322266,-14.83324909210205,0.0005852766335010529,-0.0032313752453774214,0.049347877502441406,0.6924295425415039,0.10313963890075684,123564.0,0.12566439807415009,991.6699829101562,962.5999755859375,73.80142211914062,48.72418212890625
1683,-0.8067509531974792,-0.01378621906042099,-0.01817024126648903,0.4743792414665222,-0.0467664860188961,-2.1204486984061077e-05,-0.0022066726814955473,-0.006369293667376041,-0.010579066351056099,-0.5649875998497009,0.055909380316734314,-0.016777262091636658,0.5606697797775269,-0.03400666266679764,-0.061567872762680054,-0.01753670908510685,-0.0014248255174607038,-0.017589125782251358,-0.00013274633965920657,-0.012739136815071106,-0.026110779494047165,-0.11548610776662827,0.7280596494674683,3.5013575553894043,-14.828113555908203,0.0005852766335010529,-0.0036856841761618853,0.04466603323817253,0.677177906036377,0.10434079170227051,125785.0,0.12573473155498505,990.0599975585938,973.4299926757812,73.80137634277344,50.1913948059082
1684,-0.8460903167724609,-0.01442801021039486,-0.019072074443101883,0.4997532367706299,-0.04770827293395996,-2.1385412765084766e-05,-0.0022226814180612564,-0.006632084958255291,-0.010971346870064735,-0.6003831624984741,0.05828307196497917,-0.01655852422118187,0.590147078037262,-0.03596794232726097,-0.0713413655757904,-0.018172530457377434,-0.0014756061136722565,-0.016335254535079002,-0.0001362893672194332,-0.013275286182761192,-0.02748819813132286,-0.11601313203573227,0.7649753093719482,3.6933276653289795,-14.812607765197754,0.0005852766335010529,-0.004702717065811157,0.03896331414580345,0.6804158687591553,0.10342168807983398,125413.0,0.12569700181484222,998.8300170898438,931.3699951171875,74.88232421875,47.83937072753906
1685,-0.8151172995567322,-0.01393783651292324,-0.018309425562620163,0.4776938855648041,-0.046815067529678345,-2.079575278912671e-05,-0.002316643949598074,-0.006468563340604305,-0.010803883895277977,-0.5687793493270874,0.05633533000946045,-0.017023641616106033,0.5635531544685364,-0.034531548619270325,-0.05935237929224968,-0.017922496423125267,-0.0014535633381456137,-0.01681496575474739,-0.00013196785585023463,-0.012129954993724823,-0.026477118954062462,-0.12137125432491302,0.7328826189041138,3.5164928436279297,-14.875703811645508,0.0005852766335010529,-0.004982528276741505,0.03948335722088814,0.6794300079345703,0.10369706153869629,125527.0,0.12546560168266296,997.239990234375,942.4199829101562,74.05257415771484,46.86186981201172
1686,-0.8492002487182617,-0.014478959143161774,-0.019076699391007423,0.499671071767807,-0.049103688448667526,-2.213111838500481e-05,-0.0023090753238648176,-0.006696491967886686,-0.011121118441224098,-0.6083660125732422,0.05850158631801605,-0.01724650338292122,0.5902222394943237,-0.035914186388254166,-0.06621260941028595,-0.019183000549674034,-0.0014987498288974166,-0.018496014177799225,-0.00013686864986084402,-0.012913837097585201,-0.027799367904663086,-0.12051894515752792,0.765172004699707,3.6870973110198975,-14.875837326049805,0.0005852766335010529,-0.00434546684846282,0.04738633334636688,0.679262638092041,0.10338950157165527,125603.0,0.1254931092262268,997.3900146484375,936.780029296875,74.6631851196289,47.16359329223633
1687,-0.811729907989502,-0.013871151022613049,-0.01832207664847374,0.4779503345489502,-0.046018775552511215,-2.0796962417080067e-05,-0.0021901335567235947,-0.006390934810042381,-0.010574604384601116,-0.5783971548080444,0.056061040610075,-0.016989823430776596,0.5643609166145325,-0.0344097763299942,-0.06286825984716415,-0.01815727911889553,-0.0014267531223595142,-0.016126476228237152,-0.00013035658048465848,-0.01430575828999281,-0.02622336521744728,-0.11231487989425659,0.7332577705383301,3.52223539352417,-14.809106826782227,0.0005852766335010529,-0.003876600880175829,0.05470195785164833,0.6787638664245605,0.10352778434753418,125661.0,0.12573398649692535,978.6799926757812,953.0999755859375,72.84507751464844,48.67766571044922
1688,-0.8400017023086548,-0.014339189976453781,-0.018963899463415146,0.4957566261291504,-0.04631565138697624,-2.117943949997425e-05,-0.0021817912347614765,-0.006596706807613373,-0.010875890962779522,-0.5922814607620239,0.05802994593977928,-0.016478683799505234,0.5858087539672852,-0.03557439520955086,-0.06454657018184662,-0.018091468140482903,-0.001468965783715248,-0.015131216496229172,-0.0001344512274954468,-0.012829895131289959,-0.027125274762511253,-0.11469390243291855,0.7588667869567871,3.6745963096618652,-14.825664520263672,0.0005852766335010529,-0.004348627291619778,0.04377876967191696,0.6832418441772461,0.10370469093322754,124918.0,0.12572427093982697,978.6699829101562,923.3599853515625,73.47953796386719,46.35590744018555
1689,-0.8420463800430298,-0.0143849216401577,-0.018973732367157936,0.4954659938812256,-0.047722380608320236,-2.150705040548928e-05,-0.0023033777251839638,-0.006640993990004063,-0.011013391427695751,-0.5975298285484314,0.05815064162015915,-0.017136741429567337,0.5853419303894043,-0.035587817430496216,-0.06849895417690277,-0.018055610358715057,-0.001482946565374732,-0.01732046529650688,-0.0001373879931634292,-0.013344855979084969,-0.027376225218176842,-0.12002771347761154,0.7592940330505371,3.653956174850464,-14.804712295532227,0.0005852766335010529,-0.003954825922846794,0.051354408264160156,0.6779303550720215,0.10364389419555664,125776.0,0.12593203783035278,990.5900268554688,962.5999755859375,73.93160247802734,47.53804016113281
1690,-0.807300329208374,-0.013823742046952248,-0.018283382058143616,0.47586044669151306,-0.04631413519382477,-2.1893318262300454e-05,-0.0022072899155318737,-0.006401007529348135,-0.010489113628864288,-0.5994924306869507,0.05639025568962097,-0.01684117689728737,0.5632980465888977,-0.03386908024549484,-0.06832216680049896,-0.01795092038810253,-0.001430148258805275,-0.015085252933204174,-0.00012929242802783847,-0.014156011864542961,-0.026002367958426476,-0.11487048864364624,0.7248469591140747,3.509667158126831,-14.767390251159668,0.0005852766335010529,-0.004284643102437258,0.06299291551113129,0.6806809902191162,0.10364460945129395,125335.0,0.12623675167560577,977.7999877929688,976.8900146484375,72.48662567138672,49.59160232543945
1691,-0.8397085666656494,-0.01435043103992939,-0.01895814761519432,0.49373573064804077,-0.04865526407957077,-2.1400668629212305e-05,-0.0022501316852867603,-0.006628997158259153,-0.010931114666163921,-0.5915923118591309,0.05789049714803696,-0.017060086131095886,0.5837246775627136,-0.03534497320652008,-0.06497722119092941,-0.018055878579616547,-0.0014800641220062971,-0.018025550991296768,-0.00013441317423712462,-0.013877041637897491,-0.027171006426215172,-0.1213868260383606,0.7576255798339844,3.6400067806243896,-14.729080200195312,0.0005852766335010529,-0.003970361314713955,0.049161866307258606,0.6841256618499756,0.10365629196166992,124785.0,0.1264251470565796,983.3099975585938,964.010009765625,73.36443328857422,48.218685150146484
1692,-0.838983416557312,-0.014345366507768631,-0.018887393176555634,0.489856481552124,-0.04750734567642212,-2.183346077799797e-05,-0.0023650438524782658,-0.006634489633142948,-0.011057345196604729,-0.5973217487335205,0.0574088990688324,-0.01728685200214386,0.5769464373588562,-0.03567616641521454,-0.06836782395839691,-0.01825270615518093,-0.0014851487940177321,-0.015490557067096233,-0.00013766399933956563,-0.013242920860648155,-0.02700153738260269,-0.12597551941871643,0.7485780715942383,3.5963504314422607,-14.69560718536377,0.0005852766335010529,-0.0038972822949290276,0.054810505360364914,0.678093433380127,0.10434412956237793,125638.0,0.12638846039772034,980.1099853515625,930.6699829101562,72.5776138305664,46.805545806884766
1693,-0.8264714479446411,-0.014091874472796917,-0.01871681585907936,0.48929399251937866,-0.046005845069885254,-2.0752242562593892e-05,-0.00217934837564826,-0.006521526724100113,-0.01053769700229168,-0.5904597640037537,0.05752445384860039,-0.01601109653711319,0.577398419380188,-0.03532561659812927,-0.06134385988116264,-0.01794411987066269,-0.0014476128853857517,-0.01670464128255844,-0.00013004685752093792,-0.012737266719341278,-0.026339538395404816,-0.11463269591331482,0.7503952980041504,3.61822509765625,-14.69008731842041,0.00039018443203531206,-0.00318737025372684,0.05541069433093071,0.676612377166748,0.10343074798583984,126023.0,0.12642425298690796,977.010009765625,953.719970703125,73.16687774658203,47.96831512451172
1694,-0.8116436004638672,-0.013846255838871002,-0.018222983926534653,0.4747354984283447,-0.045820608735084534,-2.133696762030013e-05,-0.002258386928588152,-0.006389485206454992,-0.010658985003829002,-0.5688852071762085,0.05563528463244438,-0.016815615817904472,0.5608777403831482,-0.03409140184521675,-0.059384316205978394,-0.016899030655622482,-0.0014277085429057479,-0.01407618634402752,-0.00013465044321492314,-0.012381309643387794,-0.02620185911655426,-0.11516678333282471,0.72862708568573,3.492771863937378,-14.660965919494629,0.00039018443203531206,-0.003952357452362776,0.05840239301323891,0.677131175994873,0.10365557670593262,125903.0,0.1266995072364807,983.0800170898438,945.8599853515625,73.04342651367188,48.23518753051758
1695,-0.8388153910636902,-0.014275464229285717,-0.018892474472522736,0.4903412461280823,-0.04733262583613396,-2.1735584596171975e-05,-0.002231755992397666,-0.00658189645037055,-0.010833291336894035,-0.5932075381278992,0.05742800235748291,-0.01724306493997574,0.5767750144004822,-0.03591771051287651,-0.06677472591400146,-0.018404971808195114,-0.001463450724259019,-0.017667297273874283,-0.0001349680678686127,-0.014474819414317608,-0.026784082874655724,-0.1176934465765953,0.7518972158432007,3.614531993865967,-14.636094093322754,0.00039018443203531206,-0.0034253611229360104,0.05812324583530426,0.6804232597351074,0.10370993614196777,125366.0,0.1268792450428009,966.280029296875,953.8800048828125,71.82208251953125,48.6525764465332
1696,-0.7367323637008667,-0.012558111920952797,-0.01659080944955349,0.4324520528316498,-0.041437193751335144,-1.8887913029175252e-05,-0.0019690569024533033,-0.005780047737061977,-0.009564107283949852,-0.5147534012794495,0.05080408975481987,-0.015183116309344769,0.5090560913085938,-0.03157327324151993,-0.05477455258369446,-0.015504809096455574,-0.0012865405296906829,-0.015424177050590515,-0.00011993653606623411,-0.011835819110274315,-0.02369466982781887,-0.10443775355815887,0.6644164323806763,3.1888232231140137,-14.591394424438477,0.0005852766335010529,-0.003220410319045186,0.046727459877729416,0.667853593826294,0.10317826271057129,127496.0,0.12701153755187988,969.6400146484375,974.489990234375,72.40251922607422,48.47528076171875
1697,-0.8406147956848145,-0.014347526244819164,-0.01899125799536705,0.4918158948421478,-0.04870940372347832,-2.4177939849323593e-05,-0.0022818963043391705,-0.006631997413933277,-0.01090431772172451,-0.6028719544410706,0.05800604075193405,-0.01779095083475113,0.5776107311248779,-0.03627541661262512,-0.06933049857616425,-0.017659340053796768,-0.0014724996872246265,-0.01754879206418991,-0.00013987577403895557,-0.014713943004608154,-0.026792973279953003,-0.12211766839027405,0.7526472806930542,3.6242613792419434,-14.616412162780762,0.0005852766335010529,-0.004320397973060608,0.04430433735251427,0.6840386390686035,0.10329008102416992,124857.0,0.12705036997795105,990.1799926757812,956.1699829101562,73.4146957397461,47.72477340698242
1698,-0.8526453971862793,-0.014566192403435707,-0.01928013190627098,0.49964791536331177,-0.0471758171916008,-2.1712530724471435e-05,-0.0022528767585754395,-0.006710494868457317,-0.011033942922949791,-0.6040308475494385,0.05858403444290161,-0.01681571826338768,0.5888573527336121,-0.03628407046198845,-0.06288079917430878,-0.01868491619825363,-0.0014942222042009234,-0.01681930385529995,-0.00013594450138043612,-0.012628963217139244,-0.027206573635339737,-0.12099844217300415,0.7652300596237183,3.682145118713379,-14.546313285827637,0.0005852766335010529,-0.0036064868327230215,0.06479088217020035,0.6856415271759033,0.10326623916625977,124607.0,0.12732647359371185,997.2899780273438,964.22998046875,74.26126861572266,48.27733612060547
1699,-0.811184287071228,-0.01381922047585249,-0.018224870786070824,0.47133922576904297,-0.04648976773023605,-2.1489522623596713e-05,-0.002215350978076458,-0.006370873656123877,-0.010606350377202034,-0.5747348070144653,0.05530601739883423,-0.016854844987392426,0.5551802515983582,-0.0343155637383461,-0.059895455837249756,-0.017184242606163025,-0.0014223083853721619,-0.01529334019869566,-0.00013260095147415996,-0.013368225656449795,-0.025853678584098816,-0.1171858161687851,0.7213196754455566,3.4649367332458496,-14.524369239807129,0.0005852766335010529,-0.004618656821548939,0.050186555832624435,0.6851630210876465,0.10378623008728027,124601.0,0.12746453285217285,983.719970703125,940.6500244140625,72.5746078491211,46.345863342285156
1700,-0.8572624921798706,-0.01463378220796585,-0.01935444585978985,0.4996756911277771,-0.04701901972293854,-2.075454904115759e-05,-0.0022462517954409122,-0.006740170996636152,-0.011133152060210705,-0.5979085564613342,0.05845536291599274,-0.016922907903790474,0.5888038277626038,-0.036310043185949326,-0.06123803183436394,-0.017751190811395645,-0.0015011448413133621,-0.016255009919404984,-0.00013483833754435182,-0.01212115865200758,-0.02726777456700802,-0.12255611270666122,0.7653312087059021,3.684792995452881,-14.539381980895996,0.0005852766335010529,-0.004971408750861883,0.05169805511832237,0.6858401298522949,0.10373282432556152,124502.0,0.12748391926288605,997.4099731445312,959.219970703125,74.12308502197266,47.11279296875
1701,-0.8399333953857422,-0.014365131966769695,-0.019032372161746025,0.49160608649253845,-0.04703956097364426,-2.1344454580685124e-05,-0.002232540166005492,-0.006633906625211239,-0.010874256491661072,-0.5853607654571533,0.057891618460416794,-0.01701679453253746,0.5798213481903076,-0.03557741641998291,-0.060988493263721466,-0.01780276745557785,-0.0014752348652109504,-0.016036273911595345,-0.00013417910668067634,-0.012712053954601288,-0.026646455749869347,-0.12022312730550766,0.7543996572494507,3.6260716915130615,-14.538914680480957,0.0005852766335010529,-0.004149709828197956,0.04586377739906311,0.6886301040649414,0.10333561897277832,124126.0,0.12751056253910065,985.3300170898438,946.1900024414062,73.712646484375,47.38920211791992
1702,-0.827514111995697,-0.014130565337836742,-0.018653813749551773,0.4796522557735443,-0.046919889748096466,-2.1022420696681365e-05,-0.002285953378304839,-0.006543333642184734,-0.010816298425197601,-0.5843596458435059,0.056554488837718964,-0.017229408025741577,0.5657703876495361,-0.03469898924231529,-0.06883665174245834,-0.01779448240995407,-0.0014630693476647139,-0.015576782636344433,-0.00013206836592871696,-0.012257064692676067,-0.02632073126733303,-0.1229180246591568,0.733067512512207,3.533921718597412,-14.523873329162598,0.0005852766335010529,-0.004001422319561243,0.041471194475889206,0.6788082122802734,0.10389947891235352,125594.0,0.12747825682163239,992.739990234375,946.4600219726562,73.72120666503906,46.73086166381836
1703,-0.8447100520133972,-0.014398369938135147,-0.019153166562318802,0.4950829744338989,-0.046453408896923065,-2.1639916667481884e-05,-0.0021553984843194485,-0.00660471897572279,-0.01076490432024002,-0.600206732749939,0.05801947042346001,-0.016272585839033127,0.582709789276123,-0.03616582602262497,-0.0648752897977829,-0.017644476145505905,-0.0014607257908210158,-0.01642361469566822,-0.00013467782991938293,-0.013183033093810081,-0.026501713320612907,-0.11609494686126709,0.759558379650116,3.657978057861328,-14.515962600708008,0.0005852766335010529,-0.004029175266623497,0.055009014904499054,0.6868767738342285,0.10397768020629883,124301.0,0.1275407075881958,992.27001953125,936.6300048828125,74.20874786376953,47.13844680786133
1704,-0.842461347579956,-0.01439465768635273,-0.01907840371131897,0.49126994609832764,-0.048066504299640656,-2.2325122699839994e-05,-0.0022498550824820995,-0.00663446169346571,-0.010890028439462185,-0.5969138145446777,0.05785965919494629,-0.017590446397662163,0.5793286561965942,-0.03557984158396721,-0.0632215142250061,-0.01759348250925541,-0.0014755697920918465,-0.015966933220624924,-0.0001351194514427334,-0.0137214045971632,-0.02672048658132553,-0.12177939713001251,0.752311646938324,3.6231963634490967,-14.5111083984375,0.0005852766335010529,-0.004588490352034569,0.041658323258161545,0.6822576522827148,0.10370779037475586,125074.0,0.12749244272708893,986.8800048828125,922.5399780273438,73.37908172607422,45.481998443603516
1705,-0.8612300753593445,-0.014677337370812893,-0.019426126033067703,0.5005067586898804,-0.04764750227332115,-2.1968688088236377e-05,-0.0022922430653125048,-0.006746429018676281,-0.011157623492181301,-0.6063101291656494,0.05877033993601799,-0.01685837283730507,0.5897914171218872,-0.03636812046170235,-0.057317595928907394,-0.017799850553274155,-0.0014998525148257613,-0.016448883339762688,-0.00013628996384795755,-0.011620956473052502,-0.027010714635252953,-0.12276183068752289,0.7657102942466736,3.6857974529266357,-14.502001762390137,0.0005852766335010529,-0.004591021221131086,0.04493285343050957,0.6847617626190186,0.10330796241760254,124740.0,0.12756642699241638,1001.0,964.9199829101562,74.14302825927734,48.022979736328125
1706,-0.8548253774642944,-0.014574299566447735,-0.019276803359389305,0.49490246176719666,-0.04765423387289047,-2.1506566554307938e-05,-0.0023146425373852253,-0.006726342253386974,-0.01110074482858181,-0.603742241859436,0.058165840804576874,-0.017216652631759644,0.5827444791793823,-0.03608394414186478,-0.06899303197860718,-0.017843637615442276,-0.0014969402691349387,-0.016674472019076347,-0.00013675031368620694,-0.012198016047477722,-0.026826387271285057,-0.12415540218353271,0.7576217651367188,3.6476211547851562,-14.492182731628418,0.0005852766335010529,-0.004869238473474979,0.049396879971027374,0.683687686920166,0.10413527488708496,124779.0,0.12757815420627594,992.9299926757812,929.780029296875,73.21512603759766,46.164939880371094
1707,-0.8178492784500122,-0.013939897529780865,-0.018446119502186775,0.4733222723007202,-0.04640459641814232,-2.15985255636042e-05,-0.002184845507144928,-0.00640792166814208,-0.010613473132252693,-0.5743203163146973,0.05563829466700554,-0.016414914280176163,0.5561111569404602,-0.03485023230314255,-0.061041586101055145,-0.017210494726896286,-0.0014246659120544791,-0.014681737869977951,-0.0001335463603027165,-0.012041803449392319,-0.025634322315454483,-0.1167965829372406,0.7252954244613647,3.4798731803894043,-14.494564056396484,0.00039018443203531206,-0.003948084078729153,0.045485224574804306,0.6873443126678467,0.10411357879638672,124206.0,0.1274799257516861,990.4500122070312,925.5399780273438,73.45990753173828,45.648353576660156
1708,-0.8593133687973022,-0.014683346264064312,-0.019443701952695847,0.4968056082725525,-0.04818441718816757,-2.2836506104795262e-05,-0.0023171589709818363,-0.006824465002864599,-0.011134746484458447,-0.6069368124008179,0.058694761246442795,-0.01765577308833599,0.5861798524856567,-0.03589092195034027,-0.06613009423017502,-0.017962854355573654,-0.0015164397191256285,-0.016390757635235786,-0.00013849764945916831,-0.013448532670736313,-0.026824381202459335,-0.13206061720848083,0.7605903148651123,3.656528949737549,-14.46819019317627,0.00039018443203531206,-0.00370822474360466,0.06622625887393951,0.6841535568237305,0.10325241088867188,124845.0,0.12768104672431946,996.75,948.8800048828125,73.82073974609375,47.44662094116211
1709,-0.8261251449584961,-0.014063380658626556,-0.018619060516357422,0.4770660400390625,-0.04663543030619621,-2.365657564951107e-05,-0.002203981392085552,-0.006449799053370953,-0.010699997656047344,-0.5890136957168579,0.05585787817835808,-0.016972005367279053,0.5616074800491333,-0.03482094779610634,-0.0620570108294487,-0.01748703420162201,-0.0014307366218417883,-0.014481691643595695,-0.0001357720175292343,-0.013595359399914742,-0.0259111188352108,-0.11654148995876312,0.728430449962616,3.5079219341278076,-14.403985977172852,0.0002601229352876544,-0.0036654414143413305,0.08246002346277237,0.6850066184997559,0.10357499122619629,124659.0,0.12822657823562622,967.4099731445312,930.0800170898438,71.22854614257812,45.625030517578125
1710,-0.8076024055480957,-0.013778905384242535,-0.01827208511531353,0.46763306856155396,-0.04639085754752159,-2.2339523638947867e-05,-0.0021726293489336967,-0.006356028374284506,-0.01041981391608715,-0.581047534942627,0.05507383868098259,-0.016498249024152756,0.549996554851532,-0.03427308052778244,-0.06292148679494858,-0.01654301956295967,-0.0014121292624622583,-0.015492774546146393,-0.0001342221803497523,-0.012678379192948341,-0.025227872654795647,-0.11804040521383286,0.7141995429992676,3.4358644485473633,-14.38248062133789,0.00039018443203531206,-0.00550731411203742,0.05112285912036896,0.683032751083374,0.10334897041320801,125007.0,0.12821413576602936,975.5700073242188,960.2899780273438,71.89216613769531,47.90903854370117
1711,-0.7700718641281128,-0.01314679067581892,-0.017439227551221848,0.44761011004447937,-0.0422084778547287,-1.9555925973691046e-05,-0.0020274342969059944,-0.006069641560316086,-0.009897904470562935,-0.5471994280815125,0.052605774253606796,-0.015360785648226738,0.5289143919944763,-0.032120175659656525,-0.05632176250219345,-0.015154160559177399,-0.0013476739404723048,-0.014498556964099407,-0.00011948872997891158,-0.011516924016177654,-0.024072326719760895,-0.11074041575193405,0.682488203048706,3.2999629974365234,-14.34089469909668,0.0005852766335010529,-0.0027632813435047865,0.05490955710411072,0.6799476146697998,0.10363364219665527,125454.0,0.12837716937065125,982.4099731445312,964.1199951171875,72.62635803222656,48.5858154296875
