step,Episode/rew_acceleration,Episode/rew_action_rate,Episode/rew_action_smoothness2,Episode/rew_alive,Episode/rew_ang_vel_xy,Episode/rew_base_height,Episode/rew_contact_no_vel,Episode/rew_dof_pos_error,Episode/rew_dof_vel,Episode/rew_drift,Episode/rew_feet_clearance,Episode/rew_feet_orientation,Episode/rew_gait_contact,Episode/rew_gait_swing,Episode/rew_hip_pos,Episode/rew_joint_torques,Episode/rew_leg_load_balance,Episode/rew_lin_vel_z,Episode/rew_orientation,Episode/rew_similar_to_default,Episode/rew_torque_limits,Episode/rew_tracking_ang_vel,Episode/rew_tracking_lin_vel,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_episode_length/time,Train/mean_reward,Train/mean_reward/time
157,-2.0495612621307373,-0.04553128406405449,-0.06844371557235718,0.5005067586898804,-0.0860213041305542,-2.020872852881439e-05,-0.0022371201775968075,-0.021342044696211815,-0.017009584233164787,-1.4487648010253906,0.0579947754740715,-0.016314661130309105,0.4313957095146179,-0.0803673043847084,-0.0189798753708601,-0.003354016225785017,-0.02648712694644928,-0.00019531503494363278,-0.008249125443398952,-0.018147841095924377,-1.5361082553863525,0.599120020866394,3.2290587425231934,-4.021215915679932,0.0008779149502515793,-0.010130972601473331,0.05546793341636658,0.7235453128814697,0.10385537147521973,118810.0,0.2029496729373932,1001.0,1001.0,-12.899650573730469,14.32545280456543
158,-2.033581018447876,-0.044887423515319824,-0.06746350973844528,0.5005067586898804,-0.08588975667953491,-1.985786911973264e-05,-0.002228486118838191,-0.020995739847421646,-0.01686045527458191,-1.4453933238983154,0.05796568840742111,-0.01645614579319954,0.43274927139282227,-0.07999129593372345,-0.01946515031158924,-0.0033123015891760588,-0.0267142616212368,-0.00019197585061192513,-0.008586622774600983,-0.018219707533717155,-1.4940251111984253,0.6025758981704712,3.1629390716552734,-4.1011199951171875,0.001316872425377369,-0.00907423160970211,0.05384070426225662,0.7261171340942383,0.10385584831237793,118442.0,0.20203593373298645,1001.0,1001.0,-12.574629783630371,15.426091194152832
159,-1.9392626285552979,-0.04248570650815964,-0.06384213268756866,0.4796522557735443,-0.0814080685377121,-2.043483982561156e-05,-0.0020669326186180115,-0.019817641004920006,-0.016083428636193275,-1.3347291946411133,0.05533667653799057,-0.015678629279136658,0.4156580865383148,-0.07639723271131516,-0.01798008754849434,-0.00313565949909389,-0.026507308706641197,-0.00018665738753043115,-0.007807839661836624,-0.01731187105178833,-1.399406909942627,0.5829932689666748,3.1400070190429688,-4.224251747131348,0.0008779149502515793,-0.009647979401051998,0.060906603932380676,0.7294282913208008,0.10410642623901367,117936.0,0.2009357511997223,1001.0,1001.0,-9.080989837646484,16.52696990966797
160,-2.0003058910369873,-0.043717414140701294,-0.06565943360328674,0.5005067586898804,-0.08525504171848297,-2.0375227904878557e-05,-0.002163512399420142,-0.02044595032930374,-0.016618624329566956,-1.404981017112732,0.0579947829246521,-0.01657489314675331,0.43511009216308594,-0.0793355405330658,-0.01923311874270439,-0.003248657565563917,-0.026434805244207382,-0.00019015019643120468,-0.008645309135317802,-0.018152426928281784,-1.439754843711853,0.6075243353843689,3.2095727920532227,-4.313824653625488,0.001316872425377369,-0.008201596327126026,0.05917148292064667,0.7373249530792236,0.10403943061828613,116838.0,0.20017306506633759,1001.0,1001.0,-8.952435493469238,18.128490447998047
161,-1.9863471984863281,-0.04329901933670044,-0.06503283232450485,0.5005067586898804,-0.08434492349624634,-2.021016553044319e-05,-0.002160418778657913,-0.020231682807207108,-0.016465619206428528,-1.4103929996490479,0.05797221511602402,-0.016258366405963898,0.43697699904441833,-0.07881693542003632,-0.019167501479387283,-0.0032269114162772894,-0.028406526893377304,-0.00018833669309969991,-0.008440019562840462,-0.018154077231884003,-1.4099582433700562,0.6062586307525635,3.196394681930542,-4.424426078796387,0.001316872425377369,-0.00801683310419321,0.053892627358436584,0.7274088859558105,0.10398602485656738,118239.0,0.19896647334098816,1001.0,1001.0,-8.012290954589844,19.152009963989258
162,-1.974975347518921,-0.0426790826022625,-0.0640948936343193,0.5005067586898804,-0.08238663524389267,-2.032145312114153e-05,-0.0021096416749060154,-0.01984114572405815,-0.01637383922934532,-1.3875631093978882,0.05788593739271164,-0.01643027924001217,0.4376981258392334,-0.07861663401126862,-0.01856343075633049,-0.00317193940281868,-0.024742085486650467,-0.00018698324856813997,-0.007967500016093254,-0.018109481781721115,-1.3634570837020874,0.6097918748855591,3.2040491104125977,-4.53638219833374,0.001316872425377369,-0.009428232908248901,0.054004739969968796,0.7337710857391357,0.10396361351013184,117345.0,0.1981370598077774,1001.0,1001.0,-6.325320720672607,20.53104591369629
163,-1.960801124572754,-0.042231373488903046,-0.06338945031166077,0.5005067586898804,-0.08285054564476013,-2.00015365408035e-05,-0.0021377799566835165,-0.019618764519691467,-0.01626892201602459,-1.3818509578704834,0.057829633355140686,-0.01638556271791458,0.4368428885936737,-0.07885421067476273,-0.01916886866092682,-0.0031498754397034645,-0.02770903706550598,-0.00018910982180386782,-0.008597980253398418,-0.018213219940662384,-1.3409719467163086,0.6109992265701294,3.2219884395599365,-4.64585542678833,0.001316872425377369,-0.009652680717408657,0.058132968842983246,0.7285943031311035,0.10419774055480957,118041.0,0.19716714322566986,1001.0,1001.0,-5.244383811950684,21.627342224121094
164,-1.9443528652191162,-0.0417613685131073,-0.06270881742238998,0.5005067586898804,-0.08093927055597305,-2.0444593246793374e-05,-0.002115919953212142,-0.019378406926989555,-0.016092097386717796,-1.3648085594177246,0.05786922201514244,-0.016424618661403656,0.44009411334991455,-0.0779510885477066,-0.01867619901895523,-0.003117529209703207,-0.02716580033302307,-0.00018528950749896467,-0.008066552691161633,-0.018126484006643295,-1.3157912492752075,0.6105884313583374,3.238962173461914,-4.761881351470947,0.001316872425377369,-0.010068175382912159,0.05463584512472153,0.7369792461395264,0.10386419296264648,116911.0,0.19603413343429565,1001.0,1001.0,-3.4095375537872314,21.49543571472168
165,-1.9268115758895874,-0.04120033234357834,-0.06182439625263214,0.5005067586898804,-0.08093303442001343,-1.9947086911997758e-05,-0.00209019985049963,-0.019101420417428017,-0.015953002497553825,-1.3675332069396973,0.05803108215332031,-0.016724584624171257,0.4412749707698822,-0.07762308418750763,-0.01878547854721546,-0.0030878311954438686,-0.02507339045405388,-0.00018174591241404414,-0.008470473811030388,-0.018213700503110886,-1.2830017805099487,0.6123636960983276,3.1926867961883545,-4.884479522705078,0.001316872425377369,-0.009180557914078236,0.06197701394557953,0.7311522960662842,0.10444045066833496,117645.0,0.19500863552093506,1001.0,1001.0,-3.1935336589813232,22.631004333496094
166,-1.7561442852020264,-0.03734321519732475,-0.05602704733610153,0.458797812461853,-0.07350502163171768,-1.79415728780441e-05,-0.0019193676998838782,-0.017308354377746582,-0.014529699459671974,-1.255908727645874,0.053200237452983856,-0.015088958665728569,0.40412014722824097,-0.07126058638095856,-0.017466504126787186,-0.002802957547828555,-0.024894315749406815,-0.00016644531569909304,-0.0076447902247309685,-0.016759855672717094,-1.1564791202545166,0.5604888200759888,2.957578182220459,-4.991402626037598,0.001316872425377369,-0.010021142661571503,0.0489468090236187,0.727959156036377,0.1036534309387207,118208.0,0.1940048784017563,1001.0,1001.0,-1.9063515663146973,23.458084106445312
167,-1.821396827697754,-0.038556721061468124,-0.057848960161209106,0.4796522557735443,-0.07555578649044037,-1.816212898120284e-05,-0.0019763181917369366,-0.017863523215055466,-0.015055722557008266,-1.3046902418136597,0.05554686486721039,-0.015670379623770714,0.42369627952575684,-0.07416441291570663,-0.017956111580133438,-0.0029012542217969894,-0.02474122866988182,-0.00016945540846791118,-0.007865682244300842,-0.017463337630033493,-1.180524230003357,0.5870670080184937,3.084235668182373,-5.127538204193115,0.0008779149502515793,-0.010069875977933407,0.048488013446331024,0.7220890522003174,0.10460114479064941,118912.0,0.1928885579109192,1001.0,1001.0,-0.9032571315765381,24.436311721801758
168,-1.7325973510742188,-0.03651069104671478,-0.05477651581168175,0.458797812461853,-0.07231258600950241,-1.79700964508811e-05,-0.0018762064864858985,-0.016870073974132538,-0.014329684898257256,-1.2281795740127563,0.053125571459531784,-0.01522260345518589,0.4061938226222992,-0.07068456709384918,-0.017067020758986473,-0.002746718702837825,-0.02173387072980404,-0.00016213396156672388,-0.007312023546546698,-0.01674838922917843,-1.1004691123962402,0.5644409656524658,2.9545044898986816,-5.261839866638184,0.0005852766335010529,-0.0091161597520113,0.05251133814454079,0.7236146926879883,0.10410594940185547,118764.0,0.19188766181468964,1001.0,1001.0,0.11348243057727814,25.527189254760742
169,-1.796809196472168,-0.03780732676386833,-0.05666394159197807,0.4796522557735443,-0.07388663291931152,-1.7838989151641726e-05,-0.001938651199452579,-0.01747770980000496,-0.014848682098090649,-1.2985819578170776,0.055450182408094406,-0.015846988186240196,0.4266168773174286,-0.07335314154624939,-0.01784755103290081,-0.002858194289728999,-0.02535014972090721,-0.00016532940207980573,-0.007826286368072033,-0.017549678683280945,-1.142838716506958,0.5886610150337219,3.0897092819213867,-5.311698913574219,0.0008779149502515793,-0.009556463919579983,0.051380377262830734,0.7241849899291992,0.10556578636169434,118474.0,0.19103200733661652,1001.0,1001.0,0.8882811069488525,25.815176010131836
170,-1.8576768636703491,-0.0388752743601799,-0.05823938548564911,0.5005067586898804,-0.07760532200336456,-1.8751685274764895e-05,-0.002019578358158469,-0.017933953553438187,-0.01536499708890915,-1.3535016775131226,0.05787092447280884,-0.01654777303338051,0.44493162631988525,-0.07660731673240662,-0.018903901800513268,-0.0029436226468533278,-0.024146869778633118,-0.0001721362059470266,-0.0084800710901618,-0.01835331879556179,-1.1542209386825562,0.6148563623428345,3.2143447399139404,-5.427112102508545,0.001316872425377369,-0.008690719492733479,0.04458765685558319,0.7292129993438721,0.10431194305419922,117937.0,0.19023397564888,1001.0,1001.0,1.9954838752746582,27.281715393066406
171,-1.8513989448547363,-0.038466986268758774,-0.05762166529893875,0.5005067586898804,-0.07738826423883438,-1.9115701434202492e-05,-0.0019717314280569553,-0.017712261527776718,-0.015315691940486431,-1.3411897420883179,0.057745423167943954,-0.016281945630908012,0.4450051188468933,-0.07658695429563522,-0.018436914309859276,-0.002907381160184741,-0.024217499420046806,-0.00017450009181629866,-0.007938705384731293,-0.018265800550580025,-1.1289176940917969,0.6158649325370789,3.2010257244110107,-5.53278112411499,0.001316872425377369,-0.00932255294173956,0.04748993366956711,0.7135686874389648,0.10308694839477539,120373.0,0.18934860825538635,1001.0,1001.0,2.496721029281616,27.95095443725586
172,-1.834054946899414,-0.03781047463417053,-0.05658078193664551,0.5005067586898804,-0.07703428715467453,-1.9528572011040524e-05,-0.0019548425916582346,-0.017373647540807724,-0.015218722634017467,-1.3051774501800537,0.057667188346385956,-0.01663782261312008,0.44604048132896423,-0.07629935443401337,-0.018252259120345116,-0.0028595186304301023,-0.023159397765994072,-0.00017704113270156085,-0.00818941742181778,-0.018354017287492752,-1.088295817375183,0.621862530708313,3.2083797454833984,-5.638360500335693,0.0008779149502515793,-0.00929816160351038,0.04707608371973038,0.6820662021636963,0.1032557487487793,125176.0,0.18856434524059296,1001.0,1001.0,4.9346466064453125,28.870750427246094
173,-1.820317029953003,-0.037536509335041046,-0.05619378387928009,0.5005067586898804,-0.07567295432090759,-1.828967833716888e-05,-0.00197305204346776,-0.017264094203710556,-0.015077861957252026,-1.3107337951660156,0.057839520275592804,-0.016667112708091736,0.4484524130821228,-0.0756293535232544,-0.018630068749189377,-0.002852942328900099,-0.0239437036216259,-0.00017135290545411408,-0.008210676722228527,-0.018405454233288765,-1.0806808471679688,0.6202549934387207,3.212068557739258,-5.7332072257995605,0.0005852766335010529,-0.009454530663788319,0.049255043268203735,0.6745131015777588,0.10271883010864258,126479.0,0.18774837255477905,1001.0,1001.0,5.181380271911621,29.380008697509766
174,-1.8012235164642334,-0.03714589774608612,-0.05555970221757889,0.5005067586898804,-0.07491295039653778,-1.8262580852024257e-05,-0.0019566048868000507,-0.0171077698469162,-0.014923582784831524,-1.3174833059310913,0.05783184617757797,-0.016743119806051254,0.44866734743118286,-0.07556965947151184,-0.018889598548412323,-0.00283702346496284,-0.024351324886083603,-0.00016703159781172872,-0.008409742265939713,-0.018466196954250336,-1.0623626708984375,0.6186906099319458,3.2341761589050293,-5.833438396453857,0.0008779149502515793,-0.009954052977263927,0.04908081889152527,0.681178092956543,0.10321807861328125,125324.0,0.18687622249126434,1001.0,1001.0,6.167145729064941,30.405467987060547
175,-1.7194679975509644,-0.035199493169784546,-0.052666377276182175,0.4796522557735443,-0.07083579152822495,-1.730240910546854e-05,-0.0018562966724857688,-0.016147751361131668,-0.014203998260200024,-1.2754781246185303,0.055458586663007736,-0.01611708104610443,0.43113797903060913,-0.07209727168083191,-0.017818953841924667,-0.00268292217515409,-0.02130448818206787,-0.00015749620797578245,-0.007916821166872978,-0.01772758737206459,-0.9858879446983337,0.5914885401725769,3.0908327102661133,-5.935145378112793,0.0008779149502515793,-0.008796324022114277,0.04284581169486046,0.6652209758758545,0.10246729850769043,128051.0,0.18599030375480652,1001.0,1001.0,7.150832176208496,32.132137298583984
176,-1.7858152389526367,-0.03637383505702019,-0.05445659160614014,0.5005067586898804,-0.07423316687345505,-1.8536491552367806e-05,-0.0019305632449686527,-0.01661701500415802,-0.014761249534785748,-1.286304235458374,0.05781504511833191,-0.01702463999390602,0.44974207878112793,-0.0752711221575737,-0.018657054752111435,-0.0027626638766378164,-0.02114344947040081,-0.00016888303798623383,-0.008134005591273308,-0.018538668751716614,-1.0035138130187988,0.6238269805908203,3.2411372661590576,-6.024056434631348,0.0005852766335010529,-0.00876035075634718,0.04796770587563515,0.6827926635742188,0.10340356826782227,125037.0,0.18494829535484314,1001.0,1001.0,8.625285148620605,31.652442932128906
177,-1.7672938108444214,-0.03592340648174286,-0.05377032607793808,0.5005067586898804,-0.07352714985609055,-1.8737315258476883e-05,-0.0019183115800842643,-0.01643534004688263,-0.014636791311204433,-1.2711119651794434,0.05786478519439697,-0.017078865319490433,0.452349990606308,-0.0745467096567154,-0.01844683848321438,-0.002742582466453314,-0.02155134826898575,-0.00016642859554849565,-0.008211398497223854,-0.018461288884282112,-0.9862768650054932,0.6259284615516663,3.2227673530578613,-6.159571647644043,0.0008779149502515793,-0.010147574357688427,0.04287661984562874,0.6787936687469482,0.10339975357055664,125677.0,0.18404917418956757,1001.0,1001.0,9.289416313171387,32.596946716308594
178,-1.7497715950012207,-0.03553519397974014,-0.053181152790784836,0.5005067586898804,-0.07184551656246185,-1.724588764773216e-05,-0.0018939798464998603,-0.01626407355070114,-0.014446808956563473,-1.311744213104248,0.05783502012491226,-0.01678883656859398,0.45401689410209656,-0.07408367097377777,-0.018451988697052002,-0.002727505750954151,-0.021521538496017456,-0.0001581817341502756,-0.00812796875834465,-0.01856571063399315,-0.9656480550765991,0.6210635900497437,3.200709104537964,-6.256345748901367,0.0005852766335010529,-0.008868505246937275,0.041910383850336075,0.6748228073120117,0.10243749618530273,126475.0,0.1829121708869934,1001.0,1001.0,9.73333740234375,33.320213317871094
179,-1.7430405616760254,-0.0351637527346611,-0.05260222777724266,0.5005067586898804,-0.07198945432901382,-1.834059730754234e-05,-0.0018570057582110167,-0.0160044115036726,-0.014459415338933468,-1.2672781944274902,0.05770063027739525,-0.016704589128494263,0.45363086462020874,-0.0741909071803093,-0.018314672634005547,-0.002680798526853323,-0.0204754751175642,-0.0001638178073335439,-0.00774154718965292,-0.0185173898935318,-0.9340332746505737,0.6274036169052124,3.191523313522339,-6.3921356201171875,0.0008779149502515793,-0.008526810444891453,0.042455002665519714,0.6808791160583496,0.1026773452758789,125458.0,0.18212616443634033,1001.0,1001.0,10.893339157104492,35.080482482910156
180,-1.6450114250183105,-0.03323223441839218,-0.049679841846227646,0.4796522557735443,-0.06739211082458496,-1.606595833436586e-05,-0.0018075292464345694,-0.015245528891682625,-0.013595986180007458,-1.2418111562728882,0.05562600493431091,-0.016265787184238434,0.4400181770324707,-0.06963054835796356,-0.017990155145525932,-0.002573289442807436,-0.0208594910800457,-0.0001462216314394027,-0.008020784705877304,-0.017856527119874954,-0.8930025100708008,0.5966381430625916,3.1067638397216797,-6.498256683349609,0.0005852766335010529,-0.008636454120278358,0.04494360834360123,0.6750993728637695,0.1030426025390625,126331.0,0.1813068687915802,1001.0,1001.0,11.924766540527344,34.874122619628906
181,-1.6441402435302734,-0.03295749053359032,-0.04924613982439041,0.4796522557735443,-0.06851772964000702,-1.682851871009916e-05,-0.0017525170696899295,-0.015039722435176373,-0.013609519228339195,-1.2339507341384888,0.05521882697939873,-0.016078917309641838,0.43897783756256104,-0.06991955637931824,-0.017753178253769875,-0.002538074040785432,-0.021653294563293457,-0.0001516213669674471,-0.008132855407893658,-0.01781521365046501,-0.866644024848938,0.5989946722984314,3.062692165374756,-6.557723045349121,0.0005852766335010529,-0.008613446727395058,0.04101167619228363,0.6777410507202148,0.1035010814666748,125830.0,0.18042422831058502,1001.0,1001.0,12.599753379821777,35.33573532104492
182,-1.7014302015304565,-0.03404710814356804,-0.05090409144759178,0.5005067586898804,-0.0697409063577652,-1.7059135643648915e-05,-0.0018677373882383108,-0.015510423108935356,-0.014053091406822205,-1.2528560161590576,0.058026399463415146,-0.017365572974085808,0.45834168791770935,-0.07288235425949097,-0.019221141934394836,-0.002620080253109336,-0.020515382289886475,-0.00015647595864720643,-0.008392326533794403,-0.01877414435148239,-0.8856250643730164,0.6288013458251953,3.2019119262695312,-6.672513484954834,0.0008779149502515793,-0.008906151168048382,0.04118994623422623,0.6766688823699951,0.1030874252319336,126070.0,0.17976708710193634,1001.0,1001.0,13.07592487335205,36.1722526550293
183,-1.6889747381210327,-0.03367996960878372,-0.05035325139760971,0.5005067586898804,-0.06984484195709229,-1.7444128388888203e-05,-0.001804690225981176,-0.015358945354819298,-0.013953402638435364,-1.2451008558273315,0.057833604514598846,-0.017342517152428627,0.4603543281555176,-0.07232329249382019,-0.01866084896028042,-0.002602963475510478,-0.021775631234049797,-0.00015350343892350793,-0.008395833894610405,-0.018658678978681564,-0.8735613822937012,0.6301196813583374,3.2136034965515137,-6.7504072189331055,0.0008779149502515793,-0.007351950276643038,0.04773811995983124,0.6834430694580078,0.09646439552307129,126045.0,0.179035946726799,1001.0,1001.0,14.32545280456543,37.87782669067383
184,-1.6050891876220703,-0.03182274103164673,-0.04748964309692383,0.4796522557735443,-0.06639578193426132,-1.6241538105532527e-05,-0.0017377464100718498,-0.014488178305327892,-0.01332726702094078,-1.1810660362243652,0.05542375147342682,-0.016208376735448837,0.4412922263145447,-0.06927667558193207,-0.017672356218099594,-0.0024636518210172653,-0.019054535776376724,-0.00014726456720381975,-0.007539429701864719,-0.017877312377095222,-0.8068928122520447,0.6064168810844421,3.103468656539917,-6.860842704772949,0.0008779149502515793,-0.007951526902616024,0.043477609753608704,0.6823182106018066,0.09706258773803711,126130.0,0.17822544276714325,1001.0,1001.0,15.796574592590332,36.430328369140625
185,-1.6644885540008545,-0.032949335873126984,-0.049187950789928436,0.5005067586898804,-0.06904662400484085,-1.653887375141494e-05,-0.0018120374297723174,-0.014995669946074486,-0.013759732246398926,-1.2526243925094604,0.05777842551469803,-0.017071176320314407,0.45995578169822693,-0.07243397831916809,-0.018568988889455795,-0.0025507351383566856,-0.020813053473830223,-0.00015308335423469543,-0.008223973214626312,-0.018794182687997818,-0.8258750438690186,0.62996506690979,3.20432710647583,-6.961634159088135,0.0008779149502515793,-0.008388584479689598,0.04761365056037903,0.683201789855957,0.09717392921447754,125970.0,0.17756317555904388,1001.0,1001.0,15.426091194152832,37.6645393371582
186,-1.5810811519622803,-0.031170345842838287,-0.04649266228079796,0.4796522557735443,-0.06580926477909088,-1.5703129975008778e-05,-0.0017156349495053291,-0.014167189598083496,-0.013085829094052315,-1.1844067573547363,0.05528205633163452,-0.01625072956085205,0.4437434673309326,-0.0685957670211792,-0.017716994509100914,-0.0024191527627408504,-0.019619077444076538,-0.00014509918401017785,-0.007722488604485989,-0.017953867092728615,-0.7741565704345703,0.6045973300933838,3.0741705894470215,-7.054375171661377,0.001316872425377369,-0.00854059774428606,0.04210751876235008,0.6825323104858398,0.09640383720397949,126202.0,0.17669279873371124,1001.0,1001.0,16.52696990966797,39.12496566772461
187,-1.6421680450439453,-0.032360099256038666,-0.04832315444946289,0.5005067586898804,-0.06798933446407318,-1.6493762814207003e-05,-0.001757391612045467,-0.014673074707388878,-0.013561127707362175,-1.2282178401947021,0.057698484510183334,-0.01710575632750988,0.4642689824104309,-0.07123586535453796,-0.018270056694746017,-0.002506471239030361,-0.01966158300638199,-0.00014881565584801137,-0.007912680506706238,-0.018645569682121277,-0.7936662435531616,0.6321148872375488,3.260354518890381,-7.159951686859131,0.0008779149502515793,-0.01009747851639986,0.0392608568072319,0.6806268692016602,0.0962367057800293,126539.0,0.1759965866804123,1001.0,1001.0,18.128490447998047,39.491153717041016
188,-1.633949637413025,-0.0319499634206295,-0.047636162489652634,0.5005067586898804,-0.06773322820663452,-1.6712112483219244e-05,-0.0017786191310733557,-0.014529111795127392,-0.013554185628890991,-1.2078070640563965,0.05773186311125755,-0.01714225485920906,0.4643985629081726,-0.07119988650083542,-0.01835336536169052,-0.0024850238114595413,-0.019793806597590446,-0.0001501888909842819,-0.007939765229821205,-0.018836885690689087,-0.7747728228569031,0.6350271105766296,3.250195264816284,-7.252687454223633,0.0008779149502515793,-0.007859497331082821,0.04697418957948685,0.6772301197052002,0.09651970863342285,127048.0,0.17521512508392334,1001.0,1001.0,19.313156127929688,40.193824768066406
189,-1.6185657978057861,-0.03166212886571884,-0.04720323532819748,0.5005067586898804,-0.06688567250967026,-1.5610616173944436e-05,-0.0017599532147869468,-0.014383666217327118,-0.01338882278650999,-1.2351444959640503,0.05770700424909592,-0.016933560371398926,0.46478185057640076,-0.07109338045120239,-0.018378015607595444,-0.0024687708355486393,-0.020802225917577744,-0.0001452075521228835,-0.007706098258495331,-0.018816348165273666,-0.7624719142913818,0.6310180425643921,3.2697997093200684,-7.337409973144531,0.0005852766335010529,-0.007929402403533459,0.041276514530181885,0.6729130744934082,0.10325765609741211,126652.0,0.1743910312652588,1001.0,1001.0,19.152009963989258,41.83576202392578
190,-1.6064739227294922,-0.03138567507266998,-0.04679357260465622,0.5005067586898804,-0.06659740209579468,-1.5948895452311262e-05,-0.0017633185489103198,-0.014255261979997158,-0.013298740610480309,-1.2007755041122437,0.057977400720119476,-0.01740654557943344,0.4684292674064636,-0.0700802356004715,-0.018468333408236504,-0.0024499681312590837,-0.018559567630290985,-0.00014592031948268414,-0.00801424402743578,-0.018834156915545464,-0.750709056854248,0.6372012495994568,3.258592128753662,-7.4479780197143555,0.0008779149502515793,-0.007426507771015167,0.040168844163417816,0.6797952651977539,0.10364246368408203,125477.0,0.17374226450920105,1001.0,1001.0,20.53104591369629,41.91852951049805
191,-1.5951251983642578,-0.031035369262099266,-0.046256210654973984,0.5005067586898804,-0.06675997376441956,-1.587603946973104e-05,-0.0017473346088081598,-0.014082131907343864,-0.013227440416812897,-1.2010971307754517,0.057865291833877563,-0.017355605959892273,0.46988019347190857,-0.0696772038936615,-0.018441325053572655,-0.002426939085125923,-0.020581312477588654,-0.00014247445506043732,-0.00800422951579094,-0.01882697455585003,-0.7284202575683594,0.6379353404045105,3.2661800384521484,-7.505797386169434,0.0008779149502515793,-0.009704743511974812,0.03761102259159088,0.6740577220916748,0.10273861885070801,126550.0,0.17318952083587646,1001.0,1001.0,21.627342224121094,41.58281326293945
192,-1.5811351537704468,-0.030723918229341507,-0.04576198756694794,0.5005067586898804,-0.06474769115447998,-1.5965544662321918e-05,-0.0017298891907557845,-0.013959690928459167,-0.013095445930957794,-1.2125192880630493,0.057899266481399536,-0.0177273228764534,0.4709932208061218,-0.06936800479888916,-0.018332116305828094,-0.0024119061417877674,-0.018928667530417442,-0.00014022270624991506,-0.007927559316158295,-0.018904156982898712,-0.7176750898361206,0.635800838470459,3.2404980659484863,-7.585849285125732,0.001316872425377369,-0.006770504172891378,0.04020770639181137,0.6797358989715576,0.10357499122619629,125498.0,0.1726047694683075,1001.0,1001.0,21.49543571472168,42.25711441040039
193,-1.509076476097107,-0.029142966493964195,-0.04337724298238754,0.4796522557735443,-0.06282868981361389,-1.5724072000011802e-05,-0.001664562034420669,-0.01319212093949318,-0.012550129555165768,-1.1355175971984863,0.05535000562667847,-0.016577044501900673,0.45154261589050293,-0.06642931699752808,-0.017413966357707977,-0.0022798441350460052,-0.01873428001999855,-0.00013969247811473906,-0.007260697893798351,-0.018073832616209984,-0.6681601405143738,0.614080548286438,3.1019809246063232,-7.6761274337768555,0.001316872425377369,-0.00693157035857439,0.04291156679391861,0.6690192222595215,0.09450531005859375,128750.0,0.17203085124492645,1001.0,1001.0,22.133956909179688,42.79683303833008
194,-1.5571850538253784,-0.03008527308702469,-0.04475867748260498,0.5005067586898804,-0.06409914791584015,-1.599972711119335e-05,-0.001706366310827434,-0.013647107407450676,-0.012911486439406872,-1.2148470878601074,0.05785319209098816,-0.01757090538740158,0.47344571352005005,-0.06868677586317062,-0.01819896697998047,-0.002368373330682516,-0.02011469006538391,-0.0001371714606648311,-0.007467271294444799,-0.01891455054283142,-0.6838886737823486,0.6356462240219116,3.265423536300659,-7.741674423217773,0.001316872425377369,-0.0081455297768116,0.04154251143336296,0.6775438785552979,0.09635114669799805,127024.0,0.17142614722251892,1001.0,1001.0,22.631004333496094,42.6330451965332
195,-1.482282042503357,-0.028570715337991714,-0.042493246495723724,0.4796522557735443,-0.061369653791189194,-1.5273622921085916e-05,-0.001621633069589734,-0.012969449162483215,-0.012318400666117668,-1.1448593139648438,0.05546727776527405,-0.017031915485858917,0.45574507117271423,-0.06526194512844086,-0.01737108826637268,-0.002257321961224079,-0.01868622750043869,-0.00013040447083767503,-0.007383107207715511,-0.01813920959830284,-0.6471531391143799,0.611738920211792,3.0893683433532715,-7.835969924926758,0.0005852766335010529,-0.010371286422014236,0.038752198219299316,0.6767845153808594,0.09478139877319336,127408.0,0.17076851427555084,1001.0,1001.0,23.458084106445312,42.8200569152832
196,-1.5406850576400757,-0.0296139158308506,-0.044058941304683685,0.5005067586898804,-0.06402316689491272,-1.5760479072923772e-05,-0.001678320812061429,-0.013390017673373222,-0.012760668992996216,-1.19746732711792,0.05784664675593376,-0.01780378632247448,0.4741673171520233,-0.06848635524511337,-0.018110089004039764,-0.0023281597532331944,-0.019424986094236374,-0.00013852020492777228,-0.007902821525931358,-0.01896057091653347,-0.6550342440605164,0.6373809576034546,3.272918224334717,-7.923995018005371,0.0008779149502515793,-0.008871505968272686,0.03682601451873779,0.6770718097686768,0.09649872779846191,127078.0,0.1702171117067337,1001.0,1001.0,24.436311721801758,44.67900085449219
197,-1.5286741256713867,-0.029351552948355675,-0.04367035627365112,0.5005067586898804,-0.06293871253728867,-1.5909548892523162e-05,-0.0016765461768954992,-0.01329610776156187,-0.012674903497099876,-1.1913394927978516,0.0577654168009758,-0.017504600808024406,0.4778301417827606,-0.06746888905763626,-0.017779115587472916,-0.0023198844864964485,-0.019433721899986267,-0.0001362254552077502,-0.007493128534406424,-0.018849095329642296,-0.6468020081520081,0.6392471790313721,3.2248992919921875,-7.98759126663208,0.0008779149502515793,-0.006870481185615063,0.0379398949444294,0.6800704002380371,0.09642291069030762,126599.0,0.16968314349651337,1001.0,1001.0,24.40546989440918,45.08857345581055
