step,Episode/rew_acceleration,Episode/rew_action_rate,Episode/rew_alive,Episode/rew_ang_vel_xy,Episode/rew_base_height,Episode/rew_contact_no_vel,Episode/rew_dof_vel,Episode/rew_feet_clearance,Episode/rew_feet_orientation,Episode/rew_gait_contact,Episode/rew_gait_swing,Episode/rew_hip_pos,Episode/rew_joint_torques,Episode/rew_lin_vel_z,Episode/rew_orientation,Episode/rew_similar_to_default,Episode/rew_tracking_ang_vel,Episode/rew_tracking_lin_vel,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_episode_length/time,Train/mean_reward,Train/mean_reward/time
621,-0.6630517840385437,-0.041195958852767944,0.5005067586898804,-0.07370676845312119,-8.028490992728621e-05,-0.006549609359353781,-0.02055513486266136,0.06642389297485352,-0.020766407251358032,0.5964590311050415,-0.034515947103500366,-0.029789691790938377,-0.003961747046560049,-0.00026180484564974904,-0.00500074028968811,-0.029054537415504456,0.6492404341697693,3.8453173637390137,-9.540494918823242,0.0005852766335010529,-0.0057324497029185295,0.0035782381892204285,0.7078452110290527,0.10570693016052246,120833.0,0.16853879392147064,1001.0,1001.0,94.71783447265625,100.48593139648438
622,-0.6649259328842163,-0.04125861078500748,0.5005067586898804,-0.07588508725166321,-8.503183198627084e-05,-0.006911125034093857,-0.02109869197010994,0.0669180303812027,-0.02192528173327446,0.5964857339859009,-0.03450851887464523,-0.029894482344388962,-0.003988283686339855,-0.000267646333668381,-0.005413936451077461,-0.029159918427467346,0.6505551338195801,3.8425700664520264,-9.559061050415039,0.0005852766335010529,-0.005419637076556683,0.0043904734775424,0.70870041847229,0.10422539710998535,120926.0,0.16853295266628265,1001.0,1001.0,94.3517837524414,100.33808135986328
623,-0.6595302820205688,-0.04107419401407242,0.5005067586898804,-0.07318403571844101,-8.175338007276878e-05,-0.006619377993047237,-0.02070504240691662,0.0662054494023323,-0.020968396216630936,0.5968378186225891,-0.03441071882843971,-0.029605096206068993,-0.0039456794038414955,-0.0002685929648578167,-0.004977456759661436,-0.029158299788832664,0.6509194374084473,3.8409900665283203,-9.604751586914062,0.0005852766335010529,-0.0049860612489283085,0.003700943198055029,0.6975200176239014,0.10590863227844238,122355.0,0.16800488531589508,1001.0,1001.0,94.52096557617188,100.48287963867188
624,-0.6596346497535706,-0.04093451425433159,0.5005067586898804,-0.07376030832529068,-8.118995901895687e-05,-0.00669287471100688,-0.02080520987510681,0.06631003320217133,-0.021119248121976852,0.5969540476799011,-0.03437844663858414,-0.029964160174131393,-0.003963924013078213,-0.0002638117875903845,-0.005090783350169659,-0.029162760823965073,0.6496692299842834,3.844759941101074,-9.67878532409668,0.0005852766335010529,-0.006147549021989107,0.003705993527546525,0.7052338123321533,0.11078906059265137,120467.0,0.16767406463623047,1001.0,995.97998046875,94.6257095336914,99.98226165771484
625,-0.5737665891647339,-0.035571325570344925,0.43794339895248413,-0.06416797637939453,-7.083232048898935e-05,-0.0057929158210754395,-0.017953021451830864,0.05834876745939255,-0.018421439453959465,0.5221377611160278,-0.030135877430438995,-0.025812705978751183,-0.0034414983820170164,-0.00022625879500992596,-0.004516263492405415,-0.025451181456446648,0.5711742639541626,3.364995002746582,-9.707748413085938,0.0005852766335010529,-0.004659213591367006,0.004165275022387505,0.7153441905975342,0.1076803207397461,119442.0,0.1671454757452011,1001.0,998.9299926757812,94.74493408203125,100.23216247558594
626,-0.6576010584831238,-0.041044704616069794,0.5005067586898804,-0.07352539896965027,-8.372289448743686e-05,-0.007078389637172222,-0.02118740975856781,0.0665222629904747,-0.02184748649597168,0.5976586937904358,-0.03418266400694847,-0.03002110682427883,-0.0039899516850709915,-0.00026615039678290486,-0.0051453011110424995,-0.029432032257318497,0.6489533185958862,3.8405609130859375,-9.810328483581543,0.0005852766335010529,-0.006176806055009365,0.0037324202712625265,0.7252597808837891,0.10000324249267578,119118.0,0.1667863428592682,1001.0,1001.0,94.52804565429688,100.62162017822266
627,-0.6257169246673584,-0.03889642655849457,0.4796522557735443,-0.07121901214122772,-7.859953620936722e-05,-0.006694757845252752,-0.01993454247713089,0.06421490758657455,-0.02072145603597164,0.5727370977401733,-0.032763734459877014,-0.029000669717788696,-0.0037923194468021393,-0.0002483117859810591,-0.0050306362099945545,-0.028233414515852928,0.6271947622299194,3.6857242584228516,-9.836126327514648,0.0005852766335010529,-0.00552005972713232,0.004197773989289999,0.7133500576019287,0.10541248321533203,120064.0,0.16650190949440002,1001.0,1001.0,94.86833953857422,100.77459716796875
628,-0.6509061455726624,-0.04053252935409546,0.5005067586898804,-0.07395945489406586,-8.042930130613968e-05,-0.006756964139640331,-0.020499031990766525,0.0666140764951706,-0.021084289997816086,0.5969676375389099,-0.0343746617436409,-0.02931864932179451,-0.003906376659870148,-0.0002616496931295842,-0.0052181812934577465,-0.029115870594978333,0.6524406671524048,3.8443522453308105,-9.863171577453613,0.0005852766335010529,-0.004861162975430489,0.003766493173316121,0.6996114253997803,0.09927630424499512,123051.0,0.165989488363266,1001.0,1001.0,95.03611755371094,100.67478942871094
629,-0.6485620737075806,-0.04053417220711708,0.5005067586898804,-0.07263302803039551,-7.894462032709271e-05,-0.006833161227405071,-0.02053496614098549,0.06655361503362656,-0.021192168816924095,0.5992933511734009,-0.033728595823049545,-0.029242336750030518,-0.003944977652281523,-0.00025532912695780396,-0.005174566525965929,-0.029160549864172935,0.6505923271179199,3.846524953842163,-9.92348861694336,0.0005852766335010529,-0.006047702860087156,0.004053888376802206,0.694326639175415,0.09991288185119629,123771.0,0.16577637195587158,1001.0,1001.0,94.98888397216797,100.6949691772461
630,-0.6466789245605469,-0.04041372984647751,0.5005067586898804,-0.07370253652334213,-8.218039147322997e-05,-0.006812679581344128,-0.020716700702905655,0.06625324487686157,-0.021664153784513474,0.597136378288269,-0.034327782690525055,-0.029866402968764305,-0.003915790002793074,-0.00026825349777936935,-0.005041706375777721,-0.029355913400650024,0.6579809784889221,3.8421342372894287,-9.955992698669434,0.0005852766335010529,-0.005968052893877029,0.0040735830552875996,0.7062416076660156,0.09999442100524902,121929.0,0.16540449857711792,1001.0,1001.0,95.04129791259766,100.78459167480469
631,-0.6464691162109375,-0.04021202027797699,0.5005067586898804,-0.07362332940101624,-8.148890628945082e-05,-0.006898642983287573,-0.020686229690909386,0.06662534177303314,-0.021558251231908798,0.59629225730896,-0.034562285989522934,-0.030122991651296616,-0.0038961374666541815,-0.0002653074625413865,-0.005313347093760967,-0.029388723894953728,0.6581540107727051,3.8433189392089844,-10.014328956604004,0.0005852766335010529,-0.005421861074864864,0.004081089049577713,0.6999382972717285,0.09811186790466309,123180.0,0.1650601625442505,1001.0,1001.0,94.88737487792969,100.53546905517578
632,-0.6405035257339478,-0.040005769580602646,0.5005067586898804,-0.07250367850065231,-7.706088217673823e-05,-0.006690461188554764,-0.02035088837146759,0.06635437905788422,-0.020828885957598686,0.597885012626648,-0.03411984071135521,-0.02966596744954586,-0.003882789984345436,-0.00025868762168101966,-0.004964099265635014,-0.029333218932151794,0.6574869751930237,3.8454196453094482,-10.033909797668457,0.0005852766335010529,-0.005696005653589964,0.00413028197363019,0.7033083438873291,0.09852266311645508,122599.0,0.16478605568408966,1001.0,994.3099975585938,95.23316192626953,99.95218658447266
633,-0.6360881924629211,-0.03990238159894943,0.5005067586898804,-0.07115842401981354,-7.274166273418814e-05,-0.006444641854614019,-0.020030787214636803,0.06584274768829346,-0.019950415939092636,0.5996901392936707,-0.03361840173602104,-0.028734959661960602,-0.003878822084516287,-0.0002531755599193275,-0.004970196168869734,-0.029124997556209564,0.6552207469940186,3.8434462547302246,-10.076637268066406,0.0005852766335010529,-0.005437007639557123,0.003901268122717738,0.709418535232544,0.09999465942382812,121450.0,0.16449148952960968,1001.0,1001.0,95.29535675048828,100.67507934570312
634,-0.6129357218742371,-0.03834502026438713,0.4796522557735443,-0.06899859011173248,-7.487391849281266e-05,-0.006680808495730162,-0.019807089120149612,0.06373745203018188,-0.020520860329270363,0.5758287906646729,-0.03190488740801811,-0.028053391724824905,-0.003779396880418062,-0.0002442764234729111,-0.0048556518740952015,-0.02810995653271675,0.6274352073669434,3.6832187175750732,-10.126861572265625,0.0005852766335010529,-0.005691458471119404,0.0038680497091263533,0.6974186897277832,0.09840083122253418,123525.0,0.16409195959568024,1001.0,1001.0,95.16270446777344,100.77481079101562
635,-0.6341050863265991,-0.03969770297408104,0.5005067586898804,-0.07141043245792389,-7.46008736314252e-05,-0.006662068422883749,-0.020115768536925316,0.0662187784910202,-0.020616410300135612,0.5993680953979492,-0.033707842230796814,-0.0299158226698637,-0.0038875089958310127,-0.0002536611573304981,-0.004894280340522528,-0.029247745871543884,0.6557854413986206,3.8456902503967285,-10.158987998962402,0.0005852766335010529,-0.0061052218079566956,0.0046400767751038074,0.6999020576477051,0.09991168975830078,122908.0,0.16395892202854156,1001.0,1001.0,95.2972640991211,100.84304809570312
636,-0.6322809457778931,-0.03961300477385521,0.5005067586898804,-0.07178616523742676,-7.497600017813966e-05,-0.0069024465046823025,-0.020158905535936356,0.06639035046100616,-0.021050766110420227,0.6001358032226562,-0.03349459543824196,-0.029336020350456238,-0.0038886666297912598,-0.00025118509074673057,-0.005100697744637728,-0.02926274761557579,0.6545315980911255,3.8465137481689453,-10.188151359558105,0.0005852766335010529,-0.004980581346899271,0.0037543834187090397,0.7009131908416748,0.09813070297241211,123027.0,0.16365261375904083,1001.0,1001.0,95.449951171875,101.11638641357422
637,-0.6270418763160706,-0.03919769078493118,0.5005067586898804,-0.0698990523815155,-7.430283585563302e-05,-0.006375561468303204,-0.019719254225492477,0.06597249954938889,-0.020286811515688896,0.6011894941329956,-0.033201850950717926,-0.02882668934762478,-0.0038294661790132523,-0.00024944270262494683,-0.004956717137247324,-0.02919713221490383,0.6560933589935303,3.8471617698669434,-10.221288681030273,0.0005852766335010529,-0.005612802691757679,0.0037597462069243193,0.6990785598754883,0.09982490539550781,123048.0,0.1633973866701126,1001.0,1001.0,95.58536529541016,100.70266723632812
638,-0.6025281548500061,-0.03779711574316025,0.4796522557735443,-0.06759674102067947,-7.40858813514933e-05,-0.006248880177736282,-0.019143536686897278,0.0634714886546135,-0.01983296312391758,0.5744767785072327,-0.03228050470352173,-0.027648627758026123,-0.0036767551209777594,-0.0002443973789922893,-0.00468717934563756,-0.02789362333714962,0.6312693953514099,3.6878561973571777,-10.226096153259277,0.0005852766335010529,-0.0054152668453752995,0.0038656091783195734,0.7076497077941895,0.09976768493652344,121751.0,0.16334667801856995,1001.0,1001.0,95.69580078125,101.1341781616211
639,-0.6296658515930176,-0.03942035883665085,0.5005067586898804,-0.07325862348079681,-8.151699876179919e-05,-0.006967661902308464,-0.02039661630988121,0.06657730787992477,-0.021631941199302673,0.5982785224914551,-0.03401050716638565,-0.029135841876268387,-0.0038611325435340405,-0.0002640846068970859,-0.005278765223920345,-0.02921718917787075,0.6595298051834106,3.846653461456299,-10.262545585632324,0.0005852766335010529,-0.005464943591505289,0.004057254176586866,0.6979827880859375,0.09998965263366699,123192.0,0.1630222201347351,1001.0,1001.0,95.55895233154297,100.95970153808594
640,-0.5990141034126282,-0.03746093809604645,0.4796522557735443,-0.06789331883192062,-7.138918590499088e-05,-0.006234551779925823,-0.01915173977613449,0.06306969374418259,-0.019408777356147766,0.5749549269676208,-0.03214767202734947,-0.027959560975432396,-0.0036658942699432373,-0.00024497852427884936,-0.0047353822737932205,-0.027946455404162407,0.6314476728439331,3.6858654022216797,-10.303276062011719,0.0005852766335010529,-0.005364706274122,0.0043623317033052444,0.707716703414917,0.10003352165222168,121700.0,0.16279882192611694,1001.0,1001.0,96.0386734008789,101.1791000366211
641,-0.6243449449539185,-0.0390380434691906,0.5005067586898804,-0.07179203629493713,-7.927926344564185e-05,-0.006942886393517256,-0.020362041890621185,0.06653781235218048,-0.021688714623451233,0.601456880569458,-0.03312760218977928,-0.029394470155239105,-0.003875331487506628,-0.00025609286967664957,-0.005042043048888445,-0.029381614178419113,0.6556403636932373,3.846478223800659,-10.3427734375,0.0005852766335010529,-0.005228134803473949,0.003974264021962881,0.7318305969238281,0.09847307205200195,118395.0,0.16255615651607513,1001.0,1001.0,95.67084503173828,101.02169036865234
642,-0.6002982258796692,-0.03745121881365776,0.4796522557735443,-0.06926792860031128,-7.85133452154696e-05,-0.00684698298573494,-0.019741546362638474,0.06366623938083649,-0.02106710895895958,0.5740563273429871,-0.032397277653217316,-0.028350677341222763,-0.0036995660047978163,-0.00025285957963205874,-0.004925032611936331,-0.028066134080290794,0.6314980983734131,3.682778835296631,-10.387388229370117,0.0005852766335010529,-0.004347820300608873,0.0038069088477641344,0.69970703125,0.1042172908782959,122280.0,0.1621742844581604,1001.0,1001.0,95.51863098144531,100.65043640136719
643,-0.6303994059562683,-0.039390236139297485,0.5005067586898804,-0.07403744757175446,-8.730869740247726e-05,-0.007388618774712086,-0.021326657384634018,0.06644211709499359,-0.023079074919223785,0.5973339676856995,-0.03427289053797722,-0.029812555760145187,-0.003903638105839491,-0.0002750135608948767,-0.005196116399019957,-0.0294985082000494,0.6622644066810608,3.838979482650757,-10.445585250854492,0.0005852766335010529,-0.00549538666382432,0.004435940179973841,0.7037501335144043,0.09826517105102539,122571.0,0.16196641325950623,1001.0,1001.0,95.37347412109375,100.89392852783203
644,-0.6230241060256958,-0.03910021483898163,0.5005067586898804,-0.0726282149553299,-8.121739665511996e-05,-0.007151097059249878,-0.02068251371383667,0.06597177684307098,-0.021893836557865143,0.5989445447921753,-0.03382550925016403,-0.03017241880297661,-0.0038626990281045437,-0.000268120551481843,-0.005024726502597332,-0.029463699087500572,0.6558204889297485,3.834972381591797,-10.472498893737793,0.0005852766335010529,-0.005436100997030735,0.003961814101785421,0.7041337490081787,0.1002662181854248,122207.0,0.161817267537117,1001.0,1001.0,95.5627212524414,100.61174774169922
645,-0.5918781161308289,-0.0369592159986496,0.4796522557735443,-0.06853528320789337,-7.35230278223753e-05,-0.006636704783886671,-0.01923598349094391,0.0635189563035965,-0.020365620031952858,0.5751303434371948,-0.032098930329084396,-0.028458978980779648,-0.0036685573868453503,-0.00024409077013842762,-0.00485397269949317,-0.028233379125595093,0.6323692202568054,3.686274528503418,-10.489642143249512,0.0005852766335010529,-0.004548157099634409,0.003998955711722374,0.6997318267822266,0.1002492904663086,122882.0,0.16171282529830933,1001.0,1001.0,95.94954681396484,101.01335144042969
646,-0.6200047731399536,-0.038759492337703705,0.5005067586898804,-0.07225493341684341,-8.198129216907546e-05,-0.0071533843874931335,-0.020524263381958008,0.06663371622562408,-0.022214554250240326,0.5989928245544434,-0.033812060952186584,-0.029612235724925995,-0.003843805519863963,-0.00026295194402337074,-0.005190598778426647,-0.02937108650803566,0.6619848012924194,3.8470160961151123,-10.544657707214355,0.0005852766335010529,-0.004792626481503248,0.0036551328375935555,0.7059807777404785,0.10015130043029785,121945.0,0.16139736771583557,1001.0,1001.0,96.0295181274414,100.9552001953125
647,-0.6159805059432983,-0.03852830082178116,0.5005067586898804,-0.07151126116514206,-7.938762428238988e-05,-0.006770267151296139,-0.020105168223381042,0.065884530544281,-0.021313494071364403,0.5994777679443359,-0.03367739915847778,-0.02865259349346161,-0.0037963143549859524,-0.00026476342463865876,-0.0050251055508852005,-0.029190002009272575,0.6586402058601379,3.8425869941711426,-10.536178588867188,0.0005852766335010529,-0.003474371274933219,0.00594644621014595,0.6996793746948242,0.10020136833190918,122898.0,0.16136464476585388,1001.0,1001.0,96.0337905883789,100.79464721679688
648,-0.6114645004272461,-0.03829436004161835,0.4996340274810791,-0.07081765681505203,-7.480768545065075e-05,-0.006593422498553991,-0.019689233973622322,0.06563862413167953,-0.020468998700380325,0.598759114742279,-0.0335279144346714,-0.029082750901579857,-0.003777047386392951,-0.0002528757322579622,-0.004972057417035103,-0.02919008955359459,0.658635139465332,3.8371715545654297,-10.573405265808105,0.0005852766335010529,-0.004633790347725153,0.004439384210854769,0.7029764652252197,0.10026073455810547,122384.0,0.16116102039813995,997.22998046875,1001.0,95.5046615600586,101.02372741699219
649,-0.6115566492080688,-0.03830401599407196,0.5005067586898804,-0.07080680876970291,-7.892605208326131e-05,-0.00698159821331501,-0.02020563744008541,0.06622996181249619,-0.02162090502679348,0.6008849143981934,-0.033286504447460175,-0.029834968969225883,-0.003819896373897791,-0.0002584662870503962,-0.0048875268548727036,-0.029372598975896835,0.6595720052719116,3.843937635421753,-10.599910736083984,0.0005852766335010529,-0.004009986761957407,0.004020231310278177,0.6985306739807129,0.10015153884887695,123082.0,0.16112232208251953,1001.0,1001.0,96.05318450927734,100.93630981445312
650,-0.5802024602890015,-0.0363551527261734,0.4796522557735443,-0.06633804738521576,-7.015995652182028e-05,-0.006264950148761272,-0.018517691642045975,0.06309741735458374,-0.019181737676262856,0.5764787197113037,-0.031724341213703156,-0.02682335302233696,-0.0035871807485818863,-0.00023578570107929409,-0.004684768617153168,-0.027742763981223106,0.635543704032898,3.6911349296569824,-10.63502311706543,0.0005852766335010529,-0.004627057816833258,0.0038420979399234056,0.6998729705810547,0.10017967224121094,122871.0,0.16101445257663727,1001.0,1001.0,96.35369873046875,100.8106918334961
651,-0.5802545547485352,-0.036236755549907684,0.4796522557735443,-0.06718577444553375,-7.237763202283531e-05,-0.0063085006549954414,-0.01885165460407734,0.06294582784175873,-0.01974526047706604,0.5772054195404053,-0.03152251988649368,-0.028061646968126297,-0.0036148810759186745,-0.00024022450088523328,-0.004547155927866697,-0.028013408184051514,0.6352823972702026,3.684467315673828,-10.65883731842041,0.0005852766335010529,-0.00513685354962945,0.003756814170628786,0.6903057098388672,0.10048151016235352,124311.0,0.16067852079868317,1001.0,1001.0,96.26476287841797,101.38788604736328
652,-0.6029242873191833,-0.03799871355295181,0.5005067586898804,-0.0697823092341423,-7.33368651708588e-05,-0.0066542960703372955,-0.0195474773645401,0.06608793139457703,-0.020568791776895523,0.6033890843391418,-0.03259088099002838,-0.028577949851751328,-0.0037775139790028334,-0.00024245018721558154,-0.0049407146871089935,-0.02912551537156105,0.6609271764755249,3.852222204208374,-10.687074661254883,0.0005852766335010529,-0.004687876906245947,0.004049380775541067,0.7057218551635742,0.1000363826751709,122001.0,0.16047048568725586,1001.0,1001.0,96.42507934570312,100.82479858398438
653,-0.6010702848434448,-0.037792451679706573,0.5005067586898804,-0.07019155472517014,-7.441174238920212e-05,-0.006783732678741217,-0.019460082054138184,0.06647182255983353,-0.020790530368685722,0.6021787524223328,-0.03292706608772278,-0.028944959864020348,-0.0037645993288606405,-0.0002466478035785258,-0.005071212071925402,-0.029256373643875122,0.663766622543335,3.853747844696045,-10.74445629119873,0.0005852766335010529,-0.003947514109313488,0.004053833894431591,0.7001700401306152,0.10026121139526367,122813.0,0.16020651161670685,1001.0,1001.0,96.50849151611328,101.12289428710938
654,-0.5505305528640747,-0.03452185168862343,0.458797812461853,-0.06393538415431976,-7.008272223174572e-05,-0.005995089188218117,-0.017930470407009125,0.06029687449336052,-0.01898256316781044,0.5500401854515076,-0.030726781114935875,-0.027122236788272858,-0.0034133221488445997,-0.00023638572019990534,-0.004498251248151064,-0.026958895847201347,0.6113380193710327,3.52764892578125,-10.795660018920898,0.0005852766335010529,-0.0046875495463609695,0.004427107982337475,0.6900007724761963,0.10014581680297852,124412.0,0.15974736213684082,1001.0,997.3099975585938,96.55972290039062,100.697998046875
655,-0.599653959274292,-0.03753704950213432,0.4971233308315277,-0.07136783003807068,-7.984277908690274e-05,-0.007058832794427872,-0.020065462216734886,0.06587835401296616,-0.021726176142692566,0.5958990454673767,-0.03331812471151352,-0.029626574367284775,-0.0037589333951473236,-0.00025873040431179106,-0.005291377194225788,-0.02930620312690735,0.6609822511672974,3.822032928466797,-10.832839012145996,0.0005852766335010529,-0.0047100260853767395,0.003965393174439669,0.6991121768951416,0.09840035438537598,123263.0,0.15952475368976593,992.8800048828125,1001.0,95.58981323242188,101.10487365722656
656,-0.6006554961204529,-0.03767124563455582,0.5005067586898804,-0.07055684179067612,-7.612124318256974e-05,-0.006928394548594952,-0.019899751991033554,0.0659821406006813,-0.021071508526802063,0.6010007858276367,-0.03325427323579788,-0.029800545424222946,-0.003767268732190132,-0.00025590002769604325,-0.004950673785060644,-0.02947072684764862,0.6621793508529663,3.846170425415039,-10.86795711517334,0.0005852766335010529,-0.0046223527751863,0.0038005283568054438,0.700697660446167,0.10027861595153809,122730.0,0.15937045216560364,1001.0,1001.0,96.47391510009766,101.06057739257812
657,-0.574266791343689,-0.035984233021736145,0.4796522557735443,-0.06762807071208954,-7.35320063540712e-05,-0.0066977255046367645,-0.01911482773721218,0.06352615356445312,-0.020702283829450607,0.5773018002510071,-0.03149573132395744,-0.028070718050003052,-0.003619325114414096,-0.00024142434995155782,-0.004943422973155975,-0.028125125914812088,0.637285053730011,3.6891093254089355,-10.920391082763672,0.0005852766335010529,-0.0036844962742179632,0.003640797222033143,0.7016539573669434,0.10010194778442383,122610.0,0.15884725749492645,1001.0,1001.0,96.42707061767578,101.24658966064453
658,-0.593082070350647,-0.037155911326408386,0.5005067586898804,-0.06865572929382324,-7.081215881044045e-05,-0.006526056677103043,-0.01929045468568802,0.0658702552318573,-0.020125556737184525,0.6027480363845825,-0.032768942415714264,-0.028364703059196472,-0.0037318512331694365,-0.00024365048739127815,-0.004886075388640165,-0.029197318479418755,0.6660559773445129,3.852299451828003,-10.971867561340332,0.0005852766335010529,-0.004961259663105011,0.0037257985677570105,0.70961594581604,0.10014104843139648,121399.0,0.1586378961801529,1001.0,1001.0,96.81722259521484,101.07743072509766
659,-0.591598629951477,-0.037144675850868225,0.5005067586898804,-0.06882382184267044,-7.368477963609621e-05,-0.006682613864541054,-0.019336018711328506,0.06602011620998383,-0.020658692345023155,0.6022156476974487,-0.032916851341724396,-0.029228247702121735,-0.0037184059619903564,-0.0002491369959898293,-0.0048782299272716045,-0.029437420889735222,0.6649442911148071,3.851666212081909,-10.99069595336914,0.0005852766335010529,-0.00577957509085536,0.0037975532468408346,0.7033751010894775,0.10542941093444824,121542.0,0.1585422307252884,1001.0,1001.0,96.84974670410156,101.17147064208984
660,-0.5907597541809082,-0.037000320851802826,0.5005067586898804,-0.06898215413093567,-7.444473158102483e-05,-0.006689179688692093,-0.019192922860383987,0.06645951420068741,-0.020722586661577225,0.6028784513473511,-0.032732732594013214,-0.028753340244293213,-0.0037058412563055754,-0.0002433753979858011,-0.0049875350669026375,-0.029236717149615288,0.6695383787155151,3.859022617340088,-11.001301765441895,0.0005852766335010529,-0.004203621298074722,0.003982653841376305,0.7094814777374268,0.10392642021179199,120854.0,0.15856871008872986,1001.0,1001.0,97.02804565429688,101.09690856933594
661,-0.5892788171768188,-0.037027403712272644,0.5005067586898804,-0.0692036896944046,-7.272258517332375e-05,-0.0068139610812067986,-0.01946011744439602,0.06607883423566818,-0.020674478262662888,0.6039420962333679,-0.032437242567539215,-0.0293276309967041,-0.0037361588329076767,-0.0002464369172230363,-0.004799944348633289,-0.02935994416475296,0.6674193739891052,3.855607509613037,-11.033123016357422,0.0005852766335010529,-0.004054510034620762,0.003652013838291168,0.7009031772613525,0.09850144386291504,122971.0,0.15843738615512848,1001.0,1001.0,97.00883483886719,101.3818130493164
662,-0.5660446882247925,-0.035469815135002136,0.4796522557735443,-0.06712821125984192,-7.336126873269677e-05,-0.006579241715371609,-0.018889721482992172,0.06316499412059784,-0.020290028303861618,0.5769118666648865,-0.03160402178764343,-0.028704579919576645,-0.003572113811969757,-0.00024340911477338523,-0.004846325144171715,-0.02828594669699669,0.6389118432998657,3.687770366668701,-11.066009521484375,0.0005852766335010529,-0.00498993368819356,0.003553566988557577,0.7016370296478271,0.09853792190551758,122853.0,0.15819154679775238,1001.0,1001.0,96.8053207397461,100.90591430664062
663,-0.5799990892410278,-0.036478228867053986,0.5005067586898804,-0.06709884107112885,-6.745611608494073e-05,-0.006342282053083181,-0.01875471882522106,0.0653645396232605,-0.019262507557868958,0.6061739325523376,-0.031817249953746796,-0.02860363945364952,-0.0036856168881058693,-0.0002397658390691504,-0.004678137134760618,-0.02920304797589779,0.6627566814422607,3.856180191040039,-11.094348907470703,0.0005852766335010529,-0.004424944054335356,0.0036069676280021667,0.7016503810882568,0.09804916381835938,122926.0,0.15798276662826538,1001.0,1001.0,97.21797180175781,100.96498107910156
664,-0.5893783569335938,-0.03691950440406799,0.5005067586898804,-0.070370614528656,-7.821367762517184e-05,-0.006932977586984634,-0.019836900755763054,0.06600531935691833,-0.021377278491854668,0.6008960604667664,-0.03328337147831917,-0.029810970649123192,-0.0037204227410256863,-0.000261014502029866,-0.005088034551590681,-0.02962210588157177,0.669525146484375,3.8438949584960938,-11.113410949707031,0.0005852766335010529,-0.004772120621055365,0.004092862829566002,0.6965563297271729,0.1002051830291748,123379.0,0.1579941064119339,1001.0,1001.0,96.8140640258789,101.1865005493164
665,-0.5850027799606323,-0.036705099046230316,0.5005067586898804,-0.06864652782678604,-7.712359365541488e-05,-0.006836853921413422,-0.019732413813471794,0.06566083431243896,-0.021032318472862244,0.6024662852287292,-0.03284720703959465,-0.029737085103988647,-0.0037223631516098976,-0.0002623124746605754,-0.004756567999720573,-0.029713395982980728,0.6693061590194702,3.8530116081237793,-11.14538288116455,0.0005852766335010529,-0.005587264895439148,0.004313343204557896,0.7052879333496094,0.10431671142578125,121422.0,0.15776993334293365,1001.0,1001.0,96.89628601074219,101.28363037109375
666,-0.5601296424865723,-0.03513940051198006,0.4796522557735443,-0.06581929326057434,-7.244855805765837e-05,-0.00668309023603797,-0.01886642724275589,0.06338076293468475,-0.020330123603343964,0.5787182450294495,-0.031102245673537254,-0.028592947870492935,-0.0035624555312097073,-0.00023935320496093482,-0.004605746828019619,-0.028340023010969162,0.6425630450248718,3.6968283653259277,-11.134452819824219,0.0005852766335010529,-0.00496296864002943,0.004780587274581194,0.6978785991668701,0.09857034683227539,123427.0,0.15787991881370544,1001.0,1001.0,96.99251556396484,101.11090850830078
667,-0.535102367401123,-0.03346661478281021,0.458797812461853,-0.0626891478896141,-6.99590309523046e-05,-0.006347344256937504,-0.01805698126554489,0.060514263808727264,-0.019310083240270615,0.552919328212738,-0.029927030205726624,-0.02744215354323387,-0.003405169118195772,-0.00023325919755734503,-0.004312075674533844,-0.027099624276161194,0.6137747764587402,3.5327014923095703,-11.182642936706543,0.0005852766335010529,-0.004977450240403414,0.003869627835229039,0.7014245986938477,0.10003018379211426,122656.0,0.15776042640209198,1001.0,1001.0,96.97564697265625,100.94561767578125
668,-0.5599747896194458,-0.03516708314418793,0.4796522557735443,-0.06745986640453339,-7.562928658444434e-05,-0.006933219730854034,-0.019258907064795494,0.0634307935833931,-0.02113405615091324,0.5771012306213379,-0.031551461666822433,-0.029182802885770798,-0.0035984842106699944,-0.00024729082360863686,-0.004803996998816729,-0.028513938188552856,0.6400367021560669,3.6861486434936523,-11.164108276367188,0.0005852766335010529,-0.004169568885117769,0.00421828031539917,0.6971638202667236,0.10003209114074707,123312.0,0.15761320292949677,1001.0,1001.0,96.90362548828125,101.10054779052734
669,-0.581136167049408,-0.03653740510344505,0.5005067586898804,-0.06883878260850906,-7.956508488859981e-05,-0.006994016468524933,-0.019805923104286194,0.0662524551153183,-0.021630583330988884,0.6033115386962891,-0.032612383365631104,-0.029613425955176353,-0.003716586157679558,-0.00025203890982083976,-0.00494582811370492,-0.029457226395606995,0.6703982353210449,3.8520331382751465,-11.200152397155762,0.0005852766335010529,-0.0046319239772856236,0.004209145903587341,0.6972286701202393,0.09997749328613281,123310.0,0.1573859453201294,1001.0,1001.0,97.18433380126953,101.57180786132812
